weight logl α₁ f₁ α₂ variance ν μ A ϕ T₀
4.292072224818060076e-04 9.258966542080008821e+02 8.563663149142168862e-01 3.557339458048240921e-01 6.983217064690756537e-01 2.615724992538979721e-01 6.961745750682575284e-01 5.719197160511760858e-01 8.083354919466066713e-03 8.717418916468495649e-01 9.385604297530498741e-01
4.285485337555048051e-04 9.258976183655398700e+02 8.113574431084535910e-01 3.453371208806454984e-01 6.354423298539602083e-01 2.479231379629920906e-01 6.230361137779814040e-01 5.840883695922586272e-01 2.164039147745152603e-01 6.608913789754564672e-01 9.829131204850528603e-01
4.289829988891998773e-04 9.259011316581229494e+02 8.810223332040272304e-01 3.747783366504245928e-01 6.585447972407174611e-01 1.852267643000647113e-01 6.645368444967950650e-01 4.443159891905607006e-01 4.639718528832397632e-02 2.908492985826964805e-01 8.650625162388562162e-01
4.282671241078431137e-04 9.259019614922551682e+02 7.975382751963820960e-01 2.973931387608178545e-01 5.345857093477732747e-01 2.414065264600030736e-01 6.339879535870793781e-01 4.102144538202761592e-01 4.633069885875557015e-04 9.563812776156632722e-01 8.013230852924678738e-01
4.278938018536885277e-04 9.259035894078923548e+02 5.522106353639810727e-01 2.402367468191765054e-01 5.770951080457652482e-01 2.824889070248658984e-01 6.780415386829116153e-01 5.530202061016852300e-01 8.770790948722831382e-02 6.834398731226916102e-01 9.851553761098288398e-01
4.272242980557458027e-04 9.259045235331088861e+02 8.447945395347934427e-01 3.252880034846150070e-01 5.955165347527869857e-01 2.418919640729844667e-01 6.306437681297515363e-01 4.277812473761766765e-01 1.005865629207412237e-01 2.807541134297248941e-01 6.673257610913614357e-01
4.270365107643872148e-04 9.259065838844853715e+02 6.711042389282100284e-01 3.662170024778911293e-01 8.023125514654009249e-01 2.443671100660031181e-01 6.935311602499952821e-01 5.655833722441476752e-01 8.607358431458614345e-03 4.361152235988944859e-01 4.228965566047963032e-01
4.269111734247572811e-04 9.259087903364311387e+02 4.398594332360931114e-01 3.116560134785986702e-01 6.080794787605731111e-01 1.686687321095616254e-01 5.356732894969206127e-01 4.874926974866725660e-01 1.474205563199319224e-01 6.000892374248959493e-01 9.910319624143809625e-01
4.271194393456263414e-04 9.259117780611611579e+02 3.702680002007150972e-01 2.381425829957245499e-01 6.642635284733613421e-01 4.215177445232641262e-01 6.542731252355411531e-01 4.511059199440980438e-01 1.493751118790845878e-01 6.352005749042786142e-01 7.468696038566152717e-01
4.261867512100710924e-04 9.259120920029388344e+02 8.969781995715264689e-01 3.549908024861883615e-01 7.228886210594559492e-01 3.749561394594358443e-01 7.130663536645699407e-01 4.365917122043780352e-01 1.052170706759881641e-01 5.304940940878645206e-01 9.974277277768028860e-01
4.261947363978614914e-04 9.259146107391219402e+02 9.814753382072960441e-01 3.661243189282921140e-01 7.416512562403321240e-01 4.052146581669288095e-01 6.544931973354499721e-01 5.900193738051727754e-01 9.757114814833420247e-03 4.953848368320719064e-01 2.282771833435233155e-01
4.260544465684379736e-04 9.259167815165576485e+02 2.457391137252729063e-01 2.230783392982509938e-01 6.720767638531589538e-01 4.338501670174037539e-01 6.162416702908701804e-01 4.282835504988045661e-01 3.605441185450552338e-02 2.818814319737503182e-01 5.580582126483010219e-01
4.255155220206942573e-04 9.259180157964417504e+02 8.814520047923221080e-01 4.229705462696652374e-01 8.977782374052907244e-01 2.205603612254526391e-01 6.301992036692203314e-01 5.067431470932450832e-01 1.140845550960151167e-02 5.000314769536162718e-01 3.375053533883496937e-01
4.267787099697427713e-04 9.259234800048724310e+02 6.709427256063136280e-01 2.471621777603465464e-01 6.074344654691130607e-01 3.755586233795263906e-01 6.186672826358197153e-01 6.090115916509093452e-01 3.613412026368811869e-02 4.814153842536863515e-01 4.135550816786793815e-01
4.265715222117607511e-04 9.259254944181714109e+02 9.061848655690435406e-01 3.034649781874416141e-01 6.199200121550150211e-01 4.192333285887859251e-01 6.414010388297761711e-01 3.720346903833125496e-01 3.578609202587653554e-02 5.264114692059569389e-01 7.693600860728575519e-01
4.276524871419075868e-04 9.259305252894540672e+02 9.480146693015205628e-01 3.592176291668409127e-01 7.500395162378903358e-01 3.253336128315078568e-01 6.775788321983206020e-01 5.869141511816319268e-01 3.622699039651529340e-02 3.725912956282323441e-01 3.907776252292770591e-01
4.283777815074015665e-04 9.259347198429427408e+02 6.775620029780463627e-01 3.869637174234456523e-01 8.233751173456957950e-01 2.247241519716946245e-01 7.310462907307565539e-01 4.645762355571594893e-01 1.404361046004121150e-02 2.763932783416329086e-01 7.382935854180557866e-01
4.276899048974757756e-04 9.259356127813308603e+02 7.987280999763533007e-01 4.193090892878232334e-01 8.355254745061180266e-01 1.241070191884137697e-01 6.356558193392362055e-01 4.863120370955986149e-01 1.646490431634372864e-01 4.777697033995034759e-01 8.958734416016069790e-01
4.267644319968666596e-04 9.259359465490992989e+02 2.075248669919742550e-01 1.899982707654443714e-01 6.317142685696194304e-01 3.695666059263399417e-01 6.219337086092191491e-01 4.547810221024933264e-01 4.228520190116073774e-02 6.213298449610220597e-01 9.075549301545139391e-01
4.262515648676469017e-04 9.259372440694437500e+02 7.616019291510305322e-01 3.293204783089723753e-01 6.862213811857768020e-01 3.314374046063101598e-01 7.189487893826852494e-01 6.021785970327993009e-01 7.149651213680857653e-03 5.806427004299989925e-01 3.730612215407739241e-01
4.255109266439263422e-04 9.259380049968319781e+02 9.913565235761991890e-01 3.839195213445785182e-01 7.230336696773439487e-01 2.560958239699295258e-01 7.152407998927871047e-01 4.874879293005356939e-01 1.884136106082064388e-01 6.480041221848755750e-01 9.506350717269862471e-01
4.257894056182824367e-04 9.259411592406370346e+02 5.494788841342046481e-01 2.127373292254990667e-01 5.617910954761287101e-01 3.587803790740698440e-01 6.428624726847951276e-01 4.552267994329317058e-01 2.443221731320693868e-04 3.106473291078024612e-01 8.565394604310889726e-01
4.250425586171779468e-04 9.259419036714427875e+02 8.710812535009722080e-01 4.240246971448091706e-01 8.566681786416825428e-01 1.853921275392205748e-01 6.910864644833817350e-01 3.672899559159971128e-01 2.852739620291928901e-02 7.395164826182996087e-01 8.842658549029356330e-01
4.241575369385609264e-04 9.259423193052170973e+02 6.089405538922942895e-01 3.258807748521326819e-01 6.548931100309243192e-01 2.096007163003722473e-01 6.386430097585081844e-01 4.413329659733800647e-01 3.289267254750329744e-02 6.129757016628597510e-01 6.405244340069585762e-01
4.241062492373367642e-04 9.259446983812730423e+02 8.170234206934221532e-01 3.572486739666226874e-01 5.929419581421981889e-01 1.601534285186297646e-01 6.630102592554858454e-01 3.529954146391346415e-01 8.686653261342532073e-02 3.880011678702560696e-01 7.044066694278842133e-01
4.268532055290354555e-04 9.259536545427690726e+02 6.124001758143229335e-01 2.877412753435461545e-01 6.145662473786540625e-01 2.795638237204684518e-01 7.505815739526245922e-01 5.005104668190025752e-01 8.746131322257437446e-02 4.811328233789138320e-01 7.441995129278841103e-01
4.258203095484842157e-04 9.259537318183205343e+02 9.400239893522632784e-02 2.516679903198819068e-01 6.743651226469126181e-01 3.303133976939325867e-01 5.882764589243649755e-01 4.508875536073616574e-01 1.751037407184453665e-01 5.243806933497277001e-01 3.858056088994792354e-01
4.256602136159228162e-04 9.259558557769900062e+02 8.964155281612217196e-01 3.983259172840378781e-01 7.939646657117904738e-01 2.562326162562009735e-01 7.130019262962257187e-01 6.184927751142844654e-01 1.217755299768169541e-04 3.030750374826113869e-01 1.644999768442949595e-01
4.249795015724875074e-04 9.259567553057761415e+02 8.479555462160364154e-01 4.165234955141475792e-01 6.653292925399283408e-01 1.388276127785789127e-01 6.014040195217725815e-01 5.894933248809117732e-01 1.145644113713588375e-01 4.945230273880786842e-01 9.119795898455661520e-01
4.240458480093286207e-04 9.259570559510926842e+02 8.227025450928908690e-01 4.047319596091695781e-01 8.113337214705848011e-01 1.595247721829514131e-01 7.768755120839417883e-01 4.563034326599683665e-01 5.710757754205748882e-02 5.268909367444456482e-01 7.884570747982392325e-01
4.238008946915250777e-04 9.259589781265583497e+02 9.452030016256290912e-01 3.688023629266160008e-01 6.737763430872385495e-01 2.728166207116279884e-01 5.981542216474685647e-01 4.695811123307881974e-01 1.094022509109784935e-01 3.651843957855145373e-01 7.350327205763114158e-01
4.232958646882209464e-04 9.259602857478660098e+02 9.033909733453439062e-01 3.399512217478324883e-01 5.444009046838333976e-01 2.571946236745117353e-01 6.061084139809536087e-01 3.191583257518477712e-01 3.167298257230097974e-02 3.971971930746662216e-01 6.836164486526163930e-01
4.230609109451336208e-04 9.259622305357949017e+02 7.271595140121283052e-01 3.141845607092036419e-01 5.674540987646382595e-01 2.190824670522734940e-01 5.864913649117187155e-01 4.649971544575783877e-01 6.836847701911620556e-02 7.299280968123464941e-01 9.963393254401988752e-01
4.222546839612431103e-04 9.259628230180981063e+02 9.614262653528536928e-01 4.157976507819955980e-01 9.108581484852436017e-01 2.775109377875056293e-01 7.263093188086435781e-01 3.857378008619628540e-01 2.222901692908856724e-02 3.227456168144835491e-01 6.055887880952897095e-01
4.217426134291019091e-04 9.259641095767835850e+02 7.993585399561358162e-01 2.951543256173805307e-01 6.104368623892961754e-01 3.722395250510570630e-01 6.803535713021112707e-01 3.226857181093448768e-01 6.840600016895248547e-02 4.047655177321410891e-01 7.651909698858507802e-01
4.235167255452088487e-04 9.259708073765345944e+02 8.427037954049437785e-01 3.896426788420196408e-01 6.773552869871524162e-01 1.508286644772429130e-01 6.017457412231560498e-01 4.391981924559322237e-01 4.441315876861418044e-02 5.566151904060924194e-01 7.226373100879540656e-01
4.241380531247859395e-04 9.259747733688382141e+02 6.739990538377971241e-01 3.225870364829089842e-01 7.389577495881283209e-01 3.840332041673844565e-01 6.394736245620757931e-01 5.215627029334855003e-01 5.264314625783213242e-02 4.452239200658220097e-01 8.379026294354710025e-01
4.234658712820250285e-04 9.259756872931623093e+02 2.051913148030403145e-01 2.485536549198011924e-01 6.267566027864837075e-01 2.937388247568271105e-01 6.386749779232455682e-01 4.555427951450155555e-01 1.946027537199981894e-03 5.300408808074611455e-01 5.582860242904204018e-01
4.240699105818812272e-04 9.259796126946970389e+02 9.572543237528328142e-01 3.628682010765085786e-01 5.693519785146283763e-01 2.643403759300033129e-01 6.257626252234552711e-01 4.021554009407319330e-01 6.480097682673030546e-02 6.991598265558323089e-01 4.494761968498469651e-01
4.235454848810597805e-04 9.259808752802505296e+02 9.474705336084825458e-01 3.677320768955946728e-01 7.285641513769750555e-01 3.521263956830031905e-01 6.276206681310734226e-01 6.131083262336037842e-01 1.211882625846784634e-01 5.372589637234963522e-01 8.772383757404103033e-01
4.242646210257968028e-04 9.259850717363606236e+02 9.100842812142351246e-01 4.472723741247280338e-01 9.094929620378869872e-01 1.661806372342599647e-01 7.163752633022970606e-01 3.116253596362384415e-01 3.971588552348756518e-02 3.385006187342540218e-01 6.810621944168967490e-01
4.237253607494464959e-04 9.259862998808891916e+02 9.503493223595620432e-01 4.142336468746820599e-01 7.640375453043077858e-01 2.631633143630852101e-01 6.119640079919600462e-01 5.377952801949223982e-01 9.295949878814060985e-03 6.468387542509235200e-01 9.389493637162507067e-01
4.233388567934533425e-04 9.259878873078520201e+02 8.269261356672843455e-01 3.324977205771491584e-01 6.855409440686736078e-01 3.772522219866800697e-01 7.108964617632111960e-01 4.827257344846438425e-01 8.901500246986941700e-02 5.960468931374728330e-01 8.877931881624268051e-01
4.225831924158769356e-04 9.259886007021493697e+02 7.857159770345071292e-01 3.939554247837099843e-01 8.978842277944665273e-01 2.458482390237647086e-01 6.873592115160503946e-01 4.851258046945775559e-01 5.427047183650086926e-02 2.524918162735382277e-01 3.605950954605054992e-01
4.215493838359721875e-04 9.259886513023136558e+02 6.472213127222157247e-01 3.686540649728169416e-01 7.676805933509526225e-01 2.749154610147449551e-01 6.989257602356067078e-01 4.856746892136559746e-01 2.320572160655884342e-03 5.784323719548469800e-01 2.301805642445374223e-01
4.210708451321133858e-04 9.259900154673578072e+02 7.196214369771092301e-01 3.362571503140775464e-01 7.231299894981365606e-01 3.102084526698889455e-01 7.001418413051870848e-01 3.876406743609186467e-01 1.480592818236921987e-02 6.950860541484953359e-01 4.957099386810046582e-01
4.207086502512934006e-04 9.259916549215612349e+02 5.256431205151135266e-01 2.505392501141552319e-01 6.566057736120410881e-01 4.745483054700195824e-01 6.851563936630102880e-01 4.049411979377112170e-01 8.886025205715983311e-02 4.919965234433898993e-01 4.015825654699133884e-01
4.200016016661068351e-04 9.259924728943699392e+02 8.000013311961379214e-01 3.412403260736326382e-01 6.423494358344749022e-01 2.657046345782572705e-01 6.928008129661780146e-01 6.113572916815582792e-01 2.065398629447705581e-01 4.652774628453306138e-01 7.437464778284353928e-01
4.202830150252897970e-04 9.259956426992529259e+02 3.768277758444502079e-01 2.474506220247074395e-01 6.713053847796377482e-01 4.511421384513748523e-01 6.330822146208646695e-01 4.745002454981761542e-01 6.140648282165501320e-02 3.481035193117377746e-01 8.062387739710710211e-01
4.197015591414134800e-04 9.259967582548366636e+02 1.958112595585370652e-01 1.767611349914839369e-01 6.626308782505510031e-01 5.222502825285029182e-01 6.523670660448879222e-01 4.838485551946996588e-01 5.212638529445467322e-02 4.595587468453809499e-01 6.720614063536264338e-01
4.187088003586849835e-04 9.259968900607047999e+02 8.774314028322331982e-01 3.871175585441624101e-01 8.195597373265235408e-01 2.640398173048674191e-01 6.237853376352746615e-01 3.697100715196383613e-01 9.106057146328387641e-03 2.211390006552721998e-01 2.125665694788951843e-01
4.186081737320399856e-04 9.259991497057849301e+02 6.137874230934864395e-01 3.580033379211146061e-01 6.936473100500950562e-01 1.321209902041887152e-01 6.836520365723022241e-01 3.938670457415923698e-01 1.454309840791902508e-01 4.823491549283097646e-01 9.142518719136787375e-01
4.176370104422280280e-04 9.259993270287883433e+02 6.722270697575187803e-01 3.139888116178982114e-01 6.151109844678573912e-01 1.917988655195465852e-01 7.135358984675512772e-01 4.690369954892388282e-01 6.776221553448123769e-02 6.522634008987104881e-01 8.982094536806075613e-01
4.178855129629629604e-04 9.260024218721853231e+02 8.431986267660944723e-01 3.575613022154984777e-01 6.949272583024139749e-01 2.787256314886753517e-01 7.468794766126897189e-01 5.801679865342663778e-01 1.632053730595977858e-01 5.392264436254142757e-01 8.173307177410481517e-01
4.170780074884019141e-04 9.260029876422303232e+02 7.988740601026443899e-01 3.073648490824831270e-01 6.019068921965429197e-01 3.363024543295114466e-01 6.486497733267833077e-01 3.481361774040280244e-01 3.460429416871857455e-02 6.825271865814808159e-01 8.494404179560848256e-01
4.170280982714572211e-04 9.260053679710837287e+02 4.647207768741334899e-02 2.626998143576112499e-01 7.307174537761490507e-01 4.210163494190820588e-01 6.645827482268842346e-01 4.749121434098277916e-01 5.024631452130656761e-02 3.785001703778622106e-01 6.194123637099954172e-01
4.175795321610145357e-04 9.260091893919519634e+02 8.971126673968192744e-01 3.656821190433879321e-01 6.947350800354358258e-01 3.256943002981652069e-01 7.063797625443033468e-01 4.179564689197422522e-01 2.467123617042654704e-03 4.737259588983440683e-01 9.867694992348178262e-01
4.166494894484621759e-04 9.260094596850638027e+02 6.045840256632266652e-01 3.469508365073546985e-01 6.940202990296515662e-01 1.681658117251649820e-01 6.134712712330747664e-01 5.267565336726200975e-01 1.512286824890281545e-01 4.854686182921499338e-01 8.514903323017884995e-01
4.166918968494976198e-04 9.260120614618429045e+02 9.564180624017883936e-01 3.288966797248492613e-01 6.623456736182989912e-01 4.366634797608101026e-01 6.792413710105217328e-01 3.156691884779334600e-01 5.361523468882851279e-02 4.235591992675371564e-01 3.645287009048640003e-01
4.157114211471380828e-04 9.260122056899841709e+02 9.094609942175650996e-01 3.589514087951887200e-01 6.040937870169740265e-01 2.634396805623643312e-01 6.900162492568839845e-01 6.280570257083708530e-01 5.548450735243126708e-03 6.690987031508141003e-01 8.733517231129572789e-01
4.155145636544594983e-04 9.260142320342035873e+02 8.727764035280149990e-01 3.434064207110378297e-01 7.127784438455937455e-01 3.319689644827672481e-01 6.332568919027210530e-01 5.086688190425785461e-01 4.238800791909566601e-02 3.883385162240187150e-01 4.063737119760449379e-01
4.145925221359201434e-04 9.260145105331140485e+02 7.468613731691645663e-01 3.129593918527007745e-01 6.897696163105925260e-01 3.590985462521298910e-01 6.568953661794825205e-01 4.346249012825966762e-01 4.230948982395700553e-02 6.268594023302389573e-01 6.939239252804394464e-01
4.137823196939432102e-04 9.260150544073135279e+02 6.883555497185834815e-01 3.586297249028082557e-01 8.172819543642965145e-01 3.397632113862467662e-01 6.869300666180558901e-01 4.257194908010986101e-01 6.505616394762404886e-02 4.393510978842747883e-01 7.607465945485181180e-01
4.128437797410850992e-04 9.260152836337272220e+02 9.080207457444393615e-01 4.257711213243814408e-01 7.402517272027326900e-01 1.373861317690350525e-01 6.866341529480309847e-01 6.061494222014005562e-01 1.628265933187627579e-01 4.672802455551717249e-01 8.589718294313013480e-01
4.136933086706123157e-04 9.260198392685937279e+02 5.521865817627913398e-01 3.774031594033763204e-01 8.754589336020519585e-01 2.662760458860622959e-01 7.167368590317523269e-01 4.790306780345190418e-01 3.034400263695907762e-02 3.123960105032160262e-01 3.636871769343403837e-01
4.132286289372939228e-04 9.260212153903626131e+02 9.577695599677050753e-01 3.516953312227129036e-01 6.640419469646984263e-01 3.491947153325289932e-01 6.670578796708838132e-01 5.161010705124275955e-01 2.348508922016595002e-01 5.200566877015166956e-01 7.339230109087859777e-01
4.125501653413882848e-04 9.260220721809383804e+02 9.773536687114028343e-01 4.090068300668727730e-01 8.062265513366544400e-01 2.610674559007165052e-01 6.858427064570769005e-01 5.431625208495153290e-01 9.695497103788808246e-04 7.358908223400839610e-02 2.424727232321429726e-01
4.136207065301185501e-04 9.260271637556944597e+02 9.085254563137488137e-01 4.080291134070412884e-01 7.326587842964210617e-01 2.061955271768640685e-01 7.048889831201096134e-01 4.507946304119017089e-01 1.438568746741927251e-01 5.837232847131029745e-01 7.311200018915612331e-01
4.136026875252321144e-04 9.260296201906671740e+02 9.661973008128613705e-01 4.027577508099100534e-01 7.940408503993962031e-01 2.472463643252810206e-01 6.124197469847373343e-01 4.705731024036324261e-01 2.307751966133746863e-02 5.985428724534589406e-01 7.546402363282569414e-01
4.134468004936192381e-04 9.260317432191902753e+02 1.814041715220278128e-01 2.846927330859825300e-01 6.062505005623203269e-01 1.292103746825495891e-01 6.076016413218635615e-01 4.600927261960748305e-01 1.799909149596004565e-02 5.182714040420546286e-01 9.712296113563818611e-01
4.131167762251635660e-04 9.260334446737540475e+02 5.213426460887982117e-01 3.647873736365597197e-01 7.574666912882774827e-01 1.788648667177798468e-01 6.860127091297839597e-01 4.089968730963526866e-01 3.998488019739260269e-03 3.293819423177934969e-01 1.038154884242064036e-01
4.121037097718501614e-04 9.260334894100288921e+02 9.262306530210605571e-01 4.001485391994468177e-01 8.189770407748393488e-01 2.895933112540445276e-01 7.400957134222768685e-01 5.948882486377355949e-01 9.061106104453472976e-02 5.602551498368082417e-01 8.039253461615452068e-01
4.114295487032386010e-04 9.260343521690012949e+02 9.066761498794910779e-01 3.841274763289483918e-01 6.358377739606689838e-01 1.767792679470773232e-01 7.302974380124938047e-01 4.209686923209072784e-01 2.125354054864233427e-02 2.125883566804155356e-01 6.163259053120652142e-01
4.119340207185237697e-04 9.260380775622470537e+02 7.844082356795277766e-01 4.350683648257567260e-01 8.445879572153482950e-01 1.218973012605459594e-01 7.147752868793002534e-01 5.405155473098622876e-01 2.357895890274336326e-02 5.629540561253697506e-01 7.862583117708736857e-01
4.127140936143028935e-04 9.260424694555647420e+02 7.297279518047473656e-01 3.179436895762966508e-01 6.032331625895095417e-01 2.477423189715120544e-01 5.730660032156720263e-01 4.804808707245477595e-01 2.019922438377379226e-02 5.824665073567837359e-01 2.191569010841503684e-01
4.123812139756646822e-04 9.260441625677939328e+02 3.644033847245278235e-01 2.451509294074410150e-01 6.086375615942953843e-01 3.021911380527619317e-01 6.450375963180653427e-01 4.492057556227316284e-01 1.437543266818244181e-01 6.463873385579901321e-01 4.263903681039736826e-01
4.118839125487511773e-04 9.260454559135968111e+02 7.960802033766605224e-01 3.817288493822289519e-01 6.656664759634858264e-01 1.471736288204587018e-01 7.487960557236633674e-01 4.260137715575424422e-01 1.153668993280686922e-02 4.624778751409734379e-01 9.316173550403527015e-01
4.124116897818098557e-04 9.260492364670867573e+02 4.344145453622523245e-01 3.356011170447245062e-01 7.476733842631722027e-01 2.490341485675858224e-01 7.127183403121579719e-01 4.996371972398123695e-01 1.100491000175671807e-01 3.764172887929176925e-01 7.689739268630939595e-01
4.142449890638187746e-04 9.260561719294365730e+02 8.768747441158406541e-01 2.999123706118899113e-01 5.717791071182292129e-01 3.017044640136528066e-01 6.759861953207422225e-01 5.796350246715067378e-01 4.770162570729145901e-03 2.826220192709144596e-01 8.902978526018962002e-01
4.137862014222664785e-04 9.260575637883573563e+02 7.984721916431934963e-01 4.339193443124881311e-01 8.442148285966154519e-01 1.043524218898288225e-01 7.147743978135059351e-01 3.772571471273858945e-01 7.643946846641652693e-02 3.595490093597074610e-01 3.749880826189853078e-01
4.130265520205666672e-04 9.260582262511102272e+02 8.988807638622751117e-01 4.246680635836108664e-01 7.219151316496603688e-01 1.446222632848282730e-01 5.817578948453226984e-01 4.393521011413471511e-01 1.239819805314271717e-01 4.167316620341898759e-01 3.835364032446051397e-01
4.121672059574543918e-04 9.260586434763304169e+02 9.342397846294756558e-01 4.544668984368243625e-01 8.703012739365136863e-01 1.578474595657418655e-01 6.568777021744987010e-01 6.696476020535121476e-01 8.396573258981061827e-02 4.519382428730133183e-01 7.792988991066964743e-01
4.111398295950014544e-04 9.260586477442369642e+02 9.101222622520204197e-01 3.758681482132174012e-01 7.159521061391056485e-01 2.635744479251818650e-01 6.587101449667660535e-01 5.468588439910724297e-01 3.808479121586520744e-02 8.064601690421191460e-01 8.639587502083041493e-01
4.109897535415776653e-04 9.260607826532386753e+02 9.285013314138382823e-01 3.982138591325883326e-01 7.262094177730787914e-01 2.451919132834186055e-01 6.886904438643646209e-01 3.224553754353327584e-01 1.845438766705496392e-01 4.281007792750924912e-01 8.526126972963197215e-01
4.112518897587104589e-04 9.260639202668360213e+02 5.642942616723691795e-01 2.949528194775986045e-01 7.228931048483993038e-01 4.314441217072781942e-01 6.905368423086603036e-01 5.011267799848839744e-01 5.586999141070021768e-02 4.936913282959969895e-01 7.594363332614849638e-01
4.109677438804877907e-04 9.260657290989828425e+02 8.332138126871990735e-01 2.159242232693198149e-01 5.525244593172666807e-01 4.335753184183366860e-01 6.558051632671316744e-01 5.527299293429637217e-01 4.814007659215818052e-02 4.864291301742509899e-01 4.140590340333569208e-01
4.117982056634874374e-04 9.260702478068923256e+02 7.074631391109911238e-01 2.562510641836729386e-01 5.712857034542029311e-01 3.307502561578593014e-01 5.963826606282286447e-01 4.480530912402952426e-01 9.700998652090730978e-04 3.709032677193319638e-01 7.029554244495239690e-01
4.132762528357310488e-04 9.260763306320255879e+02 9.743451898867145911e-01 4.219017590906135040e-01 7.145803037118877432e-01 2.080203191020846276e-01 6.372607169728576881e-01 5.965645301603310635e-01 3.139235722829813308e-02 6.957542066172838213e-01 7.692741764884055700e-01
4.124563799665056972e-04 9.260768448242565682e+02 9.395076520257475972e-01 3.712520404791201933e-01 6.588771728091693536e-01 2.746356437807470630e-01 7.047153159214150087e-01 4.368021315129131388e-01 1.260706272176892462e-02 9.824530824382201599e-01 4.731031941528098805e-01
4.120481894089008182e-04 9.260783546767034977e+02 9.233302838441597160e-01 3.971765697028200037e-01 7.266267815156317589e-01 2.661543474212106353e-01 6.873259639669814236e-01 3.972591011665814187e-01 1.275971544836697058e-01 3.669783123120452517e-01 6.411782656378847145e-01
4.111694201839428899e-04 9.260787197137276507e+02 6.874510465458314457e-01 3.555358915176387025e-01 7.852313994535248254e-01 2.560458104048855543e-01 6.622407694314029758e-01 4.072755637327605815e-01 3.856416901484328863e-02 6.525827199273518398e-01 9.135671185156664098e-01
4.106909153560700347e-04 9.260800552704245092e+02 7.941888771616210096e-01 3.528960510640186121e-01 5.711038864073501031e-01 2.174936344328382287e-01 6.012347416784323828e-01 4.602865523153751859e-01 7.873085083876024681e-02 4.576051423747976576e-01 7.824841894721275004e-01
4.105203969975919115e-04 9.260821399854463607e+02 7.435819254937152678e-01 3.265487034221454254e-01 6.998079948398736594e-01 3.847360224723878064e-01 6.297563564507746570e-01 5.098618196867051866e-01 7.503557163706335575e-02 5.353639034810736552e-01 7.963026022056837183e-01
4.100455745970586763e-04 9.260834826806836872e+02 9.115147169942950933e-01 3.771203751963350115e-01 7.161273189489565372e-01 2.816567494349500045e-01 6.686666066118153173e-01 4.127785546114148829e-01 2.642555914230813180e-02 5.814490824232576571e-01 5.123984849441340916e-01
4.093172766179921547e-04 9.260842049623753383e+02 8.961952410163718241e-01 4.052480660272880231e-01 8.829065423142775648e-01 2.170499422758198071e-01 7.563404671691204006e-01 4.289323902714973213e-01 7.618584787232680899e-02 5.789716953463504012e-01 9.909144776952122369e-01
4.110533915740351694e-04 9.260909374821743540e+02 7.219403605707152005e-01 3.612588513960577341e-01 6.786810704935621885e-01 2.089169177527283316e-01 6.177862841478075628e-01 5.555524097126804950e-01 9.138025999982768433e-02 5.899799788843540505e-01 4.429209494690624638e-01
4.111181023376968323e-04 9.260935948964468025e+02 1.972949837108519677e-01 2.456400898355473594e-01 6.927868425283777443e-01 3.643808052500188688e-01 6.942308739897411485e-01 4.340416086415862518e-01 1.175042510365784804e-02 8.882127550131667659e-01 4.694270510940030672e-01
4.109720118554634509e-04 9.260957394841112773e+02 9.747031640875789549e-01 4.112260554429678638e-01 6.130052031258454992e-01 2.039725794273284376e-01 6.616764668065312494e-01 5.922566188807978360e-01 1.350235983871226342e-01 5.251643236518083180e-01 7.462507735728517444e-01
4.130199831704448347e-04 9.261032103468000969e+02 9.544295479641261570e-01 3.956718886133966384e-01 7.454606588883532226e-01 2.856578814370386299e-01 6.409780056190996778e-01 3.190906402923517349e-01 1.335630342776206875e-02 2.732130037311199522e-01 8.073693336140786991e-01
4.123522659504124614e-04 9.261040923680847072e+02 6.066141630338341972e-01 3.121497955185770223e-01 6.231669799358995343e-01 1.905022851486115332e-01 5.956499003736125397e-01 4.631820622605842819e-01 6.622474116260779198e-02 3.761302148640063847e-01 7.041259929920420380e-01
4.116837300015812467e-04 9.261049697785405215e+02 7.436382633692085742e-01 3.048263226335447551e-01 6.517942098015455654e-01 3.772144755231250368e-01 6.853427666527650564e-01 4.992397077836756014e-01 4.913725679868058416e-03 5.472725429289979626e-01 5.872600077627154747e-01
4.108963238602104094e-04 9.261055552989025728e+02 4.456448108730564628e-01 3.597281662228208332e-01 7.924257062962382081e-01 2.118222325214786372e-01 6.457532232310734255e-01 3.970734052683258519e-01 1.619407947311465173e-02 4.716936724278788517e-01 9.900989114831488802e-01
4.114748491178133859e-04 9.261094622678529049e+02 9.675683716490128816e-01 4.172798644026834980e-01 7.047078053557559452e-01 2.122532101084488032e-01 6.082576819949486735e-01 3.144371395107214973e-01 1.682982663039867682e-02 2.446267669622194663e-01 6.566776760405315105e-01
4.108102808528979097e-04 9.261103458737692335e+02 5.671391283707261088e-02 1.981984444690631786e-01 6.361511455743192878e-01 3.822934930975152579e-01 6.329743835029610910e-01 4.710497793248622500e-01 1.544983054882645979e-01 4.373836363837810826e-01 8.048295410474133327e-01
4.102373948727485765e-04 9.261114503736293955e+02 8.060226971522688189e-01 3.759030601618157386e-01 7.668683173345918203e-01 2.354822556858078286e-01 6.789552347112381980e-01 5.867210682682882927e-01 1.041762791163078905e-01 4.067792649176393271e-01 9.423929199932832290e-01
