weight logl α₁ f₁ α₂ variance ν μ A ϕ T₀
5.108701226025871329e-05 9.192607446713103627e+02 8.303319888102373980e-01 4.033205441558545255e-04 2.870264577006378826e+00 1.284612052172494356e-01 1.188130362988729871e+00 2.628438210208397852e+00 1.211452055808719258e-01 1.167416745567378067e+00 2.465128383285314158e+02
5.121996481215899049e-05 9.192658437633870108e+02 1.454230017677102360e+00 9.359316244328530834e-03 2.932149382747113897e+00 2.223177921801577916e-02 9.181940666440434606e-01 1.637637878245938872e-01 3.139763336982603903e-01 1.332425208932922933e+00 7.115129143541701069e+02
5.175076226161206378e-05 9.192786535313399554e+02 1.017774096310193999e+00 9.317208356478971776e-03 3.512050923770511979e+00 4.287047980778338485e-02 1.074161486568624202e+00 1.652251457305248472e+00 6.458794418171901475e-01 3.093432997865310785e+00 5.589438898519158556e+02
5.190542097602704675e-05 9.192841376047324502e+02 8.082085288883966712e-01 1.381571801889003824e-03 2.777632766919793550e+00 5.328342092320304674e-02 1.105272419903349235e+00 7.744225420617545375e-02 3.773591724699739136e-01 1.524018802444838228e+00 2.504949742696070984e+02
5.201508304138946156e-05 9.192887481046208222e+02 8.346787877089372198e-01 1.082386951820255190e-02 3.731561534116166534e+00 2.388779476217146522e-02 1.274163110613157679e+00 9.087107615478979827e-01 1.989035965673850992e-01 1.387452262008644466e+00 2.510613113458804833e+02
5.193600659497591370e-05 9.192897266879249401e+02 1.288862645726617462e+00 8.676719556165751746e-03 3.286560660002436851e+00 3.999477284559719431e-02 1.458092270412171709e+00 2.761481780186157309e+00 3.358607496352800648e-01 3.560964326185171558e+00 7.024352954613110569e+02
5.238933203702769042e-05 9.193009173531306715e+02 1.467748632933294273e+00 6.665014254064585480e-04 2.675043486719721031e+00 5.244867043383091149e-02 9.411825409109698670e-01 5.352340979023872958e-01 3.520113080861041466e-01 1.042799132832947784e+00 4.619158219215331087e+02
5.288745897869993277e-05 9.193128806100227166e+02 1.387921169856578762e+00 2.333698155694361419e-03 2.726286439991142174e+00 2.713371763596212488e-02 1.275665370578443980e+00 2.475354716990543213e+00 9.298498381036765514e-02 4.325250049666193419e+00 3.342551835276216821e+02
5.283867968484414444e-05 9.193144578619126150e+02 1.331549029902353354e+00 6.299244815425543344e-04 2.618019172009348416e+00 4.862497473651413576e-02 1.160333094261278175e+00 -1.838902163128317557e-01 5.095779263726748498e-01 1.474145953430467726e+00 4.047199371023358481e+02
5.278592939231068029e-05 9.193159590360257880e+02 6.327933319963585657e-01 3.973670999163689613e-03 2.881581701599646550e+00 3.604874879182033004e-02 9.923357390422623547e-01 1.514576375676902842e+00 4.134955692909512703e-01 4.533089047821970752e+00 2.861674778474070422e+02
5.296722986896361553e-05 9.193218877875739281e+02 9.862181693214266964e-01 6.934244335593488977e-04 2.557395885731369223e+00 3.457556976568747914e-02 9.889918618036486198e-01 -4.924140526616016533e-01 2.065314773064242659e-01 1.873583740024807431e+00 6.105251447455162861e+02
5.317610916997723752e-05 9.193283235893405845e+02 5.201062006399632676e-01 4.296045026932052472e-04 2.586741097581858106e+00 6.485910083519053071e-02 1.213872239324204516e+00 3.259364344296270311e+00 2.783494478709326869e-01 4.231360002674167120e+00 6.231111393405257104e+02
5.320891284826406991e-05 9.193314402866669752e+02 1.115510680111150288e+00 4.944361583229195606e-04 2.375869559119883068e+00 3.242366998211172052e-02 9.034481997554042465e-01 2.760440851052596400e+00 4.139462339463715335e-01 2.929616382562703514e+00 6.279956671106243675e+02
5.366317855876944572e-05 9.193424414480147107e+02 1.499194197985795896e+00 7.187507783896331624e-03 3.360973970095380015e+00 5.588957166134240345e-02 1.122326881682659483e+00 2.483680431864956795e+00 1.641671619683178485e-01 1.697381287004255501e+00 5.864788727505415409e+02
5.374679229866627351e-05 9.193464983566725550e+02 6.065230932093534921e-01 1.387851632726927768e-03 2.633996755030716841e+00 3.511769320436978342e-02 1.193121149299410488e+00 1.530753707009337772e+00 4.167780320248432591e-01 4.569913376320068110e+00 3.889484793110754026e+02
5.430254992128240321e-05 9.193592855553235950e+02 6.283155712583932129e-01 3.020937029136433298e-03 2.647286155085777359e+00 2.427385947096907456e-02 9.706360002292684364e-01 5.727732738827744363e-01 4.148115215382501830e-01 1.853970730978479642e+00 5.984422757968962969e+02
5.442780773413071957e-05 9.193640895644514330e+02 6.490658802440305575e-01 4.347655680717410031e-04 2.494679911996843025e+00 3.428904426704225405e-02 9.684455592865262030e-01 -7.156932737945318479e-01 2.739577481014585647e-01 4.103027219435291251e+00 6.892660269181189960e+02
5.579877248163488904e-05 9.193914662402182785e+02 6.503310991175386135e-01 3.558958385291115939e-03 3.200969439534127492e+00 8.094307199074969594e-02 1.042712333068490205e+00 1.559111228612451772e+00 6.727234881432906377e-01 3.204165737071461795e+00 5.890101446145574755e+02
5.661331652125670924e-05 9.194084586013735816e+02 1.038638007887759063e+00 3.437147160954957901e-04 2.473453067628212487e+00 4.496314176130706414e-02 1.064508367131538513e+00 4.212733800270772377e+00 1.472957456306258628e-01 1.896295218106503366e+00 4.279508567862920927e+02
5.676255303574496221e-05 9.194135912003783915e+02 1.277395035480519470e+00 9.827363410544584857e-03 2.624716565737599261e+00 1.299008932995266916e-02 1.172074354497290694e+00 1.717787116805488346e+00 2.903071462736299124e-01 4.907919967004260364e+00 6.194965223796376677e+02
5.663215050613361383e-05 9.194137912236947159e+02 8.545111580447406485e-03 2.929891228984056982e-03 2.963717287809483292e+00 8.409670942828034734e-02 1.019996024453522887e+00 9.296121501120835351e-01 4.186590900645089652e-01 2.313922301947485938e+00 6.990882472784380752e+02
5.653634322740451462e-05 9.194145980439332106e+02 1.499549770221902500e+00 2.491201773148621693e-03 2.307250266907875158e+00 1.512629901503815405e-02 9.261278386096801762e-01 2.220960036991743713e+00 1.076919381079055327e-01 3.425135413358805447e+00 4.896901743688626993e+02
5.704713877137699641e-05 9.194260922916607797e+02 2.300261200457817679e-01 2.938020183382889124e-04 2.583603392967671830e+00 3.975553369311226465e-02 9.926535869625827679e-01 2.356565405396998436e+00 2.676669741300413130e-01 3.976443309226337597e+00 3.481418754906655408e+02
5.793058625298022580e-05 9.194439598746911315e+02 1.395537461016590042e+00 6.267160958837249968e-03 3.204495816856646861e+00 6.669470099779645222e-02 1.293790148674718310e+00 1.964291795094029958e+00 4.349254996402759921e-01 7.509063764195242907e-01 4.168152288370851011e+02
5.830761014388267249e-05 9.194529469886479092e+02 4.193230545558006561e-01 3.953253966308091158e-04 2.784453908165949176e+00 8.419783230900045046e-02 1.151218746808754467e+00 2.138823758006354936e+00 3.702863079988485406e-01 5.258385094958564210e+00 4.503273535813576700e+02
5.819732179905249837e-05 9.194535537060901333e+02 5.708064998084605435e-01 3.463594581781367834e-03 2.535445480754677128e+00 1.190429429521107363e-02 1.155245833386921328e+00 1.412143483644915154e+00 4.280222626053162283e-01 2.978146842946729045e+00 5.511491955792810131e+02
5.813409820901605657e-05 9.194549667495953145e+02 1.170514324698315622e+00 1.350005473172602053e-03 2.468726060460856964e+00 2.392009410404895287e-02 9.794726566059975825e-01 -6.634702710055195851e-02 2.730635588604113373e-01 1.234985637348874121e+00 6.439609911858551641e+02
5.835951444333459243e-05 9.194613367732048346e+02 6.752736370054910342e-01 1.005457200206878818e-03 2.833467515420514005e+00 8.839821192224876778e-02 1.001349374473101683e+00 -4.490206223405885932e-01 1.279558237429315459e-01 1.687656452816210351e+00 5.917646511317331033e+02
5.846853979874037108e-05 9.194657031979734256e+02 4.682729820200027815e-01 4.377935168457810318e-04 2.687275494303009715e+00 7.898633357727272153e-02 1.107760448671872178e+00 1.319544821080071983e-01 3.957564057744949459e-01 4.656184279119196745e+00 4.429860382857586387e+02
5.839853690204685471e-05 9.194670052060831722e+02 1.350571634989095937e+00 3.270874502970252690e-03 2.697645389497890012e+00 4.860117447008022173e-02 1.070372063335183199e+00 1.401004508578739260e+00 1.650195944374808488e-01 1.348388311152641128e+00 6.139422163837119797e+02
5.865076281751763730e-05 9.194738149508910965e+02 1.485991510958050377e+00 1.218409572925231374e-02 3.054758806500159629e+00 2.868285171198472691e-02 1.239690327896675104e+00 9.503975882998765279e-01 3.826000153586591734e-01 4.182819512106530802e+00 4.288040078702815094e+02
5.893853645872982542e-05 9.194812095155750740e+02 2.383732574862211240e-01 1.421031828839215694e-03 2.587667498108472408e+00 5.342430528940093210e-02 1.183757355353268093e+00 1.461478891168722427e+00 3.184404335253514517e-01 5.511143409813985983e+00 5.378170906221457699e+02
6.000104163729883710e-05 9.195015762923029570e+02 5.242992416285605639e-01 3.501812818891905112e-04 2.516351458055510193e+00 5.492204663113164909e-02 1.168039268897475891e+00 9.570090343143979883e-01 3.030989754771284406e-01 2.826007743839270780e+00 6.286458784304122673e+02
6.022965453658904765e-05 9.195078792009126119e+02 4.797041786685904974e-01 1.327237389046853318e-03 2.585249736319858549e+00 5.481812280314286162e-02 1.086199071499984514e+00 1.238690967489277206e+00 6.919523976814595523e-01 2.520208388406161681e+00 4.699336241999916410e+02
6.014283500674359381e-05 9.195089366861781173e+02 9.296312842907843432e-01 3.142412792998018080e-04 2.502053397105136412e+00 4.838046612038972294e-02 9.951588031700160375e-01 1.142792267189358668e+00 3.613896891169571246e-01 4.579412370298743817e-01 6.747667269282097777e+02
6.064969099793808305e-05 9.195198289101467708e+02 4.876748761175715985e-01 1.003246830272229179e-03 2.639235679342590402e+00 4.919719288764861503e-02 1.161273605784427732e+00 3.347660981282741144e+00 5.328056325254600933e-01 4.259587952560615953e+00 7.112415901301511667e+02
6.068943211259273838e-05 9.195229839522314705e+02 1.358748861972390198e+00 4.528334340233630185e-04 2.649019840472384146e+00 5.254755167215260231e-02 1.101924307898865196e+00 1.752834051362759604e+00 3.661454121393329930e-01 3.112643864147059958e+00 3.672562835852705234e+02
6.068282898583821268e-05 9.195253751443917736e+02 1.295968492365090263e+00 4.695391650678043061e-04 2.699466570232159413e+00 7.836444733662165096e-02 9.787227768937493133e-01 -1.269220695364894347e-01 2.118132125414685374e-01 6.186943924228338609e-01 6.590469280476999074e+02
6.058241298407011574e-05 9.195262190057804901e+02 4.780884285997645256e-01 2.965388164605106897e-04 2.487865585302041271e+00 4.582892201971823509e-02 1.105264963614745577e+00 2.525706741855763049e+00 3.349070662998093750e-01 3.593537165539026912e+00 4.242179688421899186e+02
6.065129411722676808e-05 9.195298553422369423e+02 5.360006606858873646e-01 3.671827348631394056e-03 2.578889336950900280e+00 2.882965752887678076e-02 9.711462874132484879e-01 1.489842259708825001e+00 3.442872282115536642e-01 4.588545902561802059e+00 7.094424411220345519e+02
6.113941121120522210e-05 9.195403710558530292e+02 8.744411572056545179e-01 4.867916225572359963e-04 2.363152695155058325e+00 1.984235845346212293e-02 1.197170627900764561e+00 1.764813272930082055e+00 4.208660766150119081e-01 4.155197607480145550e+00 6.736851025795841679e+02
6.107059075500398003e-05 9.195417447902058257e+02 7.978470327742988033e-01 4.219759184275218575e-04 2.790542905493376580e+00 7.420948612038805181e-02 1.125784151602207572e+00 1.305084488368121409e+00 4.650868463322106461e-01 2.303555099271037854e+00 6.408172957021998855e+02
6.095717212679236508e-05 9.195423858909161936e+02 1.472410293840352491e+00 1.007018917786347417e-02 3.284115495270477414e+00 3.758952651324996841e-02 1.390481284843118726e+00 -2.955929740148472984e-01 3.000950761794693999e-01 4.464768889493625714e+00 3.476061151189634870e+02
6.106998598200079191e-05 9.195467348873050923e+02 1.277023418360036189e+00 3.394823677461791030e-03 2.735362361487785776e+00 3.035175870625035632e-02 1.478622758069600085e+00 2.567136266009630852e+00 2.806889022420157032e-01 3.409205574424994722e+00 5.219757392044460858e+02
6.094661522875620727e-05 9.195472126904227252e+02 1.159224309929741015e+00 2.123920878966433553e-03 2.967744596415842651e+00 6.538390144503276880e-02 1.162733266088570971e+00 6.779679340774006358e-01 5.891760697532184565e-01 4.765007768861061699e+00 7.107011087681498793e+02
6.093543894632449731e-05 9.195495292953767148e+02 1.170750422847036010e+00 8.192179802539369116e-03 3.198283402264742836e+00 4.573439433455369491e-02 9.548069900689828415e-01 1.692067139529599196e+00 1.880764302161198886e-01 3.706886202973816991e-01 3.575069090938210365e+02
6.168969841525779511e-05 9.195643313241059786e+02 1.059533329417895686e+00 1.820415350800519416e-03 2.627888421286111331e+00 2.530417062370186876e-02 1.334506120536756990e+00 8.413674483406118343e-01 3.546089305111718715e-01 3.708827008173989359e+00 5.235149755323902809e+02
6.318835844920885124e-05 9.195908344520424862e+02 8.653134077208268771e-02 1.669590569427058333e-03 3.037963595300170461e+00 1.587533022807348648e-01 1.088009047620632774e+00 9.185806952721187191e-01 2.820509939242446529e-01 2.180500381018996681e+00 5.747365305872616545e+02
6.354664738278549942e-05 9.195989886102721584e+02 1.363117569904558568e+00 4.311195081224695677e-03 2.665587050483299691e+00 2.311064550473951318e-02 1.326424783113377082e+00 -4.924094944321908418e-01 1.589992343380340067e-01 4.395648998243738781e+00 3.046910206775667689e+02
6.380629267936250844e-05 9.196055661864348849e+02 7.516359010224993309e-02 3.368265591614454969e-03 2.879786371382264676e+00 2.606021862557926852e-02 1.070344790555814107e+00 1.479722973104989459e+00 4.981581386839379344e-01 3.732831829599341233e+00 5.462687004304926859e+02
6.375685996708552953e-05 9.196072911551860898e+02 1.127546880669817453e+00 2.061691991273398479e-03 2.956533307244147757e+00 8.483104616704456591e-02 9.906148623101421746e-01 1.382017714158620958e+00 7.793466175914264271e-01 4.370241948387111997e+00 6.431760604518227638e+02
6.517792859402464782e-05 9.196318352627356489e+02 8.098779682818112446e-01 5.872035821936838961e-04 2.539636295717757175e+00 3.878234916823548872e-02 1.200578890209236915e+00 3.244280274692834087e+00 3.567306856133879989e-01 1.809705239439144853e+00 6.016803735416775680e+02
6.521787650321432420e-05 9.196349479804594012e+02 1.325077175987652511e+00 7.187066917952848917e-03 2.784920099391794857e+00 1.996958278762670305e-02 1.249197471088504541e+00 2.041591878440216945e+00 3.245693443332927641e-01 3.881549444331094723e+00 3.798376054174050864e+02
6.573366481340531101e-05 9.196453255658979060e+02 1.242450586624599840e+00 3.793888823126639800e-03 2.885082946093058709e+00 6.092178660099636933e-02 1.000591062586769331e+00 1.650981592560246014e+00 3.394447891304536724e-01 3.058442118038933177e+00 3.411682749596024564e+02
6.580095602696223980e-05 9.196488487371208294e+02 8.620881151133754638e-01 3.073864809511781329e-03 2.930816324860059829e+00 5.406010649946369623e-02 1.133484784758691299e+00 2.721011107266444018e+00 3.833437021569405800e-01 2.144186146387907943e+00 6.930916356167683716e+02
6.631908457061681252e-05 9.196591920771242030e+02 1.490421263841577915e+00 2.828745652188172414e-04 2.604942424238338550e+00 3.933822201918910078e-02 1.133271420084022596e+00 4.343935810962050503e+00 7.369719379181451091e-02 5.569829138918884759e+00 7.055758759471857502e+02
6.644399134587598171e-05 9.196635737269918991e+02 1.416114773325866327e+00 5.262862907902326548e-04 2.675578539834929437e+00 6.061957031160222775e-02 1.335633507683238186e+00 -3.765870569508396049e-01 2.593280152619989454e-01 2.762019050462350744e+00 5.714280176727822891e+02
6.661431163825779812e-05 9.196686338135341430e+02 3.733862405407029073e-02 4.647214082948866948e-04 2.627765721376931651e+00 4.175769907419268900e-02 1.300211797824665449e+00 1.831594403995915332e+00 2.623139114624836177e-01 2.385225478880994565e+00 5.408635750513291214e+02
6.694995920452614978e-05 9.196761598324045508e+02 1.292100931798896735e+00 7.413692669074184449e-03 3.120097573279627223e+00 3.796797299459886421e-02 1.455711814976863749e+00 -3.750287034897259453e-02 2.556157045473393397e-01 2.072431510423740075e+00 4.744123469022925974e+02
6.749935068130688142e-05 9.196868323479059200e+02 1.034273605211833313e+00 3.598116591661496434e-04 2.767219815464913246e+00 7.989530997719050676e-02 9.907637111400598995e-01 2.972828872212488704e+00 1.847435204375521001e-01 1.552620010891333058e+00 2.559185904416613937e+02
6.808705911826375167e-05 9.196980015370759247e+02 3.668363460630658102e-02 1.503999531758206049e-03 2.371730214411253979e+00 2.518014424550975988e-02 8.620811543875968042e-01 1.027481344665487129e+00 2.023031405426598262e-01 4.060979417319257934e+00 1.766903816441781885e+02
6.818865641805175537e-05 9.197019925924441850e+02 8.955790793177450526e-01 2.738176363833062787e-03 2.817603190285111747e+00 4.904556920442771500e-02 1.130223740592460668e+00 2.083403873315602173e+00 2.527548165096641375e-01 3.829912878295019252e-01 2.929476957392673171e+02
6.811492316547299920e-05 9.197034106948154886e+02 1.487254680399401785e+00 2.948135051925188923e-04 2.645495284517651591e+00 6.193432029294339281e-02 1.206462446703622460e+00 2.231800889669662613e+00 2.124330439626579137e-01 6.170459081071093088e+00 4.647949464532397883e+02
6.845807371177792039e-05 9.197109358648895068e+02 3.277332923103611906e-01 4.938465861862023978e-03 3.170576364216534326e+00 2.958484830039325233e-02 1.283013402602634523e+00 1.149483079227687332e+00 1.924277915510382297e-01 2.700260307478609789e+00 2.099722006918083821e+02
6.925736214837022945e-05 9.197250438216384509e+02 1.356190966068193227e+00 1.839018911964223095e-03 2.800379507113929023e+00 7.082328698270304312e-02 1.021401018378644387e+00 -1.842349954978794280e+00 9.778822077427370973e-02 3.370769161378869949e+00 7.654805589869627624e+01
6.964031843362700506e-05 9.197330580570674101e+02 1.179068620371907627e+00 7.186127181360854122e-04 2.783282826999907478e+00 8.966311615775038324e-02 1.205587109498984733e+00 3.586016568803751525e-02 9.622893630466639037e-01 3.394136100777494836e+00 5.969792656943347993e+02
6.977303661889759547e-05 9.197374620098889864e+02 9.492681957242188329e-01 8.556233213441606297e-03 3.646538305920176803e+00 4.914492678819674248e-02 1.229706770144451733e+00 1.604020284317737577e+00 2.477964551389032211e-01 1.437317078532819536e+00 2.486447301278015232e+02
6.980247305864777595e-05 9.197403838093903232e+02 1.137348227460630801e+00 3.022907496210876233e-03 2.805649441611287820e+00 4.565022468259127136e-02 1.204481961771793896e+00 2.036325380855986023e+00 5.383417518570783322e-01 5.331159708398375940e+00 5.610852306737243680e+02
7.020770143537016924e-05 9.197486723816808762e+02 3.641442433018814984e-01 4.177408739096643555e-04 2.512610718271526711e+00 4.515944930268482593e-02 8.601025341534864754e-01 2.080786763875459577e+00 1.183528564405209871e-01 2.612876008474406930e+00 4.059062425996043544e+02
7.023540935643856546e-05 9.197515669602582875e+02 1.362433752034813317e+00 7.303687984933357642e-03 3.048032276511354777e+00 4.083901001818155546e-02 1.156306398108564615e+00 2.312079305508611071e+00 3.544025453505066370e-01 2.109886468646862134e+00 3.180310662070393732e+02
7.026118372829342682e-05 9.197544338641322383e+02 6.743361005664342267e-01 5.629603510990702393e-03 3.365529229103882081e+00 5.825405628155953808e-02 1.147745426903848509e+00 1.625069360029430143e+00 4.574239046260290542e-01 1.767076073452459095e+00 4.336728537989087613e+02
7.012588156284702402e-05 9.197550063046800233e+02 1.111145888161630957e+00 6.737769377882138998e-03 3.125581248122582423e+00 2.925146406133786667e-02 1.599178416966282823e+00 1.237029577019861160e+00 1.244072930860038589e-01 3.270348095560641433e+00 5.705345831791689761e+02
7.094257314269009984e-05 9.197690850903964019e+02 8.526213032886327259e-01 7.263118271665362129e-04 2.818990977897479322e+00 8.840826450018725302e-02 1.019347711218478336e+00 2.745749270630092553e+00 6.801729685435293771e-01 4.645109431344849327e+00 5.822672743372414743e+02
7.081378533476129363e-05 9.197697680594745862e+02 1.346190598617229117e+00 1.031043346927365024e-03 2.508597375447653821e+00 3.346048350807549060e-02 9.823917119940397402e-01 1.235752277999570881e+00 3.512175083769748518e-01 3.503335661846306515e+00 3.661056896773715152e+02
7.100753529128507244e-05 9.197750003718829248e+02 5.837682253258493770e-01 1.505207599835804017e-03 2.343049321152665510e+00 2.039740575573101289e-02 1.075920747110379105e+00 1.156354080284099028e+00 3.517604313314983688e-01 1.387725063575519169e+00 6.161870983294746793e+02
7.168136744768566183e-05 9.197869452152108352e+02 7.299153621309303341e-01 5.114060875228601099e-04 2.843925741673312579e+00 1.049084923251466933e-01 1.111001032817860779e+00 -4.814238395671879278e-01 3.085430684464990914e-01 8.392794057970097699e-01 4.040948259895887986e+02
7.172860091707318312e-05 9.197901039347075312e+02 6.754204845384073064e-01 1.959816120229211211e-03 2.941696219079746655e+00 6.471114700949540111e-02 1.008646644552519733e+00 1.193792429116139919e+00 3.060518643900923541e-01 3.770992685127901201e+00 6.483464985948353387e+02
7.169730256731733935e-05 9.197921674954104674e+02 3.861532733784870386e-01 3.018302746712705174e-03 3.252288239934284064e+00 1.189334651845462693e-01 1.184946411900221541e+00 1.567421731568358290e+00 4.461227308760530308e-01 2.235405907507766798e+00 4.459099514835835407e+02
7.164684432764309137e-05 9.197939634800341082e+02 1.326479462137700516e+00 3.619798598631287796e-03 3.050018867245374299e+00 9.223190346274023899e-02 1.031875380144101406e+00 1.860984720833260830e+00 6.972086797744070363e-02 3.243106337161278940e+00 5.712394438089601181e+02
7.152187930167238977e-05 9.197947177767193807e+02 1.435207485993257759e+00 3.942168905430247505e-03 2.768927509568241518e+00 4.322076458243906405e-02 1.038165508534423687e+00 -4.432340168527917346e-01 2.891196714730691619e-01 5.939149111730369412e+00 5.390827881210816486e+02
7.142807424282532867e-05 9.197959053583521154e+02 3.451289232896421200e-01 4.087529588415764691e-04 2.635678328069287257e+00 5.625571551382992086e-02 1.358796364882998153e+00 1.979190804292042527e+00 3.951951296197815933e-01 1.975986990855121306e+00 4.852734888961003321e+02
7.191976278934002025e-05 9.198052654615106576e+02 1.207171335791192623e+00 1.917233575853335287e-02 3.039921851048548618e+00 1.139327448498736808e-02 1.031292164063599248e+00 9.306646253916628364e-01 4.155626220362070300e-01 3.450134163392506004e+00 2.916426476067412068e+02
7.208076020981542785e-05 9.198100015296054153e+02 9.457757699705171550e-01 7.365656067584017749e-04 2.383459922036530010e+00 2.970957676144413140e-02 1.094501679762815094e+00 -9.143339922019988464e-02 4.736458934001807480e-02 2.618285806776408098e+00 5.413893985141768326e+02
7.212115859774154386e-05 9.198130618326765671e+02 1.489506398263513498e+00 2.062633118071813265e-02 3.125524130398450673e+00 1.264741844411704057e-02 1.201470357082145668e+00 1.946381336748934654e+00 4.000104018536481121e-01 3.078414849128829456e+00 4.578306689459128620e+02
7.216753824470041243e-05 9.198162047056051733e+02 1.378129780766034873e+00 4.156380927821527391e-03 2.789499957532192376e+00 4.570698520235306345e-02 1.269785834893635279e+00 1.566235244204448929e+00 1.793937776604458967e-01 3.805118629991956491e-01 5.265786718532511941e+02
7.219346289686687907e-05 9.198190638698149542e+02 1.204543531635739573e+00 4.734400195970958039e-04 2.854420921441561454e+00 9.773426427418391294e-02 1.173397318351587559e+00 1.280646741669795308e-01 2.902153226160067434e-01 1.746354664973267523e+00 4.244906217749532971e+02
7.220791675847125556e-05 9.198217640598918479e+02 3.507663067908704524e-01 1.006950351567876102e-03 2.648752812406007795e+00 7.605951315844526606e-02 1.157274650115082126e+00 9.191231355453091112e-01 2.886694336180779530e-01 3.240923330972863337e+00 6.735395766327267211e+02
7.211867136993916488e-05 9.198230273452842312e+02 1.457002988143124789e+00 8.458534660541926903e-03 3.157065898833001150e+00 4.868216231011133349e-02 1.134702550509466112e+00 9.975509773592290408e-01 4.613359121374584482e-01 4.681566701140121189e+00 5.008233029022162555e+02
7.209365907580450052e-05 9.198251804637892519e+02 3.274655563114944323e-01 3.116749736340290429e-04 2.554958299195349003e+00 4.648565938219370586e-02 1.087142295391508862e+00 1.376238637199034720e+00 1.703436522464604475e-01 8.572463394599599829e-01 3.041079906041755407e+02
7.223230160786610560e-05 9.198296017061500152e+02 7.102236926172227349e-01 5.181140672852786603e-04 2.742289785671782720e+00 7.004139208450547993e-02 1.136975512336988903e+00 -1.481410926407490614e+00 2.501358140915190265e-01 4.708053655989508535e+00 5.747584173685298765e+02
7.212020019525033150e-05 9.198305485438042979e+02 4.865437100552783001e-02 1.711564148435847869e-03 2.975218297910939391e+00 8.806021047034277849e-02 1.058898906437002907e+00 1.412340684052453277e+00 7.599036991840231181e-01 4.675786901674658047e+00 6.548012879812107485e+02
7.211264554288548056e-05 9.198329437874663199e+02 1.411048709344058238e+00 3.292545857226650470e-04 2.336744335656703253e+00 1.961344833383649525e-02 9.252664741962092210e-01 8.641294963996987155e-01 1.350953191318172431e-01 3.501193649071000280e+00 6.261063449739905309e+02
7.198414136597991041e-05 9.198336602055595677e+02 1.135296932957152949e+00 1.346807664084675830e-02 3.790435334036999393e+00 2.868945386777404377e-02 1.230061776156487374e+00 6.077894787090808437e-01 1.881114879669761597e-01 1.798361656370653039e+00 3.822861109865370963e+02
7.256070211935511122e-05 9.198441378517668454e+02 1.015356438881717560e+00 3.931660566563573091e-04 2.548463958185817280e+00 4.004917669232567479e-02 1.361242247889946411e+00 7.584948765577809171e-01 3.688628631107170874e-01 2.983576505737114637e+00 5.691803221657174845e+02
7.245712725831966001e-05 9.198452094083941120e+02 1.242084049276811708e+00 2.020119737889987041e-02 3.389374777684840634e+00 1.618819143287221832e-02 1.100154852066389521e+00 4.018289514986602695e-01 2.251603123060737510e-01 3.805043821783033131e+00 4.613505290309188354e+02
7.231765065684775569e-05 9.198457825997796817e+02 1.426607437404957768e+00 6.292816060605977389e-04 2.708445105946972742e+00 4.938602250698905655e-02 1.228790920673030751e+00 -1.607165365603985485e+00 1.422358690929905467e-01 3.524415141358331116e+00 5.680559063864766358e+02
7.287952926700393987e-05 9.198560221635259495e+02 6.216559756960957639e-01 4.861327847242946187e-04 2.616865997892896534e+00 4.274961751768433654e-02 1.155968780585929778e+00 -3.130816047459128448e-01 3.408807867969871341e-01 2.338610454369042024e+00 7.001491994436476034e+02
7.336356423469228907e-05 9.198651417819107792e+02 3.368952509369426140e-01 3.201023610954080293e-04 2.816476460715628516e+00 9.078868244649415664e-02 1.166060906251003892e+00 7.171844682100341206e-01 9.926582725954298247e-01 4.117505357207811301e+00 6.783187235604625585e+02
7.349653387669663777e-05 9.198694526165766092e+02 3.949051694399918766e-02 6.132897648132910840e-04 2.481006884586570038e+00 4.836262818528273832e-02 1.080883620451347449e+00 7.233183133862043368e-01 2.022667783643079809e-01 5.926302024558895098e+00 3.456343693985728009e+02
7.363504004788928956e-05 9.198738353696581953e+02 1.444341574554141028e+00 3.410836467059856925e-04 2.424366706127513815e+00 2.860524935756134438e-02 9.928176206522194569e-01 2.978910586293006091e+00 1.900978836443052711e-01 4.042602572270691530e-01 6.257184361873913758e+02
7.393028814431856430e-05 9.198803369667003835e+02 4.269899470064706382e-01 7.579258961800216902e-04 2.675078882138861580e+00 4.836859467463459211e-02 1.024024107655733706e+00 1.934535387172526377e+00 3.204119123336589547e-01 4.673522454412744054e+00 5.051845548183487153e+02
7.375966959154046790e-05 9.198805264693409072e+02 4.010723129249743057e-01 3.800420203942518030e-04 2.542312116965036228e+00 6.301767245994881195e-02 1.033490640838859997e+00 1.546098522687437304e+00 2.332680387939570499e-01 3.385167516369226970e+00 6.459630338699120102e+02
7.438677855953551511e-05 9.198914925881240379e+02 1.264569136289947382e+00 4.884661321273630306e-03 3.182514280004525631e+00 7.342723162798001080e-02 1.146938686129207685e+00 3.468683597637904903e+00 3.031847877918307788e-01 2.909845709876827780e+00 5.525338871955628974e+02
7.431694057086904513e-05 9.198930532976447694e+02 1.643760268959188475e-01 1.649209995613764397e-03 2.739925652279149748e+00 4.905412393796367010e-02 1.249957999982550749e+00 1.295084328321300937e+00 7.825261558433570519e-01 5.318043784201574198e+00 7.038033384187383490e+02
7.428287290070366867e-05 9.198950947819849944e+02 1.416070040221755200e+00 3.313122343382723239e-03 2.563036491987877419e+00 2.845544274028846687e-02 9.865277984308743475e-01 2.266026325178087220e+00 2.515289255389182577e-01 5.651298558612523948e+00 5.518141421939767497e+02
