α₁ f₁ α₂ variance ν μ c
7.613362589029593064e-01 2.392273865852250891e-03 2.833908211030659707e+00 3.570920106387891202e-02 1.100590487242319560e+00 6.029695148830521712e-01 1.157287977510629496e-04
8.583590497284238063e-01 4.154818097317644621e-03 2.948827576173303822e+00 2.209201423050774146e-02 1.294103689752229780e+00 7.283251858619794739e-01 9.013064838183226920e-04
9.316345926715120518e-01 2.940921833911681015e-03 2.827910183038132796e+00 2.373325583267641217e-02 1.143630536329609537e+00 2.950632772552633232e-01 1.744977233333138523e-05
9.475127436783943313e-01 2.587126223666053482e-03 2.606401212846601645e+00 1.976359977651362052e-02 9.454809406687517681e-01 9.192053037095937462e-02 1.946030908433230510e-04
9.909630840895555792e-01 3.264628447333687341e-03 2.681711375587181756e+00 2.183831572477778690e-02 1.035408803586944426e+00 -2.774258757598156988e-01 1.260381660902485984e-04
9.710600289906566873e-01 6.800977903430476847e-03 2.973777025087523285e+00 1.655615862713982755e-02 1.155539939398277260e+00 -5.598103635238499409e-02 9.165732693435920341e-05
1.198977349431644690e+00 2.074499359288638906e-02 3.173543508354800480e+00 5.729007246403466577e-03 1.042361690629715731e+00 3.427366759754361114e-01 4.828427319545507754e-06
1.196789902244339565e+00 1.774541872121489531e-03 2.666973689496810351e+00 2.026287406842988692e-02 1.178267115424506128e+00 1.415261815958971603e+00 4.517364224102563496e-04
1.036179451219525927e+00 7.159476456189889154e-04 2.602866605750754569e+00 2.609527738736693372e-02 1.213199057309407802e+00 -1.685341849043436868e-01 2.030450715068272114e-04
4.000170098865468704e-02 2.493525776632763216e-03 2.755355854022947693e+00 2.919361105459357397e-02 1.018596444731037165e+00 2.967009393208038248e-01 2.273725065706697340e-03
1.056207480251480924e-01 8.049394762145172140e-04 2.567622037046758621e+00 2.452409222396974633e-02 1.110311489356796022e+00 -2.473585955252844970e-01 9.983026586709832723e-06
1.101609963540412185e+00 2.358380900676023979e-03 2.771310929494157804e+00 3.308517623851930933e-02 1.082762519957384484e+00 6.350033238668109092e-01 2.417733612262044159e-06
1.200317344565955402e+00 5.890735567080316107e-03 2.914353967567554271e+00 2.238225731220228401e-02 1.213086850820847884e+00 6.132963565802000971e-01 3.218520767322858281e-06
6.001756824443392757e-01 1.521899492535525988e-03 2.558804602190763777e+00 2.356791187123150402e-02 1.085827639583581972e+00 3.491898066308407600e-01 4.199562272249415557e-05
7.461545149641528596e-01 2.164298365057203046e-03 2.773296251595693818e+00 3.949875318101028765e-02 1.076990413730382512e+00 2.399732910206467673e-01 1.937358832946873665e-04
1.926573902819063433e-01 2.224579192962460213e-03 2.713780779258996745e+00 2.499468124892758117e-02 1.194797157043864244e+00 4.052872984289813130e-01 1.872709572966866717e-05
1.989214037743672336e-02 1.752226736172656429e-03 2.424916893796717154e+00 1.282723907325556897e-02 1.056560366317441213e+00 4.181685160310605887e-01 2.083206760391578252e-04
1.049190958075281177e+00 6.680510126865310538e-03 2.769301420142927128e+00 1.061259102631307953e-02 1.026972485313426997e+00 -2.398984399588514060e-01 9.375462593647323670e-05
1.109741258073519754e+00 5.786877639776619002e-03 2.905607405679131894e+00 2.067546902962424937e-02 1.153698135113346179e+00 9.455300486670931148e-01 1.716425142217141692e-06
1.238025761828717153e+00 8.703597176544047159e-03 2.996841946179433336e+00 1.752178128273688268e-02 1.141437226239363500e+00 -7.823733698429258254e-02 8.175790244097853095e-04
6.430340503600846525e-01 3.360674666488322991e-03 2.703744718227951260e+00 1.993622220913989981e-02 1.165367348578810525e+00 1.366780191278273437e-01 1.837804641099832453e-05
1.141322467660640605e+00 6.481868907465242712e-03 2.863691357314378294e+00 1.270065206250619270e-02 1.012004274950172089e+00 -9.140487236866667864e-04 8.954884679576594411e-05
8.660244749262286934e-01 1.053795204654580167e-02 3.167622694676584416e+00 1.188695590580322696e-02 1.132109145695773034e+00 -9.943002879495826951e-02 3.826965637521190260e-05
7.893271714391048022e-01 3.152952379132336301e-03 2.846824156488559243e+00 3.118518019989245313e-02 1.077250971153380199e+00 1.730438381581314855e-01 1.202791144561628819e-04
1.180863890772337221e+00 6.536231915613770552e-03 3.030727184096441373e+00 2.005345403877050944e-02 1.349055637083715231e+00 6.098725723150227873e-02 3.566764370691265218e-05
3.622110234661948258e-01 2.700673228337120702e-03 2.702073917777351397e+00 1.838845276996903602e-02 1.088701837528747607e+00 2.618300641199831635e-01 6.074850398634109140e-04
1.778672159097014482e-01 2.897848136262749959e-03 2.687470029348008715e+00 1.787596524480790372e-02 1.118469489967549579e+00 -1.119325748592685521e-01 7.887339404087668484e-05
6.000036778487565226e-01 5.171274486449684363e-03 2.684400216489848390e+00 1.066618190557713439e-02 1.244265244651659108e+00 3.118801614782074072e-01 7.778529984808126171e-05
9.113782545950345204e-01 1.218651737159669526e-03 2.559087193045627817e+00 2.459522841199760640e-02 1.040404393076665768e+00 7.896590539209014104e-01 3.264880810302417785e-06
6.084561416317268989e-01 1.695077063581348215e-03 2.492416269706610343e+00 1.800828344164679892e-02 1.000133134196704354e+00 -1.820196921914762345e-01 8.921743074471311826e-06
1.042635510198371085e+00 2.872747184042011813e-03 2.616638044139106167e+00 1.674812649426875646e-02 8.584194166208994892e-01 5.522816356647733960e-01 2.348606588524065151e-05
5.158449056831082569e-01 1.223856241051766817e-03 2.623925199611980119e+00 3.903104023486292373e-02 1.135880081171898537e+00 3.613600412092974334e-01 1.027926519336063571e-04
1.017291786091787831e+00 5.643560532414692785e-03 2.736885723259756098e+00 1.323726209447465343e-02 1.014844848527221677e+00 1.313436672527173998e-01 1.167894627427806910e-05
1.083110059191588759e+00 9.637548035099958868e-04 2.549559142615158258e+00 2.279263632906899581e-02 1.026556466427742897e+00 8.527534055428671600e-01 2.839599008408683753e-06
3.146028623759862253e-01 2.836676595175505883e-03 2.798810976342774204e+00 2.787589183068445858e-02 1.005892043206096043e+00 2.594191335057077774e-01 2.777723347604852449e-05
3.875803156880167077e-01 4.255819905104146240e-03 3.069174008404391252e+00 2.302654645804409761e-02 1.309857442933200167e+00 3.588984593810373713e-02 2.397922988293014514e-03
4.582275057487560921e-01 4.170893318093981013e-03 2.770414263849681813e+00 1.382153979029696923e-02 1.059940680838845850e+00 1.471313693202119521e-01 2.578457261816263692e-04
8.520747877786423174e-01 2.934322355585061021e-03 2.580739610715809373e+00 1.439124798718274811e-02 1.066611632537034060e+00 3.598373104526017552e-01 8.746375974973184217e-06
5.802124150101543032e-01 3.366032655385767063e-03 2.640010871644478119e+00 1.370964420005269489e-02 1.050458240930553622e+00 2.322628793985204165e-02 1.387089568042674354e-04
7.055023964070517017e-01 4.165557407191185571e-03 2.667882424842697553e+00 1.563351595126543161e-02 1.020722021217382425e+00 5.902666039747828108e-02 1.298426195937819015e-04
7.385251973176863993e-01 3.533038057923235283e-03 2.722936276353535412e+00 2.060644506335625181e-02 9.956467853712853699e-01 2.150108377630870204e-01 2.217264840344794198e-05
7.461545149641528596e-01 2.164298365057203046e-03 2.773296251595693818e+00 3.949875318101028765e-02 1.076990413730382512e+00 2.399732910206467673e-01 1.937358832946873665e-04
1.547293042212391501e-02 3.034489354198076708e-03 2.708234392279488922e+00 1.555639944718999017e-02 1.212778528784392851e+00 2.371517222848754658e-01 5.333667725855256812e-04
2.860212115815359279e-01 3.335863908437168481e-03 2.910055379919091578e+00 2.362636449976912231e-02 1.204344937598721854e+00 -3.714484477969154375e-02 2.365665954515370865e-06
9.195988740529775773e-01 4.367322989174716834e-03 2.831324978619364607e+00 1.453391987700226352e-02 1.214261270703986595e+00 2.214482473250804773e-01 5.526298287520658619e-06
1.139585755604725748e+00 3.826631840713360516e-03 2.831223633567660158e+00 2.513717863254519291e-02 9.091476381609386870e-01 -2.116029898323841252e-01 1.199748454509795095e-05
8.813348357854767778e-01 6.745052977346441270e-03 2.756274431331636521e+00 1.367924658544412975e-02 1.023768442404704881e+00 2.266243911172623193e-01 2.169253375145779121e-05
6.571441713399568396e-01 7.053604047503824435e-03 2.948008079402871573e+00 1.515191144540801137e-02 1.052691211694690043e+00 2.656077456358893474e-01 6.112593876080871843e-04
7.383388469584395430e-01 5.725102829409432770e-03 2.898144331118421402e+00 1.621623485768550893e-02 1.004956944625108095e+00 1.857428142081390121e-01 3.183273271889726587e-06
5.565167081319208897e-01 2.887135863508592630e-03 2.802583775458988402e+00 2.796735057562714510e-02 1.180839247323361318e+00 5.315647171418489414e-01 8.721470970305991282e-06
1.105309263898579974e+00 2.165721906637748176e-03 2.702124838941719176e+00 2.828114216658999050e-02 1.228874826448475233e+00 5.105255574908605931e-01 1.050179321142360848e-04
5.401358480425095809e-01 4.712087276118629917e-03 2.934741260594345036e+00 1.867884670699862873e-02 1.035171295203734187e+00 3.854669674893558273e-01 4.058348543299919410e-04
4.137335810679251824e-02 4.159804635725217171e-04 2.477829948389622672e+00 2.022254012336178325e-02 1.262507767713043405e+00 1.408476580907117803e+00 2.063973925214579260e-05
8.274160477361740540e-01 2.746180856654420986e-03 2.580865667527215912e+00 1.261781396690984415e-02 1.066430394639118040e+00 2.439966625892513730e-01 2.514683954586903426e-04
1.244606722365382279e+00 8.865285560944211746e-03 2.989430253198150922e+00 1.405757703781915224e-02 1.195157420045670937e+00 3.327486838155573334e-01 1.323362089069516417e-05
1.109591664559983482e+00 7.439582088140288610e-03 3.046280644064196519e+00 2.216688471343035774e-02 1.101888587745951442e+00 -1.162491469763587970e-01 3.202339694913397560e-04
1.794113120699515618e-01 3.326683244585513718e-03 2.803240167368055147e+00 2.270476011800258431e-02 9.911916018919572080e-01 2.684466191260181378e-01 1.240091938268835269e-05
6.215893862081853793e-01 1.355043899230576939e-03 2.682565157849885473e+00 3.575178273463835987e-02 1.091407070475182373e+00 3.046398889952071642e-01 3.754462418554287064e-05
1.652601486689487253e-01 1.306081793730665998e-03 2.628164175282781123e+00 2.921208166977600981e-02 1.138277943885535715e+00 -3.905431248982516035e-03 3.044164531854497201e-06
3.007847428500826648e-01 1.200975926866537256e-03 2.489568457759492759e+00 2.492720261666071455e-02 9.345878808112600966e-01 4.878478822638517842e-01 2.165152817128202295e-05
1.044205027360607829e+00 7.415023511743489351e-04 2.728332665925464084e+00 4.646926177455117796e-02 1.175305586665549296e+00 8.486629805029757834e-02 1.461476020519448616e-06
1.176909041379742948e+00 1.101339791518442246e-02 3.015779108309209366e+00 1.048601895931896948e-02 1.134895762112086537e+00 -1.807698578023445024e-01 7.895172476283479992e-05
8.735088096061056628e-01 5.882380497654717336e-03 2.821030867599971348e+00 1.001058133286185717e-02 1.134560235648740534e+00 3.921225083529508160e-01 2.302896858335082002e-05
9.786851809249657030e-01 6.300440716509864494e-03 2.733207144738905026e+00 1.322350778631591062e-02 1.134631113964014171e+00 4.906658485183839069e-01 1.147293686767680335e-06
1.126305849504314782e+00 4.431625150774855834e-04 2.498966083536092064e+00 2.207671068178526652e-02 1.039415034266904403e+00 1.448633317882408456e+00 8.260802132426870161e-06
1.014095460810665594e+00 1.802324413880430909e-03 2.684764243660577421e+00 2.398076888491317005e-02 9.622326777488432459e-01 -4.515952327514336506e-01 1.276219081633446408e-03
1.196426555822952320e+00 2.894406458092577735e-03 2.774343702801306932e+00 2.420592740617655628e-02 1.154823406915111761e+00 5.437044932460259883e-01 2.341201139764384313e-03
1.111944820204045170e+00 6.597734346270070840e-03 3.058812439948550566e+00 2.444777232211936546e-02 1.147819787980842499e+00 3.357324965222075464e-01 2.853336980404559773e-03
1.025069025728619465e+00 9.783799562926355844e-03 2.683144930782813908e+00 9.178701386310968505e-03 1.119247874066293003e+00 3.084397586078375664e-01 1.799795753613143707e-05
5.391309677667682765e-02 3.707751983537576268e-04 2.672558802749575246e+00 4.230674654221027592e-02 1.085067705103264446e+00 1.588170882711094745e+00 7.478252094503660307e-06
1.192378064973182772e+00 1.139317818005665568e-02 3.282166131214882654e+00 1.632476152220186522e-02 1.123023053369003987e+00 8.971304320665438037e-02 1.557487741865835884e-03
6.719514039146603501e-01 5.274060200168435332e-03 2.908267066611042839e+00 1.932039710556553852e-02 1.116745507504644408e+00 4.621496899483985010e-01 2.359321550740031893e-05
6.986216290669694517e-01 2.527293293378874480e-03 2.810274391649284276e+00 3.457089063764966913e-02 1.131795393039765951e+00 1.664250160263708866e-01 2.147228017220005635e-06
1.823970658769848152e-01 7.421271765398521590e-04 2.643956398423080500e+00 3.480667455603020377e-02 1.116497346776900823e+00 6.323236687247955068e-01 8.876640514820177834e-06
1.002008698881659554e-02 1.087674980516103269e-03 2.635588497155422427e+00 2.946834833079193042e-02 1.118915343908718052e+00 8.477054871724065688e-03 1.341086858758902762e-03
2.498700691930499929e-01 3.436755103348902024e-03 2.924300717698002927e+00 3.102138595678742908e-02 9.851863605581279160e-01 3.752190188771144519e-01 9.578269663275218806e-06
3.689928055786089178e-01 3.705319854946100781e-03 2.974357407756261118e+00 3.033819380597164300e-02 1.068002357217770815e+00 -5.176145127708858817e-02 1.247342762356050946e-06
7.134403192996147114e-01 2.713901135744337546e-03 2.652340160270713731e+00 2.130880071855153352e-02 9.716180776891312210e-01 2.191905074015136901e-01 1.864538240740759781e-05
1.207753422329548743e+00 1.076891398213882401e-03 2.536803276146537556e+00 2.215803955921425566e-02 1.043464370954217069e+00 1.265983890333858941e+00 5.411242929272959933e-03
8.250029648790628833e-01 4.023665164608287992e-03 2.551144666416159446e+00 1.006641031931861108e-02 1.079250294788936637e+00 1.801085573703369025e-01 1.917840789966582889e-06
1.065633143470357425e+00 6.182510186053144681e-03 2.852471710301960339e+00 1.596107658477985414e-02 1.150609976305289051e+00 5.564957971089482536e-01 9.083261557418667673e-04
9.721873327356328476e-01 2.758452270254711618e-03 2.771502275397740966e+00 3.078507660622753495e-02 1.198799194717660166e+00 -3.921254313544039194e-01 5.438482095008479453e-05
1.164534219628934331e+00 1.505750051426546846e-02 3.230331493075422333e+00 1.027750726792598518e-02 1.157871239568591504e+00 -1.146990752064052099e-01 5.733706394436044042e-06
6.755901170245286469e-01 1.306768810773648124e-03 2.775884299295136692e+00 4.638711241576901068e-02 1.096938913666109183e+00 -1.228104910568195707e-01 1.320654535915146262e-05
8.447402346247245841e-01 7.699125893631676276e-04 2.739833451763819649e+00 4.979116389312898683e-02 1.009272793844403049e+00 1.831535873069590536e+00 1.633344053168210286e-06
5.726876054120538795e-01 3.916085267651069415e-03 2.706342901723503669e+00 1.490567850287166131e-02 1.325620809969066061e+00 1.562400702921854512e-01 5.963388430328018704e-06
5.254637257292423813e-01 4.689061199201397141e-03 2.974131263515316537e+00 2.235896450300139254e-02 1.079070441695831439e+00 1.967806653244079385e-01 1.025440949844997869e-03
2.161753434034636157e-01 3.546783587063505414e-03 2.925834273130460961e+00 3.320274370374522860e-02 1.088506792003848700e+00 1.544149166619182834e-01 5.339748815285576771e-05
6.614414545648777954e-01 3.946447224389509206e-03 2.959934481566968589e+00 2.132490383610742210e-02 1.192054289502175513e+00 2.251914583225039790e-02 9.421341251180124837e-04
9.514202608239499259e-01 2.495070993848533258e-03 2.685348744809507249e+00 1.914217471962740419e-02 1.164889288350468233e+00 4.767586413212743235e-02 1.410632521119364012e-03
1.199516573005009884e-01 1.481121877906746605e-03 2.605849251252942977e+00 2.604463621517518271e-02 9.888463748384177521e-01 6.048108241854330824e-01 2.780782476507325725e-05
1.008973240655945736e+00 5.383605187630199429e-04 2.703058124262669004e+00 4.386533919597523229e-02 1.096001640591706350e+00 -1.598131452633723137e-01 1.730642084802180204e-06
2.421765477451752469e-01 1.014606936395850978e-03 2.573977950938389547e+00 2.963216197892864709e-02 1.070293552028699580e+00 7.839303900874470266e-01 2.253854512807340523e-05
8.288039134994834578e-01 5.503587101490995184e-03 3.092046718677454287e+00 2.769837278454291216e-02 1.032903031951333039e+00 1.029901354944557645e-01 1.364917342245780974e-03
1.049854140324052665e+00 2.754480638880121672e-03 2.603041001903278584e+00 1.766199960864935081e-02 1.038035964235302755e+00 4.901765332699061228e-01 1.546941504166892341e-06
1.149420707749204240e+00 1.650439880835763429e-02 3.399895174531753383e+00 1.044298639799243721e-02 9.925082167154276602e-01 6.568150856208621047e-01 2.912778300916790382e-04
1.116077863974593298e-02 1.220583503297679702e-03 2.572368861001304907e+00 3.273807892686191046e-02 1.123087651871909509e+00 3.627706030660631242e-01 5.014512155945784791e-05
6.494061563481716703e-01 3.586853550760749597e-04 2.518881052194101411e+00 2.368287092829818308e-02 1.018122309503935563e+00 -1.140741202784582020e-01 3.766319751868884820e-04
1.231271617739923219e+00 2.981599027127926349e-04 2.796332597136271580e+00 4.973650297752327948e-02 1.164264983761017946e+00 3.290188730277519569e-01 1.638326719974727495e-05
9.067038809624239359e-01 7.103194258844119924e-04 2.723324152473266757e+00 4.236750531356821281e-02 1.176002712365087799e+00 1.007575582199755182e+00 5.565624732834458833e-04
1.165702356401610462e+00 2.159357190298717092e-03 2.688201014611923512e+00 2.009416243745072370e-02 1.161140785718974833e+00 7.426723450093278833e-01 3.751502138619791627e-04
7.704415291632762397e-01 4.056384853295636958e-03 2.699381916024416572e+00 1.374257549331389140e-02 1.250166629337777113e+00 1.401844641240213574e-01 2.201904867858658914e-06
6.419061269962317295e-01 3.510198060866899592e-03 2.536013665257534022e+00 1.119685932738743138e-02 1.198807098541002869e+00 2.941909005339356509e-01 5.004739173516353221e-06
3.402441972972508610e-01 1.506704556273432468e-03 2.543008757593001601e+00 1.999890040727584153e-02 1.065819838523182739e+00 1.237067738270674899e-01 2.947173937884583778e-03
1.232548429020685621e+00 1.207421563345345908e-02 2.952774039407588091e+00 9.931334993940338016e-03 1.249626972092469535e+00 7.840141874405182065e-02 6.229331225945553777e-05
1.020015191047715986e+00 7.425014086530838664e-03 3.215585423808443366e+00 2.423847596140944402e-02 1.193999092089242042e+00 -1.180200426780742551e-01 4.568319100541975292e-03
1.937887908331351050e-01 2.352399066627324561e-03 2.673914261275213367e+00 2.286310993157810584e-02 1.389794648176869485e+00 4.558172567055340796e-02 4.667278825904386323e-06
5.590626496120690847e-01 2.146753374274409151e-03 2.718414047735358885e+00 2.126402244356496649e-02 1.257882367733610840e+00 1.919645990171979233e-01 1.095544769446380037e-03
1.042898240879417626e+00 7.817082393892286346e-03 2.760723297738437942e+00 9.886215443052581014e-03 1.120815552018433081e+00 3.356318714160618777e-01 3.497842729584735430e-04
9.723284040506975368e-01 1.077421613966339856e-02 3.240445465593879693e+00 1.631941528546852413e-02 1.174397068752377260e+00 -2.376939942956662888e-02 2.265988414813535547e-03
1.129070814643666765e+00 7.843623670677639381e-03 2.955545880769845368e+00 1.445646535424798679e-02 1.271330509999989644e+00 1.222853281845003026e-01 2.903667154882190644e-05
4.605839263345226642e-01 2.324430146630481354e-03 2.871868417003046403e+00 4.081893507256414977e-02 1.264134587425129519e+00 7.495047466276275605e-01 1.844957988848137042e-04
3.925433975260310682e-01 8.164287815833397256e-04 2.685963172764540108e+00 3.628064708579199771e-02 1.069858259083351415e+00 4.952409165873856156e-01 1.985960315596984859e-06
6.082116178622122282e-01 9.952402686417695203e-04 2.839535934802396078e+00 7.057853615083120591e-02 9.908095951276396640e-01 6.173761690508293709e-01 2.733787198897250450e-04
1.062053420313338048e+00 8.991991160063442928e-03 2.965226197138544961e+00 1.123747350014439421e-02 1.162038618777419208e+00 5.139315303013195502e-01 2.036753651376700224e-04
6.322696320871166176e-01 4.744384591005777990e-04 2.545842968672105577e+00 2.483090212201792893e-02 1.051030865777026202e+00 -1.968776303215136192e-01 4.901717967161162235e-05
3.159215530390890869e-01 2.582374316608899382e-03 2.723779144510801498e+00 2.368399104964203500e-02 1.021275305992573434e+00 1.489477707819862329e-01 1.186081876562076525e-06
5.523428863957042800e-01 2.994686437954375332e-04 2.587684579291602560e+00 2.546588527178691996e-02 1.093327685200696564e+00 2.130473592540527150e+00 2.159860868996844310e-05
9.073594207957308422e-01 1.131086258242734732e-02 3.202574669101780014e+00 1.373058001589229707e-02 1.089784889447076521e+00 3.336408946603891534e-01 4.511262541209296929e-04
5.857200163846315588e-01 1.107533744854533476e-03 2.573564972219098745e+00 2.785340354897269596e-02 1.197487417225705286e+00 6.000048241828064288e-01 6.651204660905072827e-06
8.929274812319107912e-01 1.176686004251007887e-03 2.643254578214568884e+00 2.959405564057794591e-02 1.249828830849108119e+00 9.214814995754736504e-01 6.765823807456861809e-04
2.835714022658937239e-01 5.067972569796873328e-04 2.495316065662518845e+00 2.256826342744445296e-02 1.004456756392293704e+00 4.768197126126189067e-01 1.128634026920437095e-06
1.495865771546121825e-01 1.446848846197829833e-03 2.566140013528310337e+00 2.248081313518556293e-02 1.163061741623942602e+00 1.018251336152725950e-01 1.088104302439502217e-05
6.695234572323544020e-02 1.370968886776196931e-03 2.665029830462561033e+00 3.146471930471178569e-02 1.095392252728774496e+00 -2.522915349013432618e-02 1.850586011744145463e-04
8.187562597049655722e-01 3.014361902577415275e-03 3.110451528714579084e+00 6.283867945467497274e-02 1.029914759198249152e+00 2.444120952906296829e-01 4.063368507669857510e-06
1.108104712974163020e+00 6.046877822187476069e-03 2.775168160662104810e+00 1.715356288851859617e-02 1.045896482940029681e+00 2.896671426442243291e-01 7.664783819236485390e-05
8.628408935246891787e-01 3.794351322289274756e-03 2.777097441816603229e+00 1.706605967572881466e-02 1.115793682358517280e+00 1.630328050318397837e-01 2.221064982766060016e-06
8.602121012917827159e-01 3.886427210043427987e-03 2.644788355069482400e+00 1.390611117605874969e-02 1.076891013395625318e+00 2.089203064933749243e-01 1.524287206354881401e-05
9.458178964921849508e-01 8.721236664633907204e-03 2.962621921706985351e+00 1.202344742431668036e-02 1.186162772603921667e+00 7.324065182422523357e-02 3.407310639220059679e-04
9.029729042043682652e-01 1.161622912238350139e-03 2.403284417280643570e+00 1.412742173817864259e-02 9.577191420548695211e-01 4.746922577097815732e-01 3.753554050601179429e-06
6.463435055795302420e-01 7.783789110891193956e-03 3.109985168582294346e+00 1.202717273076146613e-02 1.295430398719857434e+00 1.824763617169151975e-01 6.540071581111723224e-06
1.181828102641525824e+00 1.257200419959139497e-02 3.362520882235065400e+00 1.158348177238970912e-02 1.114659861654684336e+00 -3.462430095225799143e-01 8.811513232381582386e-06
9.198925777016797589e-01 2.908843758538464611e-03 2.864199588616055614e+00 2.692047386013795077e-02 1.427377711313451369e+00 4.016564729783546617e-01 1.317879434174675234e-05
1.082692490085546133e+00 5.604912014969397338e-03 2.677158958402098499e+00 1.178987363619362488e-02 1.106939263507239257e+00 6.030876064463722708e-01 7.393587144813665550e-06
8.651393453243981790e-01 1.010472581465812411e-02 3.074897164004311456e+00 9.263460942092845846e-03 1.135289279172626120e+00 1.540576522136204440e-01 4.656893439197615182e-06
1.085559906451419199e+00 5.476601787258585791e-03 2.890061833958993631e+00 1.849670235178981631e-02 1.034938270369665902e+00 2.751885473657953995e-01 1.195728092966632061e-05
2.087981197942732903e-01 1.599535719790243053e-03 2.679262228330831164e+00 2.921865561589980301e-02 1.052495922367628900e+00 -1.016879385211086895e-01 5.314766296474690024e-05
1.111912788093053717e+00 6.428408415597873862e-03 2.992881279715345677e+00 2.374090102422050930e-02 1.094513041064402170e+00 4.355702159586416489e-01 1.061568392727055775e-04
1.215071835520951105e+00 2.674856734910340678e-03 2.587441253562073218e+00 1.923139916919288164e-02 1.108522424201321188e+00 4.921887124500028410e-01 5.817071120996347090e-06
1.026167250274034215e+00 2.860494360298568208e-03 2.561208061153155136e+00 1.195908227555239275e-02 1.224222847275821202e+00 4.352118812750904731e-01 4.895961991353026482e-06
2.516853092690879978e-01 1.770410299651744863e-03 2.580068547411305868e+00 2.248641698249203083e-02 1.049317209052077926e+00 5.830588508656869839e-02 1.042234799727554371e-04
1.210940201334118393e+00 7.494504369483952905e-03 2.727906832405339266e+00 1.172589525673333605e-02 1.031153639266379818e+00 2.980874035088052487e-01 1.091857556947267038e-05
3.910546953695065442e-01 3.240807647557941793e-03 2.721681743133093967e+00 2.061386207180279304e-02 1.044607365621447181e+00 1.059992353384647812e-02 7.301259687018511085e-05
7.308464661336150359e-01 7.752324069644977826e-03 3.109060428165121071e+00 1.433062806932896248e-02 1.168183287902091028e+00 1.832195171453140092e-01 3.368741718183636009e-04
1.075730927152090288e+00 3.084305715812036240e-03 2.682994872459500968e+00 2.325284357715889233e-02 1.199198311913496129e+00 -5.137153856543312802e-01 1.639699847824098141e-03
7.428573311196777773e-01 5.910104582590225419e-03 2.882042334076972079e+00 1.710340649595341184e-02 1.018496985067232297e+00 -1.580450604813574134e-01 7.666880471771089894e-06
1.114861212542464397e+00 1.666218361706426482e-02 3.313096358445736467e+00 8.602094396839649049e-03 1.280859484373807700e+00 -1.546373547196638887e-02 5.023116571753266039e-04
5.899433981714584663e-01 2.824604565151276128e-03 2.859410829765569151e+00 2.845163578891320849e-02 1.230037030392094222e+00 -5.788585152227715414e-02 4.338425811185254969e-06
1.040964625841353186e+00 1.161786160788627793e-02 3.041748022046805389e+00 9.714369569141441049e-03 1.028272879863914691e+00 4.465348113432083821e-01 1.640278460462703345e-04
1.117654755233862263e+00 3.908339760191133390e-03 2.641328615973406180e+00 1.527189899486126705e-02 9.221637693237432210e-01 1.791184779275698802e-01 1.527383185811581449e-04
9.046200701084414764e-01 9.798279861676247732e-03 3.391210169639883532e+00 1.762125520501672121e-02 1.314797022612709476e+00 1.664374801307688667e-02 1.294750148939835619e-03
9.492439397276274393e-01 1.620078078152234957e-03 2.562714696166992656e+00 2.011850314878920604e-02 9.303073864955029304e-01 5.022269000678554196e-01 4.312094696506490130e-06
8.806483745369411142e-01 5.034302937518470890e-03 2.823319566805578162e+00 1.629826966900677424e-02 1.251320931082498866e+00 1.504080299334012438e-01 1.007861526706069579e-05
7.710570285218009134e-01 4.243765802111401642e-03 2.745430659288369935e+00 1.638929422304365169e-02 1.182458576672216655e+00 8.413113285531653718e-02 1.313637963356889257e-06
1.149272374851110223e+00 5.438451993391390377e-03 3.041571376397601334e+00 2.888542598557499244e-02 9.270384006048620895e-01 -8.380191258674724031e-02 2.511154089459396359e-06
1.116077863974593298e-02 1.220583503297679702e-03 2.572368861001304907e+00 3.273807892686191046e-02 1.123087651871909509e+00 3.627706030660631242e-01 5.014512155945784791e-05
6.258840264300412626e-01 3.684683750020377197e-04 2.401258674506592250e+00 2.067985883376103479e-02 9.212816042046005904e-01 1.832681886377558189e-01 6.267677350197526747e-06
8.231420304009025024e-01 3.979553241958246231e-03 2.773482409254326875e+00 2.047846572618270897e-02 9.930680377710636719e-01 6.851157981434732314e-01 8.615935056516925981e-05
1.953871567610729332e-01 7.324254914787932998e-04 2.513560176425768233e+00 1.686200137223389794e-02 1.060545170250740910e+00 1.050970673258732502e+00 7.180037874021793099e-04
2.551725949892671430e-01 1.999516630281190747e-03 2.660500357470124033e+00 2.572969517460390459e-02 1.106303468915513344e+00 4.885416321162456832e-01 1.677583130999532590e-06
4.312323957295983723e-01 1.725527426976593108e-03 2.874743389832580487e+00 5.275969158402346593e-02 1.148399650108547165e+00 5.556049203451979279e-02 4.064846776120000052e-05
1.046537733149223381e+00 4.711422044975774673e-03 2.599202195707391638e+00 1.072743339552234207e-02 9.985610025899581688e-01 2.312245829612903647e-01 3.222508561912485820e-05
6.389191840849950399e-01 1.789500577474833869e-03 2.688861517791638178e+00 2.900870124907541092e-02 1.112933142048495139e+00 2.815670551787826104e-01 1.377059914400237091e-03
1.153877869188606020e+00 5.070767263034139070e-03 2.851391368404460280e+00 2.008142276967287213e-02 1.239280362878960817e+00 1.127601982187642626e-01 1.656953425088184586e-05
1.007635351680524316e+00 4.561791672584227832e-03 2.798457114483270836e+00 1.780408183167965855e-02 1.067800110409205860e+00 9.300008203714140720e-01 1.862135351041543604e-05
1.543672147703620823e-01 2.961541276154637612e-03 3.047090930119907615e+00 4.274960305114208076e-02 1.197754908273434671e+00 3.611244122716336102e-01 2.135152043701347117e-05
