logz logzerr logvol nlive logl logwt insert_order
-2.468872840761939358e+02 9.955615220808869958e-01 -3.225000000000002309e-01 4.000000000000000000e+02 -2.399654864459794226e+02 -2.462807007326707378e+02 7.850000000000000311e-01
-2.458455405938206582e+02 1.156029499752757150e+00 -3.250000000000002331e-01 4.000000000000000000e+02 -2.292081663272884100e+02 -2.355258806139797230e+02 4.099999999999999756e-01
-2.355258476361968292e+02 6.033854389436205778e+00 -3.275000000000002354e-01 4.000000000000000000e+02 -2.200046859819812823e+02 -2.263249002686725930e+02 1.814999999999999947e+00
-2.263247993300413441e+02 9.385006933874015189e+00 -3.300000000000002376e-01 4.000000000000000000e+02 -2.190013747631393812e+02 -2.253240890498306896e+02 8.500000000000000611e-02
-2.250110183364921568e+02 6.049927310722648777e+00 -3.325000000000002398e-01 4.000000000000000000e+02 -2.119536442076315552e+02 -2.182788584943228614e+02 3.150000000000000022e-01
-2.182776672483984441e+02 3.172550534562294633e+00 -3.350000000000002420e-01 4.000000000000000000e+02 -2.101016433937917043e+02 -2.164293576804830082e+02 1.254999999999999893e+00
-2.162830924176999474e+02 3.615237766110565243e+00 -3.375000000000002442e-01 4.000000000000000000e+02 -2.065813216980188258e+02 -2.129115359847101274e+02 5.550000000000000488e-01
-2.128777761610610924e+02 3.865836367916169358e+00 -3.400000000000002465e-01 4.000000000000000000e+02 -1.955654175456876658e+02 -2.018981318323789651e+02 1.485000000000000098e+00
-2.018981147873653015e+02 8.741362972431057088e+00 -3.425000000000002487e-01 4.000000000000000000e+02 -1.923010433348791821e+02 -1.986362576215705076e+02 3.049999999999999933e-01
-1.985986563241952467e+02 4.653505326742491732e+00 -3.450000000000002509e-01 4.000000000000000000e+02 -1.905161956789461328e+02 -1.968539099656374560e+02 1.909999999999999920e+00
-1.966929062855272434e+02 1.421546938174417241e+00 -3.475000000000002531e-01 4.000000000000000000e+02 -1.893547078030494504e+02 -1.956949220897407713e+02 6.600000000000000311e-01
-1.953811178693851218e+02 1.092822088229543409e+00 -3.500000000000002554e-01 4.000000000000000000e+02 -1.870547539665182910e+02 -1.933974682532096097e+02 8.850000000000000089e-01
-1.932685771360372371e+02 1.853766760485166643e+00 -3.525000000000002576e-01 4.000000000000000000e+02 -1.836556919362136000e+02 -1.900009062229049164e+02 7.900000000000000355e-01
-1.899635188715335801e+02 3.324055335801279210e+00 -3.550000000000002598e-01 4.000000000000000000e+02 -1.774140154589899225e+02 -1.837617297456812366e+02 5.100000000000000089e-01
-1.837597059918774676e+02 2.423407233357279811e+00 -3.575000000000002620e-01 4.000000000000000000e+02 -1.772910562094305931e+02 -1.836412704961219049e+02 1.485000000000000098e+00
-1.830055887164203625e+02 1.062216158934652155e+00 -3.600000000000002642e-01 4.000000000000000000e+02 -1.766183535598581784e+02 -1.829710678465494880e+02 9.050000000000000266e-01
-1.822950321470138135e+02 1.149930408994101150e+00 -3.625000000000002665e-01 4.000000000000000000e+02 -1.617256603712098126e+02 -1.680808746579011199e+02 1.320000000000000062e+00
-1.680808739866737085e+02 7.037002229861711200e+00 -3.650000000000002687e-01 4.000000000000000000e+02 -1.598521521854189018e+02 -1.662098664721102068e+02 1.040000000000000036e+00
-1.660666596369980539e+02 5.627463291490085062e+00 -3.675000000000002709e-01 4.000000000000000000e+02 -1.580647133674388272e+02 -1.644249276541301299e+02 6.949999999999999512e-01
-1.642479165369939835e+02 1.829999757504010116e+00 -3.700000000000002731e-01 4.000000000000000000e+02 -1.562947627669352642e+02 -1.626574770536265646e+02 1.959999999999999964e+00
-1.624719639207421835e+02 1.481824831014891153e+00 -3.725000000000002753e-01 4.000000000000000000e+02 -1.521048766681399798e+02 -1.584700909548313064e+02 4.699999999999999734e-01
-1.584519746835098601e+02 2.492961040026054675e+00 -3.750000000000002776e-01 4.000000000000000000e+02 -1.418259462984290735e+02 -1.481936605851203979e+02 2.449999999999999956e-01
-1.481936255209813851e+02 5.294952367295169715e+00 -3.775000000000002798e-01 4.000000000000000000e+02 -1.415722686581779897e+02 -1.479424829448693117e+02 1.885000000000000009e+00
-1.473670436110078867e+02 4.956676098873813885e+00 -3.800000000000002820e-01 4.000000000000000000e+02 -1.390242252631778967e+02 -1.453969395498692165e+02 1.749999999999999889e-01
-1.452664005782593222e+02 1.682597880219560249e+00 -3.825000000000002842e-01 4.000000000000000000e+02 -1.357940045532224644e+02 -1.421692188399137819e+02 1.854999999999999982e+00
-1.421250332204986648e+02 1.790036570415649564e+00 -3.850000000000002864e-01 4.000000000000000000e+02 -1.339625724520205949e+02 -1.403402867387119102e+02 1.799999999999999933e-01
