α₁ f₁ α₂ variance ν μ c
1.030411496374966429e+00 1.328102791768670000e-02 3.352341828913249167e+00 8.490124955898904757e-02 1.055378353778432921e+00 8.672338315115749041e-02 1.595967062723932251e-05
9.367071900649364125e-01 8.133896998173635595e-03 2.952929643999726128e+00 5.827599415188074866e-02 1.112085971454457534e+00 5.172965505857193280e-01 1.159175915223460459e-06
7.911759488577343458e-01 4.908451965734970598e-03 2.787169043884863306e+00 8.797553666427963825e-02 9.922434260776491488e-01 5.405660871710691318e-01 1.395538833937575439e-06
1.093943447220157683e+00 9.056898560988194125e-03 3.096177619220683130e+00 1.052445095859445706e-01 1.071242068773089251e+00 4.186491533457566971e-01 1.116440915755943742e-04
4.195037073248891746e-02 3.283770912274325618e-03 3.076218864296344169e+00 1.184655423781780376e-01 1.253821050609429832e+00 2.238981233119489156e-01 2.718884536903777159e-04
1.197220912852416719e+00 2.262230859617872167e-02 3.646906816618808556e+00 6.691938926243391761e-02 1.480347958620139126e+00 2.291615547143937004e-01 7.199350441984980899e-06
7.176516233506248232e-01 9.741307259676599065e-03 3.420619419146690543e+00 4.926469293495081697e-02 1.075701683497072292e+00 -1.256339579032472731e-02 3.150843231275164778e-05
3.822691376606570657e-01 4.747593986200114233e-03 3.085109137659693079e+00 6.487150748193215577e-02 1.351537993563940443e+00 9.547475201847221982e-02 1.643019703627054623e-05
4.872532456388756206e-01 5.028664493401707042e-03 2.627884267733341161e+00 3.959692815972214175e-02 9.630087170477666936e-01 7.850490892795047859e-02 1.521523395973096646e-02
2.958475908047203395e-01 2.330794441571781058e-03 2.539491609085604118e+00 8.911017618352408409e-02 8.880365366696946205e-01 2.551223767695831590e-01 1.540132166195871673e-05
1.076307126129362413e+00 1.132327061031051206e-02 3.547097352145190285e+00 1.367184328003955007e-01 1.176250651380152945e+00 3.956729888307423115e-01 9.878333740321786898e-06
8.963636076549209575e-01 4.380959024533863898e-03 3.008219791296245393e+00 1.900023854981622295e-01 1.081930744021468938e+00 8.307390885514385204e-01 1.158474151764721282e-03
2.326273195074039790e-01 3.693434782243805968e-03 2.780811757678308904e+00 6.274330128266092377e-02 9.741412196409808821e-01 3.439163748431183776e-01 1.117834555473463893e-06
1.226421655676881439e+00 2.415662170480632059e-02 3.841992105749592490e+00 8.265580061804508882e-02 1.076345334062535741e+00 -1.118936959329756564e-01 3.221403872891497652e-03
7.124307494542059249e-01 8.448154944807634292e-03 3.402615157461501560e+00 6.359163698348145599e-02 9.858407905386182835e-01 7.351788660747149429e-02 7.383152504397642174e-04
1.206452345933353820e+00 2.193234018791099388e-02 3.568636042902803673e+00 6.921366833220950199e-02 9.725342514222625745e-01 2.684656610492660578e-01 5.900721673135682238e-06
1.102703948733475325e+00 4.844067659640464291e-03 3.000302465155035847e+00 2.723897067939842764e-01 9.486944717827762164e-01 3.056967942994827103e-01 5.017222926878845676e-05
5.267592344317998387e-01 4.967300664728170091e-03 2.646822568001540699e+00 5.323696878833993062e-02 9.587599837389244595e-01 2.034209827674013649e-01 1.966863213784234466e-05
5.535080465056094745e-01 3.573151216281606445e-03 2.946131043943711170e+00 9.474900723495909005e-02 1.080048890284201590e+00 -8.130909232722732805e-02 1.337380828368512286e-04
1.041337600187426604e+00 1.470664753799343603e-02 3.613089803263457966e+00 7.472271601878911762e-02 1.303570272145577080e+00 1.205253497304568100e-01 1.253529407180236765e-04
8.093364144726139520e-01 3.214312588338201059e-03 2.697442538023438363e+00 1.582722427432542711e-01 1.000945843419665415e+00 -3.696279755596797445e-01 7.363076234887169436e-06
8.117657069851264007e-01 4.183460959004575361e-03 2.910063835260890741e+00 1.476498694440761816e-01 1.002539542135417072e+00 4.185785270171530348e-01 6.778633651506999445e-04
6.993066473352014256e-01 5.833409820569956938e-03 3.152562869921166744e+00 8.240990055552555038e-02 1.158832618630326827e+00 -8.598789939559420281e-02 1.668315662093243154e-04
1.111385416949570937e+00 1.676088918061690441e-02 3.805544117543758986e+00 8.183110347961224107e-02 9.120223549679978836e-01 1.956567521806419907e-01 2.381909619353124932e-06
1.125199296602822363e+00 1.600861269316993310e-02 3.798133604306753064e+00 8.231585410892773569e-02 1.099196648704814594e+00 2.396434490993447630e-01 4.609414532342305700e-03
1.239767963312266241e+00 1.430088678941131980e-02 2.949142628831421753e+00 1.026150183111435576e-01 1.008099379542134688e+00 5.506100757084816943e-02 1.782961384609359966e-05
9.966325018804700342e-01 5.497992828450874898e-03 2.859869443868124250e+00 1.079761922556382453e-01 1.224482584038659283e+00 1.385479395400194824e-01 1.292020191787707768e-06
9.473596065461407090e-01 1.274729309406859648e-02 3.281242012085566984e+00 5.684735670799489354e-02 9.767213591137667850e-01 7.426947104185752102e-02 3.468891450443440267e-05
7.001096109965966319e-01 9.661768261100909388e-03 2.886786900084223895e+00 3.461722458956349030e-02 9.958560479270390786e-01 9.508182241230297982e-02 2.566347464478627521e-06
1.028726729900247161e+00 6.360641567270565802e-03 2.749043305301879681e+00 1.217409785916136744e-01 1.023479394261369357e+00 3.019604904000783296e-02 9.560213882616868395e-06
7.001096109965966319e-01 9.661768261100909388e-03 2.886786900084223895e+00 3.461722458956349030e-02 9.958560479270390786e-01 9.508182241230297982e-02 2.566347464478627521e-06
8.415277467307785697e-01 9.870890665388518809e-03 3.448628200849626513e+00 1.024182128375188128e-01 1.014853745729851209e+00 3.054245818922498024e-01 1.449344527475748687e-05
1.393689544590002993e-01 2.661112223321279637e-03 2.727782795647692549e+00 7.428680072070144302e-02 1.196957076809142873e+00 2.366274385344618314e-01 1.572940705135059580e-06
7.961766327034380808e-01 8.530440567234086335e-03 3.166285645755759326e+00 4.928349205902311791e-02 9.741627961331555952e-01 2.946834439665522165e-01 2.469502770861435928e-04
1.227034375257400223e+00 1.516632401195534309e-02 3.214978955397686189e+00 1.234079165258090416e-01 1.083603418650833428e+00 3.277736215941206011e-01 1.256069844911011731e-05
9.386844227797941365e-01 2.304472784749636918e-03 2.538559351529095842e+00 2.201347024790709095e-01 1.019275861836001607e+00 2.402374015437365451e-01 9.463326036990493337e-04
1.026636216590560924e+00 1.216218780191897185e-02 3.539884327120281782e+00 9.271266213125582689e-02 1.336845992245834891e+00 1.157087959980186431e-01 2.296546056043493364e-04
1.008708114182288895e+00 2.118206636568173429e-02 3.582118329683817493e+00 4.073969647895969715e-02 9.475991765908513553e-01 1.900965422519336756e-01 9.507812612537619402e-04
1.111278436327347352e+00 2.715752920239162746e-03 2.494599733390260532e+00 2.272832023228745502e-01 1.353047540818630656e+00 -4.551579725321136527e-02 2.434821629210771665e-05
1.225271898141409910e+00 2.236680700357841431e-02 3.803070166470845059e+00 6.841431831475849878e-02 1.155146317980000559e+00 2.636733408652263133e-01 1.776936535556688810e-05
1.125133790329703620e+00 4.143865354006581909e-03 2.461058984999922483e+00 1.415104083510083655e-01 6.583150875742093122e-01 2.131542032892868033e-01 3.097593195297064159e-03
1.228909170275821916e+00 2.035186273466874432e-02 3.400278412920785698e+00 7.792123442610716932e-02 1.411039956061479250e+00 5.709334227168647580e-01 4.019300088804332089e-05
7.720779402526849466e-01 5.751879706461055994e-03 2.834217722116199045e+00 6.084302597548559011e-02 1.160721286997958401e+00 4.665207741070288572e-01 7.848410229085097002e-06
8.396536332777064793e-01 3.933287933013115273e-03 2.498614076621309632e+00 8.676299074283007340e-02 9.376779913064932082e-01 2.779590509499803019e-01 5.155512299515122428e-05
9.286405050156469887e-01 9.126717143991849163e-03 3.139804460977980050e+00 8.385916461184469983e-02 1.299505148924633646e+00 4.926738720423076145e-01 4.447237354795034216e-04
1.975002387843294849e-01 7.422127754975304647e-04 2.443817659529924136e+00 2.212419871580866282e-01 9.241921376906657715e-01 5.891097842254608974e-01 1.032751849842816392e-05
1.168750671941315211e+00 1.298656856432089772e-02 3.081633262291665787e+00 8.651667396801429599e-02 1.194653243141847510e+00 4.953687075496406300e-01 2.683360299362310729e-05
1.161180649569248935e+00 2.138125122288980426e-02 3.213018639499197526e+00 6.601123775262775217e-02 9.746124822696213830e-01 2.594241603690314313e-01 1.695597287601178797e-06
1.087136445010908892e+00 7.199688416318374834e-03 2.917289869968611171e+00 1.143976656923979124e-01 1.116783850124795308e+00 2.782047976802227707e-01 1.825860617529401209e-03
2.172193097664394668e-01 2.018463318210305616e-03 2.508658082350117002e+00 1.115801073914836627e-01 6.519792038911197407e-01 3.423694818499935510e-01 3.653202347674058657e-05
8.791176841676073828e-01 8.833689447704405270e-03 3.160914044933684330e+00 6.591266730560656206e-02 1.321534904999081883e+00 1.153315257680976869e-01 2.310674638173062059e-04
3.822691376606570657e-01 4.747593986200114233e-03 3.085109137659693079e+00 6.487150748193215577e-02 1.351537993563940443e+00 9.547475201847221982e-02 1.643019703627054623e-05
1.175190972134819711e+00 1.462440920440540894e-02 3.121549256331426214e+00 7.690496101063200307e-02 1.202949935719198837e+00 2.922487563528018417e-01 1.333646681737653793e-02
3.536690340260079113e-02 2.348479340161421271e-03 2.780198810867366532e+00 1.372440828705988602e-01 1.407013257094985592e+00 1.898459832628746624e-01 3.368387513015823429e-03
1.222663266431192497e+00 1.046061027075527623e-02 3.154470581119584782e+00 1.926569321096847087e-01 9.112199844420049155e-01 6.944716728699389385e-01 6.654984419733172385e-06
9.761629022663603772e-01 7.182093006979711584e-03 3.018944976099784849e+00 1.182087826044445761e-01 1.045905483679702597e+00 1.449248146162490092e-01 4.840741992852189970e-05
9.598851986361501831e-01 3.472032704014232224e-03 2.643383159873147648e+00 1.741555752682621971e-01 9.971699779188379908e-01 1.218031997513591147e-02 1.112008470428893146e-06
9.717751640184217887e-01 3.711608158682170623e-03 2.583785944024590719e+00 1.230946678558702406e-01 7.426013495154287769e-01 2.549438934215354502e-01 1.070475847586434617e-03
1.187568520276626183e+00 7.567332779342993317e-03 3.151402766289267632e+00 2.177895731747895858e-01 1.070608594982810358e+00 3.725585039644672691e-01 1.596875789144673531e-04
1.071526261590190821e+00 2.042291246288292089e-02 3.506534734748821602e+00 4.677575732702953654e-02 1.320045025014231044e+00 5.402707286106175899e-02 7.750611682863831585e-04
1.004399646906760646e+00 4.324146337134119299e-03 2.948622974446485578e+00 1.854696046253778152e-01 1.338919503837182834e+00 1.476533066686260276e-01 1.331891242663200818e-05
5.271219483657081373e-01 2.999541473798362622e-03 2.598112412030763707e+00 8.210414629877009485e-02 9.471208135688060636e-01 2.151849018654293788e-01 3.691815845422975967e-05
9.951597354917753879e-01 1.172224420383821165e-02 3.433812710191589623e+00 1.251836864301107133e-01 6.953483885864640834e-01 4.289192206881520253e-01 2.011551225587454843e-03
5.731234259544427667e-01 2.650380964698028849e-03 2.777402625861639773e+00 1.710461704406061878e-01 9.338385269914004638e-01 1.938892716909298986e-01 3.627327051837118895e-05
8.677904894334606545e-02 4.246012270079423633e-03 3.060654288646720733e+00 7.278367266670708602e-02 1.078965349297998033e+00 2.080686392991337730e-02 2.370347276782937076e-05
8.273533557339907141e-01 3.376612160476773119e-03 2.951306595510671649e+00 2.285259622640332666e-01 1.085791092414206016e+00 9.046540722836072801e-01 1.524432023217894231e-03
6.831564843708086698e-01 4.891232654739726543e-03 2.971932693835924066e+00 9.814792748965588121e-02 1.031142709717519201e+00 1.626939963524186017e-01 1.370665443669322435e-06
1.030734935313376344e+00 1.195177789458539211e-02 3.019201443057449197e+00 5.756826406358147435e-02 1.226613705936603571e+00 1.532341312531791400e-01 1.267396420826313236e-05
2.095043211781416614e-02 2.024532830040058282e-03 2.514190720052550621e+00 7.658164090755427422e-02 9.889638508467948341e-01 1.510967827772506655e-01 6.506754852164826561e-03
6.519562905117232132e-01 5.747005317513209643e-03 2.820550755241832075e+00 7.874424329859107397e-02 1.020367544707533325e+00 -6.108358067158997651e-02 3.024514888238204953e-06
5.284374746058341232e-01 7.783854823150930871e-03 3.225708920597520901e+00 4.258405149342286977e-02 9.955202237222628980e-01 2.344770200157546003e-01 6.326046079740212146e-04
5.328140606119134981e-01 4.479902333720370798e-03 2.757257617898658975e+00 5.424975890676988349e-02 8.112875731837744242e-01 2.370661054800286827e-01 2.280035979434887837e-06
8.518957221499343646e-01 6.069758104597382589e-03 3.097230971568126989e+00 1.283534581734876168e-01 9.937438120345544190e-01 4.575740322420004391e-01 2.074194249642500088e-05
1.215372806179518261e-02 2.417375483334241806e-03 2.700279447016983081e+00 8.390144173730818000e-02 9.663413657400163892e-01 2.821899782294486903e-01 6.615154145507575432e-04
1.110448274340742669e+00 8.504238756667111682e-03 3.419280595374230458e+00 2.058561704938137171e-01 9.733416247150620260e-01 -4.757749431838209642e-01 2.382983627220187629e-05
1.113995869053581167e+00 1.175839342680672257e-02 2.891736295907537890e+00 6.523767224885919369e-02 1.104643672056077941e+00 7.033755620902918393e-01 7.313796528438132315e-06
7.801694740172462339e-01 3.774081204741748172e-03 3.121163308784546953e+00 2.424875087734839896e-01 1.095963394615391939e+00 7.062168358897114029e-01 1.972168296786397867e-04
1.615399049100278706e-01 5.642271517636233275e-03 3.037718950668730766e+00 3.668144068040998101e-02 1.100911891601412451e+00 2.429605662268547461e-01 5.026595667899431312e-04
6.342399293507394731e-01 4.242621252078196230e-03 2.976165848525204272e+00 9.740921215983593118e-02 1.343329304527193679e+00 2.200204212478437116e-01 3.566918655508561240e-06
1.067669062110967459e+00 1.351605634569712222e-02 3.016368552082290044e+00 6.901528436509837827e-02 8.781785650160576218e-01 6.351082829468215896e-02 1.123918316302980277e-05
6.158129883428473672e-01 2.027105808676486851e-03 2.719278778031648969e+00 2.595658527082666533e-01 8.839749478059159005e-01 2.968009586809855493e-01 3.912225540038443756e-05
8.830091177126341284e-01 5.161665159445180326e-03 2.804804854983288465e+00 9.090943526513189932e-02 1.228200300391374400e+00 1.149653544969303776e-01 1.518896533820718173e-06
8.457745550983952754e-01 1.236972622079793305e-02 3.415925419592785950e+00 6.599821870432721893e-02 1.024261411937871236e+00 1.913419691878425477e-01 2.780172156007728896e-03
6.325341174878580386e-01 5.829430501941825805e-03 2.694158980936250281e+00 5.184195272041876301e-02 1.012078161826389877e+00 1.717505477626835586e-01 1.361233838329800238e-06
7.254435175981653883e-01 6.958138306690979033e-03 2.996888994095140202e+00 5.078988818347154183e-02 1.020368504322761050e+00 -5.862620599912493624e-02 1.679506375547216686e-03
1.052161344223134343e+00 6.196391929162594833e-03 3.133599219854344309e+00 1.866552607014526077e-01 1.032026164180615657e+00 2.804293812003606501e-01 3.402576418678571559e-04
4.876442884110760434e-01 5.898825281775362493e-03 3.009416263513878143e+00 6.237250853012935026e-02 1.225575942217439707e+00 4.400999932153726313e-02 1.455360339460652822e-05
4.726369406113814509e-01 9.760897633975817306e-03 3.271109989173659027e+00 4.226969781227638695e-02 1.113053665213558752e+00 2.145056923509474633e-01 2.325119334011596216e-03
1.029406392422326233e+00 7.153928693919165555e-03 2.848851012233520663e+00 1.000163541846006837e-01 8.904012923969867321e-01 2.899442583923748651e-01 1.432301623561119615e-06
1.242454117468259067e+00 1.939978568571160134e-02 3.876396750028451521e+00 1.074514375111663561e-01 1.309995130268494457e+00 3.254929238938096270e-01 2.534242653643455537e-05
6.959365628980549445e-01 5.694871080138363614e-03 3.112029817906419638e+00 6.652508888677423349e-02 1.109129113661300181e+00 -3.644398868174403283e-02 7.461161177086685602e-05
8.908320455104534741e-02 3.208069463789806498e-03 2.765048577588502532e+00 6.465049361809406536e-02 1.016871532579186832e+00 2.373398353605778444e-01 2.666262720210467517e-04
8.120347034143635678e-01 6.020793418972895418e-03 2.784980716367396081e+00 6.813296979608365889e-02 1.090529715380676556e+00 -5.881668314579763246e-02 1.254615048447343300e-03
3.394664903493052610e-01 5.251463461810267595e-03 2.613608408597500876e+00 3.547301718725828085e-02 1.002679069466391626e+00 9.454306112833052445e-02 1.988900749569933523e-06
7.099087813433961891e-01 3.781516843254192559e-03 2.704403654323495942e+00 9.880989753103634754e-02 1.139567610574326428e+00 6.068033160992244990e-02 9.191096732670011086e-05
1.094036744450509691e+00 5.525911203271413261e-03 2.794609425396626712e+00 2.135007921885860582e-01 1.220023763396183014e+00 2.165183446713958570e-03 8.870621357095757778e-05
1.021397439329182255e+00 4.645740587141043015e-03 2.761187412161044463e+00 1.352603652262991674e-01 1.091263473676985507e+00 2.623163976456981961e-01 2.674240156559009934e-04
3.968074066782081855e-01 1.664189379475255852e-03 2.680641430336017983e+00 1.767619473828101750e-01 9.359294186289582873e-01 -1.386515988545473643e-01 1.378838513670463872e-03
3.275259977701244218e-01 1.455950796678845416e-03 2.574543764702469151e+00 1.467865708073348152e-01 1.176224348340034531e+00 4.791854750576030053e-01 9.077910653725204627e-04
7.779940606174940987e-01 1.598562291853770521e-03 2.765706511592736838e+00 4.431491926648637447e-01 1.141551639817501851e+00 4.564508128520320396e-01 3.300964761401767842e-05
6.673209889778132231e-01 5.678766449160011290e-03 3.034662869849948486e+00 6.200238227609891628e-02 1.247348909235789005e+00 1.319703022145911342e-01 3.707911643207938233e-04
8.506983618690346916e-01 2.221631753758175187e-03 2.907656024048159704e+00 5.145203482781975923e-01 7.509568912593678203e-01 1.220068959818736865e+00 4.903946657479137652e-06
1.078723377659842164e+00 1.318885533411432234e-02 3.305873838265439790e+00 9.848445932895028010e-02 9.849165235277628216e-01 1.275094163217403986e-01 7.224113322723398160e-06
1.826755344836700212e-02 2.577773669728017619e-03 2.812471015264945251e+00 8.719545473398057633e-02 1.128766786321126370e+00 3.847833972140064507e-01 2.183778142972330957e-03
1.140931641063529067e+00 1.756607532612256689e-02 3.506838108903065354e+00 6.870715092249803091e-02 1.039407839343722273e+00 2.675145143384377588e-02 2.257160395102011680e-03
8.207739523821049321e-01 9.790450991184584950e-03 3.132328619626004063e+00 5.450292093516743291e-02 1.009731458086238209e+00 3.301900710538374639e-01 9.145544579032224321e-05
9.279716079579113375e-01 4.341111156004603261e-03 2.474741655791295347e+00 7.332530304642148611e-02 7.739111975243788688e-01 -2.452961596416813883e-02 1.689537400542629950e-03
8.895563193291198267e-01 2.173435599462748575e-03 2.414239403896860203e+00 1.276865293728940698e-01 1.264469889011314852e+00 1.391116000152698984e-01 7.719331673401242169e-03
1.183700367373719864e+00 2.164571394348039843e-02 3.554818023135658756e+00 5.401113489181288974e-02 1.036951643509402166e+00 2.054167932638064908e-01 1.378327269594677249e-03
1.158593047984839197e+00 2.305000792990235733e-02 3.747901274154558315e+00 7.261338117446509977e-02 9.203759540995386512e-01 3.306448533644992804e-01 6.389894292275816092e-05
1.133323605492983832e+00 1.066376705346396871e-02 3.184074940468489601e+00 1.248001621696648578e-01 1.037193948375640051e+00 1.295097558590320996e-01 1.240584947582229133e-04
9.771677321778095004e-01 5.060658327607142799e-03 2.974139546803972856e+00 2.272644690879222495e-01 1.317078757515057097e+00 5.506753345030250824e-01 1.662914115701750760e-06
1.224110619283930390e+00 1.424514494491512136e-02 3.010000199694389700e+00 1.001230723897981595e-01 1.274930635352894859e+00 4.713211660581192453e-01 1.936778058851925468e-06
1.122671491790611098e+00 1.357864502227648824e-02 3.301586476689799987e+00 6.323155252696563422e-02 1.182445090759916440e+00 2.450117944983940532e-01 4.129133051115862804e-06
5.367588915172585295e-01 3.528471383336779024e-03 2.644889564406646798e+00 6.150074772172009485e-02 9.190982677919322663e-01 2.809075620094114711e-01 1.112198000060767908e-06
5.252493565113478535e-01 2.808779039330424731e-03 2.908015409921807404e+00 1.699396490923477387e-01 1.024333002282602267e+00 3.969146022815696062e-01 9.196248003167150969e-04
1.116972783264720048e+00 1.070260127236474963e-02 3.229816391914622109e+00 1.270027145836427618e-01 1.256301183819642731e+00 1.988423626182769244e-01 1.352437212452393467e-04
1.031218398077682341e+00 8.186744161020437574e-03 2.997789485365071283e+00 1.116980564853361224e-01 9.480091332998059617e-01 1.724055837300152438e-01 2.059065887222269508e-04
1.170085642647140212e+00 1.080923716644939699e-02 2.960630644397689082e+00 9.910148641150948179e-02 8.094570575420726444e-01 3.545366173598425430e-01 1.614954724022225896e-04
9.529531755917640679e-01 3.566744490965002758e-03 2.763517375797740705e+00 2.174823700489247336e-01 1.040147763077483578e+00 1.057533758029895188e-01 2.232616503221472031e-05
1.027224176761796448e+00 6.469144279907255816e-03 2.813665721000710995e+00 9.549937673682724892e-02 9.622035546205695011e-01 3.555524022392483330e-01 1.897149628581381491e-03
9.959302801712900388e-01 5.367327100959004907e-03 2.734176412741696982e+00 1.296417633543163195e-01 1.094722245785762604e+00 4.793677014432849992e-01 1.355226838748349973e-04
9.297955791054131058e-01 1.103132791228975465e-02 3.088816922770260653e+00 4.783182628272540649e-02 1.087601163701106932e+00 9.053682885590369489e-02 6.659319623872195898e-05
3.550101362484340273e-01 3.371471530802493122e-03 2.656809440418521184e+00 4.408847712766950089e-02 1.400550521654230440e+00 1.307369678224558629e-01 2.745729359288306418e-06
9.850790054346204583e-01 5.107487111576089478e-03 2.992061963589396800e+00 1.953246667798994030e-01 1.061749268001061619e+00 6.488076608377435495e-01 4.303490290093557179e-05
7.062029464853682992e-01 1.108698359939574996e-02 3.074182106745152687e+00 4.551404208354455777e-02 8.545291522714121291e-01 3.699868929008692797e-01 2.414836672929817912e-06
9.043709479098904769e-01 8.580559695802953205e-03 2.777732234762138930e+00 6.207350525867844082e-02 8.378312452085370232e-01 3.017016435238075167e-01 3.871161838850228345e-04
7.515556655155426480e-01 4.200406032074180396e-03 2.738675913832910425e+00 7.610948675538960206e-02 9.895339813060343159e-01 3.170691351273108305e-01 5.812684471932412545e-06
1.124943940273785081e+00 4.854097070520186838e-03 2.784932223105548665e+00 1.498890559131931810e-01 1.049678656799594600e+00 4.755756021107593323e-01 3.091454752534778213e-06
1.170411212966877113e+00 1.725529199538607117e-02 3.351800756959469219e+00 1.035068204698620098e-01 8.362547451264209508e-01 1.404053946617811743e-01 1.620551216916570828e-04
8.139763318259480851e-01 9.379581940884409996e-03 3.599208090626038192e+00 1.119351557900103017e-01 9.581987379815214423e-01 -2.312189316745458800e-01 3.233519203469472681e-05
9.837779265186139543e-01 8.811911370716714667e-03 3.255204041793600567e+00 1.185848086907706767e-01 1.120707909835455096e+00 2.912672215841753953e-01 1.268298397373637202e-03
1.164295219716014129e+00 1.605579937578791722e-02 3.632852179443122331e+00 9.065707973805950393e-02 1.110862271839552884e+00 -1.468869425217692593e-01 3.149292048826531131e-05
7.114862603497389415e-01 7.039518533029263773e-03 3.409332089697993062e+00 1.174265741149413816e-01 1.106854775359346732e+00 1.993567721191709941e-01 1.149418337391203008e-03
1.067941121536431393e+00 5.815929838611041784e-03 2.610877573277579966e+00 1.167635235617972556e-01 1.025931591328592241e+00 1.244489061904020533e-01 1.610377505924889569e-04
1.150567635703772407e+00 7.406119235495856393e-03 3.029467369984916836e+00 1.151898113317862682e-01 1.204184591296279416e+00 -5.070106187546113974e-02 2.525196582241614953e-06
1.115848046386525683e+00 1.514004615388541558e-02 3.605865568227292428e+00 8.325881687175697154e-02 1.239270945757491971e+00 1.558652670543916041e-01 6.810079505200305408e-06
1.145501373847848559e+00 1.508891792511307325e-02 3.259343002151032564e+00 9.240603813877709682e-02 8.882645781910529781e-01 3.864741102961772312e-01 8.962025637090494939e-06
2.103446435852866780e-01 2.585229347952798604e-03 2.778740695438992159e+00 9.764515080430186122e-02 1.152608509048411944e+00 7.031647414607977709e-02 3.645308280498234764e-03
5.980417219626258385e-01 3.202930574085737815e-03 2.919890181969778009e+00 1.427250772410858237e-01 1.087018694146674624e+00 3.973694783897913085e-01 4.381243167720191194e-05
5.820452665072222143e-01 5.083591244059736114e-03 2.971024903040782483e+00 8.606724727145134701e-02 1.138011844694968522e+00 1.764186293729209654e-01 8.036790846565784876e-06
9.478409835205257039e-01 9.370345623240964456e-03 3.113217693685103260e+00 8.671737772456084015e-02 9.017887853213637506e-01 2.721744494869171582e-01 1.012586831121142956e-02
3.948497411036785421e-01 2.325202148528112724e-03 2.557607387355462336e+00 9.905765369677300980e-02 8.154463344819272708e-01 5.334387957451649509e-01 1.488843085082480072e-04
1.192208919148134649e+00 6.658217968836457369e-03 3.125095706738759915e+00 2.873682385053422661e-01 9.767912420724731426e-01 3.600498682061362699e-01 6.464291572899395777e-05
1.084443003235831871e+00 1.959391763466339711e-02 3.884951162246327527e+00 6.513632081250433914e-02 1.033125203776812384e+00 2.490358270056359791e-01 5.900225138351180600e-04
1.165270280306886619e+00 9.235690924941237709e-03 3.239155688939025612e+00 1.186105219091717344e-01 1.162600429045347994e+00 -2.506328822598824502e-02 2.044089800846212911e-06
6.484686916781996491e-01 3.545207545299132543e-03 2.840336142129127772e+00 1.296035096533097175e-01 1.032497691997695366e+00 2.706257366267784126e-01 1.401160637354706157e-03
8.809019006971913202e-01 7.869345150839467465e-03 2.950721726937916678e+00 8.516906641672965239e-02 9.508023579335160846e-01 1.491103133749123177e-01 1.186029619296903992e-05
1.048777371735230446e+00 1.043777596786042185e-02 3.590806489408012947e+00 1.378130924067446639e-01 9.949274440176786305e-01 2.704631343889624118e-01 4.713844335352674104e-06
9.373338792385811358e-01 3.329957048199546927e-03 2.820272562547464723e+00 2.730637362004263990e-01 1.200318290047543313e+00 6.695253100532194690e-01 1.390407426831628227e-04
1.095787402312617509e+00 1.109317209437902726e-02 3.416876229265712883e+00 9.935917133496144360e-02 1.138792064163965279e+00 3.359711508240710298e-01 1.735110911766405575e-05
8.828994618426198038e-01 1.431277097108109471e-02 3.347356225347221770e+00 4.837631399644517355e-02 1.310089969145674882e+00 1.816547939323343019e-02 1.097179589980946062e-04
1.749152553763234919e-01 2.058000619411570579e-03 2.715184744192968846e+00 1.221754158857250722e-01 9.454790353751401089e-01 1.199244342941339359e-01 1.623537437180850641e-05
7.041639511544517394e-01 1.232567398231004807e-02 3.401797229330161265e+00 4.877528688652238431e-02 9.025028461471222840e-01 3.118659331693842129e-01 3.116044142961456824e-05
8.679834039311380423e-01 7.954308700010820354e-03 2.898092037978117652e+00 6.221966873351159055e-02 8.178642565506744067e-01 2.970818178286678268e-01 6.533099755596070036e-05
7.359285131216407594e-01 1.066767851155609945e-02 3.355559483297518852e+00 4.241543833470158564e-02 1.155879896658999151e+00 1.481350524623150644e-01 3.468848197100428930e-05
9.267434778970522480e-01 1.007662988975703902e-02 3.165574459504747029e+00 9.823171079124447258e-02 8.658122901351901213e-01 1.326059824272817211e-01 4.511938470162436170e-04
8.148366544510410314e-01 6.038922940989109069e-03 2.850820359148702021e+00 8.738529072973254264e-02 1.106672461003014085e+00 1.523667016122026707e-02 2.164970842927353614e-06
4.595357536291521106e-01 3.523627764769520811e-03 2.848853089712368281e+00 1.100130528920420514e-01 1.122187389323650919e+00 2.850982366810669855e-01 5.289982111054988378e-05
9.166703996451668335e-01 8.472541018848169653e-03 2.949509321340314294e+00 5.680187714763533513e-02 1.075661860587851626e+00 2.293646741969187497e-01 3.849705469775423021e-04
3.250390272047458673e-01 5.980332677679680263e-03 2.992482019422045614e+00 3.605635560718274679e-02 1.027681235742459176e+00 1.788495889126273664e-01 6.921794727220949631e-05
5.538755980005994894e-01 3.746526948439054747e-03 2.841734427852540712e+00 9.163247853770563334e-02 1.103576838962341489e+00 4.629850567002444794e-01 3.109353200256501793e-06
1.170601934520099530e+00 2.678336047221163002e-02 3.449641221712303807e+00 5.367664239626457334e-02 9.514380166080025347e-01 -5.770654820910403604e-02 2.058061174992819795e-04
1.221643489983651465e+00 1.490172314392379516e-02 3.157859735566908910e+00 1.012961444104259062e-01 1.316131718162044217e+00 -1.321617343578808113e-01 1.262227420939642615e-03
1.017691714577215079e+00 6.232523695164163442e-03 2.835115919012348940e+00 1.354833092366244662e-01 1.218860770086967138e+00 1.558297843477602085e-01 1.087248498296100804e-06
8.069175686683726090e-01 4.618675408331094669e-03 2.720978001830200110e+00 8.412956199141569114e-02 1.056241774958697199e+00 4.750030257919435339e-01 1.721509762022344558e-05
