weight logl α₁ f₁ α₂ f₂ α₃ variance ν μ
3.106572429798275335e-28 9.597596912947915371e+02 8.442824602479049867e-01 3.242340390554325769e-01 5.721157952750155484e-01 4.947513643522383209e-02 7.816722615997112600e-01 2.983027446322685794e-01 3.291306376722913374e-01 5.451299097453660147e-01
3.645422792773108313e-28 9.599221436402424388e+02 5.572725963747064970e-01 1.666549469632626623e-01 5.268574073246569123e-01 9.011909383708016641e-01 4.399513637654548504e-01 5.799215415826135533e-01 6.286158159222305919e-01 6.712406714254792739e-02
3.789357959844237622e-28 9.599633678899870119e+02 1.519398137239935664e-01 9.394803352294922583e-03 6.955284981183426085e-01 9.037555348688458556e-01 4.773964224352578167e-02 2.221451245220918969e-01 7.273621840435468000e-01 1.798601986426211496e-01
4.843809063840262205e-28 9.602113726968483434e+02 4.959800336961817102e-02 1.315214140826929112e-01 1.303588529280248487e-01 1.887073449132311564e-01 8.956950763919335756e-01 4.830968691255436154e-01 3.466470393023192154e-01 2.294989506769478105e-01
4.847756724827805375e-28 9.602146873559637470e+02 9.444767664828161990e-01 1.801284195236345642e-01 3.426180483187057924e-01 4.580884852608368973e-01 2.662320663831566625e-01 4.325484324933499547e-01 5.397772519583672324e-01 7.084838778094039169e-01
5.578376245430525656e-28 9.603575690275813486e+02 3.706292771157838617e-01 3.425576582294947992e-01 9.451028795037202945e-01 4.638438567444747029e-02 8.123676481564773288e-01 4.903871172577103366e-01 3.368894901203367542e-01 2.978954615611660861e-01
5.940941543141220322e-28 9.604230389187378023e+02 4.182925741900702654e-01 1.098444060925660715e-01 4.421890521436465660e-01 4.199821512318069328e-01 9.428950530776368799e-01 3.109953225677778432e-01 2.772834541266239183e-01 3.145029051263503739e-01
5.937471649429074838e-28 9.604249546834944340e+02 6.344439234339296352e-01 1.834344445236741894e-01 5.424243665383917667e-01 7.203757834048409858e-01 2.566602004976490381e-01 4.732993192389474135e-01 9.576054672020031244e-01 1.285721661627018397e-01
7.336084332045582609e-28 9.606389765195103791e+02 9.260385046455915647e-01 5.478576996564799018e-02 9.414835615298021709e-01 4.070629491907062913e-01 2.305795310334500803e-01 9.980979993044567511e-01 4.330322229461674999e-01 9.451485901914131738e-01
7.369107370901936310e-28 9.606459678712772075e+02 3.771287105466717415e-01 5.636401103407129298e-03 6.276901609352586453e-01 9.835952960186564731e-01 3.249732937608268424e-01 5.371013043343968452e-01 9.814374226849691407e-01 9.684731093053114970e-01
1.077856118821775016e-27 9.610287303750702677e+02 4.092025358426345516e-01 3.493131365038056879e-01 6.505737039880694628e-01 7.044315025076477443e-01 5.750256585468188630e-01 2.675838442383349225e-01 8.285484608515565341e-01 5.753408005241990031e-01
1.326684646688835121e-27 9.612389394652890360e+02 9.614372824941721518e-01 1.537604418485949420e-02 6.585283351150091891e-01 7.400850549829816050e-01 4.871706602025741573e-01 9.457744406371179080e-01 3.519415421005613887e-01 2.237645090853305208e-01
1.680070820682920730e-27 9.614775923296672318e+02 5.620713360318326801e-01 3.168115549328721636e-01 9.743419300494725599e-01 2.980551031804787865e-01 8.093768467180439963e-01 2.625349706629749313e-01 6.168178383630272821e-01 1.391814074492649933e-01
1.824121888300249737e-27 9.615623550961175852e+02 8.243409580895678657e-01 2.361809729249740863e-01 6.036043047697435826e-01 5.336281318177207300e-01 1.637607614421967561e-01 7.602177674276814345e-01 3.716774261663000622e-01 6.098163462987912231e-01
1.831202328308396364e-27 9.615687291430934920e+02 8.928988514799204301e-01 3.390813343904042210e-02 5.500303372005322933e-01 1.682423791779623645e-01 3.456493162468482483e-01 8.960719398575328620e-01 9.251536693695272540e-01 9.817248280992029175e-01
2.007403096143854765e-27 9.616630982767337628e+02 2.716244519433165250e-01 6.468194429489559916e-02 5.240340650980335191e-03 2.999137702826468743e-01 8.487813515946208698e-01 4.566066764366352171e-01 3.304728512050927325e-01 4.433474022552048588e-01
4.083693224672584857e-27 9.623757581630654840e+02 3.669684230496080835e-01 1.898462192263594694e-01 1.605924351023388930e-01 6.462837720130309993e-02 9.368236262110393175e-01 6.420753194387947005e-01 4.592915540666140384e-01 2.230137483199323700e-01
9.058786081522121092e-27 9.631749915064631296e+02 8.582086341441931276e-01 3.488530221028844913e-01 7.167669089561419238e-01 3.127110217349724497e-01 7.766660205218193225e-01 4.353265814224638319e-02 6.924843331229372234e-01 6.670786152421195325e-01
1.042678360528121735e-26 9.633181342242585288e+02 5.797493382943756934e-01 2.827177540929282085e-01 9.115365580857160976e-01 1.927334006789303000e-01 2.837186894066928700e-01 7.830519296562988840e-01 9.671820293557222836e-01 4.438171008303261056e-01
1.149525812883710318e-26 9.634181909956844265e+02 7.071217894150658712e-01 5.183105425683831591e-02 6.922096032546990463e-01 2.612632313822546015e-01 8.182415377399950840e-01 9.593923154775190199e-01 3.892449548387114655e-01 8.777705612019637282e-02
1.674620839803593985e-26 9.637969282503225941e+02 7.565918191050357011e-01 3.209057684337489613e-01 6.782246087585077632e-01 7.327283926340202314e-01 2.594652050408919886e-01 5.889223877921819783e-01 4.464695836135930129e-01 3.454126818285041534e-02
1.907891748390947545e-26 9.639298403107386548e+02 8.096149398231579086e-01 1.585443387093499190e-01 3.935751227829480392e-01 1.227143340916422298e-01 9.868111439257110096e-02 4.188374148653242202e-01 5.275577434675777777e-01 9.250862794381824461e-01
2.171798004795957945e-26 9.640618968730796041e+02 1.435504922446312337e-01 2.065046466250082258e-01 6.186037263348909132e-01 8.496347636413495996e-01 7.822130190551150886e-01 5.725370371621757437e-01 6.715235572080825444e-01 6.991798304007221798e-01
2.202110883383741973e-26 9.640782578677590209e+02 6.317338474462497189e-01 4.615167334311331970e-03 5.375417786965834832e-01 1.133611254987998418e-02 6.606507236919616499e-01 8.379680930410414730e-01 4.702198930297819546e-01 3.466328565586968002e-01
2.685384945235586015e-26 9.642791655614535102e+02 8.851025484802323984e-01 4.649782873409964434e-01 7.290805764500349895e-01 3.224496030589460993e-01 3.004705763318714640e-01 1.928426189204079932e-01 3.716627990611783838e-01 3.995972119938521194e-01
2.824046523435799150e-26 9.643320122687659932e+02 4.959951634953455590e-01 1.573906907606126282e-01 5.764164447272589475e-01 6.555686559486147980e-01 7.715315946360710164e-01 7.282074058351916124e-01 5.552876576520351382e-01 7.188438069950705556e-01
3.571104303391015096e-26 9.645692163516064284e+02 8.772091974597595598e-02 2.819728875413182179e-01 8.048362891673239705e-01 8.875578678784077358e-01 4.014658903935115486e-01 6.651662697059692597e-01 5.927542751263725762e-01 8.752398755619302806e-01
4.545323634059384731e-26 9.648129404066743291e+02 2.260988330630511189e-01 2.463140065210612795e-01 9.767698860217868262e-01 4.166449722434685254e-01 8.339804498814020750e-01 9.873293211796301261e-01 5.322444995603116125e-01 6.756258746766318213e-01
4.574820580585093107e-26 9.648219089555661867e+02 3.009190617058655759e-01 1.077447586490754006e-01 3.662506958672580026e-01 2.537838924722908285e-01 4.153319420079540913e-01 3.623572394152629883e-01 8.592476059333034044e-01 8.754410831650868419e-01
7.682126649953312301e-26 9.653427378913399934e+02 9.409999454277963027e-01 3.466512365114162719e-01 5.314042683604323081e-01 4.345902170359936534e-01 3.545883289501617908e-01 4.620157325071752030e-01 5.123337414735653628e-01 7.575249629079036096e-01
8.423896875486928963e-26 9.654374140079715971e+02 1.797091238580860173e-01 2.996241376921258137e-01 8.188594251372035560e-01 9.041430743912112211e-01 6.680548154160208529e-01 6.601327027654882995e-01 3.759346049369700626e-01 6.215097700860394703e-01
1.281495389413210087e-25 9.658594542369710325e+02 1.843220827131009099e-02 1.437784815151144091e-02 7.838055221192934408e-01 5.295808736905007752e-01 8.651181269371194249e-01 7.468177311764003790e-01 4.630349352161426957e-01 6.075720177521843901e-01
1.654942590618634830e-25 9.661176928877396222e+02 3.772903141316275022e-01 3.326744411539567237e-01 7.545586408990009319e-01 6.099716845251821340e-01 1.274932599427063273e-01 4.253264924604927000e-02 5.823941676043771221e-01 3.406470504819604228e-01
1.681181942787693818e-25 9.661359236513826545e+02 1.724780351013479596e-01 8.490369347536741440e-02 6.164957615014636794e-01 4.649915672433705405e-01 5.700055075898977641e-01 7.799007933484968236e-01 3.231102256675432161e-01 9.144453440940775168e-01
1.779154152036004663e-25 9.661950646238376521e+02 7.641739168940877569e-01 2.403417869439853360e-01 5.370424522533443490e-01 2.990902208568058107e-02 5.490765858574861991e-01 1.718194008199083189e-01 9.510167375815631319e-01 4.270996878028463506e-01
1.819697208360373744e-25 9.662200966861753386e+02 1.112385903926841335e-01 2.141902677802021149e-01 6.176324087282311082e-01 4.680872025932235614e-01 6.158773207302974395e-01 6.530381803493955362e-01 7.371121355561626176e-01 6.475496196714480845e-01
2.170698524080152504e-25 9.663989755842114846e+02 8.787334067121033154e-02 2.693773209601897367e-01 7.975700314266249702e-01 3.360552286393041488e-01 5.172784195669816176e-01 8.021855093773387901e-01 3.946328330180373101e-01 6.543954567096386121e-01
2.348014425646765432e-25 9.664799966137090905e+02 6.278320856529773231e-01 9.495158128235969830e-02 8.581270316005222831e-01 1.257167752689563045e-01 4.395630052433255885e-01 9.078396513878436158e-01 5.377283249666402476e-01 7.004597592475306778e-01
2.358034362087280814e-25 9.664867549425252946e+02 4.021696918379086272e-01 9.451810912763491945e-02 6.776459907137978300e-01 1.996633871157768025e-01 7.673519890891895567e-01 9.527304179393328853e-01 3.793374893571835882e-01 3.920694771022308345e-01
3.057795239468265968e-25 9.667491207142547864e+02 1.626851476184122403e-01 3.780503692424139750e-01 9.443392449070893147e-01 9.930655466829729772e-02 6.494840276508724308e-01 3.608598273788756750e-01 4.763760975287840704e-01 2.918802322384236314e-01
3.621056335808673317e-25 9.669206923567030572e+02 4.651227661174960337e-01 7.362120406361705172e-02 4.740176860662513869e-01 5.438149431079002394e-01 5.952796392723802565e-01 4.706627274721425502e-01 2.889965763857043068e-01 3.189258538029832168e-01
3.922551370786142130e-25 9.670031688699396000e+02 4.438373335552231458e-01 2.707015676352951816e-01 6.595373479699319086e-01 4.990266043938798024e-01 5.295505242492669629e-01 6.851081760757300465e-01 6.962651309462836169e-01 4.865691163509389128e-01
4.193537305355093900e-25 9.670724711713580746e+02 4.871261277287753932e-01 2.109456254878232517e-01 9.352205452661138674e-01 8.104960892391070981e-01 2.291914837284158013e-01 7.929339392210243975e-01 9.661448057888352148e-01 2.965594857972041476e-01
4.367323104262057495e-25 9.671155768274212505e+02 7.421600069823054424e-01 4.179627460148148677e-01 7.306130707597320306e-01 1.248020994330474309e-01 9.826448696865313082e-01 3.017564500601559452e-01 9.165604394493298557e-01 4.006248878660177981e-01
5.135238958603052616e-25 9.672800529455264495e+02 9.334989931318263823e-01 3.806749382106916491e-01 9.706125896003787723e-01 7.959112330622750697e-01 9.204783200464604631e-01 3.576733992633623904e-01 3.386158599824681259e-01 4.559013418828896658e-01
5.675398544662055555e-25 9.673825673569961054e+02 8.760375591204649925e-02 2.096167170625237164e-01 8.779875056385255672e-01 5.934509436241288682e-01 2.609719938918639848e-01 8.108722162275296963e-01 4.430833742473924142e-01 9.665393047841760454e-01
6.425644928222840404e-25 9.675092235716375626e+02 9.522803889868375338e-01 4.663794036743522664e-01 5.707926441544803886e-01 4.981980972226710547e-01 2.548554544693857338e-01 1.651779353545469453e-01 5.329058004798928883e-01 7.251832690939105097e-01
6.584635596238462954e-25 9.675361655631638769e+02 4.317789898069100962e-01 3.470200087470548533e-01 8.811594918190578385e-01 1.618398610720499509e-01 2.168044465499372464e-01 6.413564472999744304e-02 5.221343839421060951e-01 4.968428777142619435e-01
6.602029723044396286e-25 9.675413037035084471e+02 6.576583026722985226e-01 4.306520329424620153e-01 9.089691930434206091e-01 3.799940951264958455e-01 5.242676223607556363e-01 2.717155137514295493e-01 8.122183545329955123e-01 2.497584817182491035e-01
7.291302971544258136e-25 9.676431088321036214e+02 7.307555361989335196e-01 2.672349493162892164e-01 8.032454588889560432e-01 8.757474455840350558e-01 1.506495135125325291e-01 5.415421507709614612e-01 3.553086318803467814e-01 2.674961143479909209e-01
7.316460853378993223e-25 9.676490532890389886e+02 9.840127069419297712e-01 7.543214711744450351e-02 7.105978839859482532e-01 2.680681389820411820e-01 6.978870038265564402e-01 7.856769014805483620e-01 9.575521365034908028e-01 7.199499040208556799e-01
7.660790157535430431e-25 9.676975417001179949e+02 4.413104794724940216e-01 2.332707416630830366e-03 4.341552603502462082e-01 3.103188435480186413e-01 4.919132140597493041e-01 3.065068025937389695e-01 9.811754068497983150e-01 9.025922588423193060e-01
7.730034046143467946e-25 9.677090398349669158e+02 8.522995462536611111e-01 2.706301465188386546e-01 9.100202227991669446e-01 7.801127130867039350e-01 1.285403407225689243e-01 4.702849256910884845e-01 5.672213114587522087e-01 6.949412700762374051e-01
7.736209474327317577e-25 9.677123384036049174e+02 7.170435220055486614e-01 1.481527898583205882e-01 2.149239369487151441e-01 8.245187548067689498e-03 3.882978306096420695e-01 5.027797382359107115e-01 4.982251436299521830e-01 1.704734208805827045e-01
8.332623174259516852e-25 9.677891048814401529e+02 9.096324599405725131e-02 2.255366158395833986e-01 7.660931613137017537e-01 5.174633260552468084e-01 1.296295036017424129e-01 4.220736702821147324e-01 3.440382029687826249e-01 4.417338211603100140e-01
8.485415869604806445e-25 9.678097754777735418e+02 7.315664628101445910e-01 2.593213294175521488e-01 7.923675913253946934e-01 3.776586155419952018e-01 7.244842643301195872e-01 3.381053869876152751e-01 6.485774816590633707e-01 6.044924281827945833e-02
1.152473036014208647e-24 9.681184217604861715e+02 9.219070472449826248e-01 4.680129280173905837e-02 3.663629970070890751e-01 3.056753214509687622e-01 1.377119564569162513e-01 4.987282470032047277e-01 3.291717652383423509e-01 1.312433389734690703e-01
1.186035508561501630e-24 9.681496279008467809e+02 7.670679178332829862e-01 1.146307805908861610e-01 2.683351139492397008e-01 1.254123869222172338e-01 7.302811503768762424e-01 4.577275241254413762e-01 4.672488086910436822e-01 2.040947420151365543e-01
1.730587415406601204e-24 9.685299725583089412e+02 7.783093944309102952e-01 1.926691926736726623e-01 4.192952707466330864e-01 5.344436680584833121e-01 5.566315989889119020e-01 6.881779517894937026e-02 5.375012166106248879e-01 9.459674057194986663e-01
1.789198713521011800e-24 9.685657795345058503e+02 9.135597646496368407e-01 1.374286871307117686e-02 6.527133130983985287e-01 3.534664932929428849e-01 1.403913819232447402e-01 3.765150953685723056e-01 7.961336582804784401e-01 6.716568570423271378e-01
1.828246418011987295e-24 9.685898689268772159e+02 4.871325551281199262e-01 5.390551298621526488e-02 8.600016323782490035e-01 3.590622113554776673e-01 3.265447047159401039e-01 8.037657390925393441e-01 9.014795335035070689e-01 6.949746168464343565e-01
1.931138092426155951e-24 9.686471211752699446e+02 8.771951346931935456e-01 4.304674219445177030e-01 9.302807750166294243e-01 6.979198393042160831e-01 9.334494109615303348e-01 4.287780792382868134e-01 6.307947718944203475e-01 1.479009507883026764e-01
1.961728620440825410e-24 9.686653376947125480e+02 4.387557583571550790e-01 1.919325145394538135e-01 8.236185430722798850e-01 3.446562865458212555e-01 8.711269155386852647e-01 5.631625289696491343e-01 8.930938226492319831e-01 5.693695812736576656e-01
2.058132415512210073e-24 9.687158106381389189e+02 2.656261376655835171e-01 3.044234198746582631e-01 7.139037340861625891e-01 8.136834571904054680e-01 1.576328151900583396e-01 4.043706158023492314e-01 3.678405952197223439e-01 7.149992487230533156e-01
2.972677487237933195e-24 9.690859747185065771e+02 9.094619981006978326e-01 1.188409195892736747e-01 6.316774940107330316e-01 7.904073363013683906e-01 4.030523103019353348e-01 7.498882408295231006e-01 3.019880107724525198e-01 5.524438480656124195e-01
4.835129216641672165e-24 9.695749195147643604e+02 6.071001288133262008e-01 1.065235317822090799e-01 9.397599243893751675e-01 2.435967878944031995e-01 6.404315658282081491e-01 9.572030356960894437e-01 6.242161106131214332e-01 8.298839878301821349e-01
5.747873800684580387e-24 9.697503416735863766e+02 8.456010496421385580e-01 7.557949355088910970e-03 4.876120763847381356e-01 4.031656858463350535e-01 4.290142950672977129e-01 1.859031334994049045e-01 6.500430651697159945e-01 6.140824611477465611e-01
7.715986833073844743e-24 9.700473060495518212e+02 9.976519888340996678e-01 5.361260199163859763e-01 6.813278867176003617e-01 6.352566756278817950e-01 5.025564059678950812e-01 6.588170185573505311e-02 8.342586450105407003e-01 4.312176299774999055e-01
7.892454176502764700e-24 9.700724187964327712e+02 6.839594227081796651e-01 1.596334735951704387e-01 7.302927207602587512e-01 1.185703546020439036e-01 9.472282442270830716e-01 7.759962934940772827e-01 9.286006262797460442e-01 6.871778453326354841e-01
8.853887603945331550e-24 9.701898683008021180e+02 2.653393168452755635e-01 2.468741867721754302e-01 5.642377558710617302e-01 1.874529912792849418e-01 4.101748251934109746e-01 4.301781373613708936e-01 4.644702762149922615e-01 6.441148700430021634e-02
9.164120961080317994e-24 9.702268076250525155e+02 3.830585469724412384e-01 7.779149118849892908e-02 6.789769554451722255e-01 3.206774618299409463e-01 4.696289086849180228e-01 4.082943630469764162e-01 8.017326848798597139e-01 2.063169478631732279e-02
1.035764274760692831e-23 9.703517363378811069e+02 4.985874854180396554e-01 1.391508401038676901e-02 6.244927521494647582e-01 2.691578932950103864e-01 7.422686183751512345e-01 5.920624374068023110e-01 9.057994562140090355e-01 3.059054275075434592e-01
1.047379269458909149e-23 9.703653878642335258e+02 7.498691030805748614e-01 1.193540426927724996e-01 5.995171450712699635e-02 4.508759359752608775e-01 8.892824477239057446e-01 6.394350537744031282e-02 7.132040440203689657e-01 3.652487300876756660e-01
1.155125230490786717e-23 9.704658055167119528e+02 6.390681310294408224e-01 1.402764031001280109e-02 3.250102385082133116e-01 1.747501492007164092e-02 5.276364424750870086e-01 2.670192961979187540e-01 8.885405471473408756e-01 6.489854844452906946e-01
1.182318655594925463e-23 9.704915742267811538e+02 2.567976889555744213e-01 2.035953708111584159e-01 9.860637487954706515e-01 1.656914722813118690e-02 2.225044529707683738e-01 8.529341207598872820e-01 6.780996834073793611e-01 2.404929574806522474e-01
1.229648275940413868e-23 9.705333249279199208e+02 3.562579264202706542e-01 2.850758747967028217e-01 9.071668727542725463e-01 8.011129444474406336e-01 9.538270485358312234e-01 4.440576866878480633e-01 4.470502115585084368e-01 3.833340440559525053e-01
1.305325831401824932e-23 9.705955494427934127e+02 8.527114731242415591e-01 3.700716219844979449e-02 2.855035613623215784e-01 8.184340882886171897e-01 6.089139575205737565e-03 7.201577217064702996e-02 8.728733893803430899e-01 2.371756952057303414e-01
1.344257152523644976e-23 9.706274383114703141e+02 7.832720930844029317e-01 7.792550525950636686e-02 6.961781135788016606e-01 6.269984119745510842e-01 4.477893698654030752e-01 4.606916691203370995e-01 9.134672554293776781e-01 8.010553487960705432e-01
1.652239892964499758e-23 9.708362286321635111e+02 6.473831126717087825e-01 3.436877005406990815e-02 3.524112593382097147e-01 4.904235058885290099e-01 4.002464564705453531e-01 2.649066883579815901e-01 2.403320632043222105e-01 8.513131859796415624e-01
1.933771362244344960e-23 9.709960689238483837e+02 4.724212150799564913e-01 1.551237198918897775e-02 4.932495815163547848e-01 9.451915292655350687e-01 3.058125715467663319e-01 4.445234140127507505e-01 2.420291960769005435e-01 4.507494395076716565e-01
2.173176732620978541e-23 9.711152867830801370e+02 3.629627731309459371e-02 9.127657448828829789e-02 8.064779380375179940e-01 7.880503690896520919e-01 4.796355858771812475e-01 5.833073918629860799e-01 6.973686688619384899e-01 2.547295007241403564e-01
2.219803010075245941e-23 9.711390152116950958e+02 6.517472809294477809e-01 1.577918288638028299e-01 4.476295244384236316e-01 6.831100507517234854e-01 3.517863625934938288e-01 2.905797512684689110e-01 2.828960783232350451e-01 2.320650559060866147e-02
2.435034342124255168e-23 9.712340576139251880e+02 4.797840023484245542e-02 1.869072512200580238e-01 6.583587155255818946e-01 4.049175269406026789e-01 4.203963413015386896e-01 7.894034698389625904e-01 6.510477679134591966e-01 9.095074444543248537e-01
2.457091124935426054e-23 9.712455749346854645e+02 9.150959214345453230e-01 7.662362656138854700e-02 8.025598530460684721e-01 8.196514289968794831e-01 5.637681001635358458e-01 7.300935414564680981e-01 7.386428767271415730e-01 4.305211692969270754e-01
2.492868292204600474e-23 9.712625307260490217e+02 9.872336201152798196e-03 2.698845993476816085e-01 6.464345477904149817e-01 6.847705162223228781e-01 6.414865581517048554e-02 3.868992364409302720e-01 3.508582254700832737e-01 3.796576050366788913e-01
2.491738759650200432e-23 9.712645775177772975e+02 8.926394612523869121e-01 1.130595343136198139e-01 2.708858422589227599e-01 5.356636710081519315e-02 3.750875588212473355e-01 1.448950254594828513e-01 3.545373253648360645e-01 6.100935604309906113e-01
2.796822086330532230e-23 9.713825805573965226e+02 5.157741812448149998e-01 3.174090773958315737e-02 7.779262508307205337e-01 5.255624098070169614e-01 2.389212646182327093e-01 9.239993748501799109e-01 3.686351870430414346e-01 1.366893591322309032e-01
4.142779678890521315e-23 9.717779637365058534e+02 5.369619908024230170e-01 1.791058149311491876e-01 4.253529717910576879e-01 9.548959623752311110e-01 2.967497296484995495e-01 2.187768486592245321e-01 2.040756713019066249e-01 3.920337542591224578e-01
4.473022140087694298e-23 9.718571610281045423e+02 3.602244534400242948e-01 1.921866416108284348e-01 3.226494742846359731e-01 3.587013264604708151e-01 9.748615112571951125e-01 1.655100757201887207e-01 4.476495758733564090e-01 1.835423939865032938e-01
4.889638046633221806e-23 9.719487150356021630e+02 6.663493234166104617e-01 2.176711678630611768e-01 7.054267756124635858e-01 8.052877136405532932e-01 3.393445178784649796e-01 3.615961277990445977e-01 4.242082903745220124e-01 6.038616517863694133e-01
4.882055228147927476e-23 9.719496630384621767e+02 7.092997912025631457e-01 2.544082180395912385e-01 5.831685722257107241e-02 9.062899121909318012e-02 4.971416368203804836e-01 4.668967114188959933e-02 3.797287036607643884e-01 7.528905169485313742e-01
5.658432837189703675e-23 9.720997437239352621e+02 8.989690261256144677e-01 1.560435780928937088e-01 3.655029126473057222e-01 9.990509312168046607e-01 5.551997013843056328e-01 2.986076689499982395e-01 4.810767917782102776e-01 8.643615223363404487e-01
6.392449452510159822e-23 9.722242142747886646e+02 7.004984217714278483e-01 7.128726003089480567e-02 4.579414596990676323e-01 3.180196536714610112e-01 2.084081645940251137e-01 8.189406030315848906e-02 8.951478338395885137e-01 6.906165210455761372e-01
6.570979218878195101e-23 9.722542596193081863e+02 2.957392311890684189e-01 2.167807646039570102e-01 7.540996407315190275e-01 8.101304560913958897e-01 9.665002650200039680e-01 3.432230506225988353e-01 4.928499922846846237e-01 1.568540957260465829e-01
9.272565439983156316e-23 9.726011568417311537e+02 3.616980274053848143e-01 2.469311584042972463e-01 7.164332366730931101e-01 9.094804238872400415e-02 4.315434626787152395e-01 2.452959983079111561e-01 7.987129798645433709e-01 1.193758693728702580e-01
9.970141838011408723e-23 9.726761915643014618e+02 4.239042981396242693e-01 1.002501828391711980e-01 9.107250639600767972e-01 8.209401693555126167e-01 8.395832565409021564e-01 9.420464039195270978e-01 9.449089666947393384e-01 9.421065419391709828e-01
1.050200656059252220e-22 9.727306630938631997e+02 7.351863085646662688e-01 1.063530048450012089e-02 8.754617109870955760e-01 5.492376407439394370e-01 5.394796828886261331e-02 8.605247419948699461e-01 6.952677751249617399e-01 1.206499199374179154e-01
1.071806751751040831e-22 9.727535276244516353e+02 3.233221406383292029e-01 3.092365390599935981e-01 9.793115187216766548e-01 6.799055839215388808e-01 9.026206983037549092e-01 4.185856051541171352e-01 5.349799717869171412e-01 7.508321789614740283e-01
1.111702944829905873e-22 9.727925748711393226e+02 3.506203195797126249e-01 3.871403231342240847e-02 5.419472354104745149e-01 6.593508716191560648e-01 5.886797875688191128e-01 6.201166307581363890e-01 4.267596784905115515e-01 6.903360914764804512e-01
1.840408681540172836e-22 9.732991695034332906e+02 4.465241829077017943e-01 1.906680199413119947e-01 7.659300306648895162e-01 4.075807751075957164e-01 8.553549986493603763e-01 8.676244353692992295e-01 9.544224768983795570e-01 6.768089030098405345e-01
1.942163321714979655e-22 9.733554843130256131e+02 8.798556312316009320e-01 3.709934629855433652e-01 7.880841475506833449e-01 9.123537478767014264e-01 8.124131401412395537e-01 3.730334701986764978e-01 9.400573660587624447e-01 6.191886058949878091e-01
2.048395351686566127e-22 9.734112385783049604e+02 7.542566497914430235e-01 3.846550071194592135e-01 3.794909898148909333e-01 7.499785196204847848e-01 5.546203269143191728e-01 4.864107613569135236e-02 4.753861330315194422e-01 3.363998737693636443e-01
2.160211018151472075e-22 9.734668877574554244e+02 8.758188636478293487e-01 4.320346612643769513e-01 4.688933603334929368e-01 7.940661580713098688e-01 6.309557421229433638e-01 5.892726738087505911e-02 2.955931138965517402e-01 2.858866292845108070e-01
2.392675604370816339e-22 9.735715940864499771e+02 3.690918024994249702e-01 2.193998719418305265e-01 7.052686531017756666e-01 6.357112245874542156e-01 2.230535066132562916e-01 8.376565360754213430e-01 7.037834572345588180e-01 3.779156551204418957e-01
2.406743037058143899e-22 9.735799562435252028e+02 9.564847476634621426e-01 3.293080787626603279e-01 2.049228379077320250e-01 1.732360146631751752e-01 5.669382962836110318e-01 6.633415710123480302e-02 2.714150360866356415e-01 4.650098062626363271e-01
2.440552784911093830e-22 9.735964064117816861e+02 9.186505004871421409e-01 4.297795896689133865e-01 4.416313425268324488e-01 1.054566617272056916e-01 5.051527357468867940e-01 1.293109464345967297e-01 2.798766899905473782e-01 6.345107901700541841e-01
3.660980166547463558e-22 9.740044127635699169e+02 7.128999102050114223e-01 1.598472538515087749e-01 5.634622869823078251e-01 3.395651640706770502e-01 7.239792781612969241e-01 4.793273948041439914e-01 3.745292716038221004e-01 4.500893406411355935e-01
3.683898952853813174e-22 9.740131535363093462e+02 4.298787420588807695e-01 4.009191276433906603e-01 6.701846859306106463e-01 5.365282188457690671e-01 5.426760661625987803e-01 1.068881546118245485e-01 4.493524001114987954e-01 3.410841006982803236e-01
4.633368566432215391e-22 9.742449660026479705e+02 8.905349660175146953e-01 3.870253836908171818e-01 7.296666356823742206e-01 9.110894475200410625e-01 1.551598812876759936e-01 1.778939597884497958e-01 3.253520787440931095e-01 8.207305578631656218e-01
5.326919435757184667e-22 9.743869549510078514e+02 4.766316205405318751e-02 2.951130411237035123e-01 1.440091172042385903e-01 7.263901084228518990e-02 7.932107659418253798e-01 2.959834673513326297e-01 8.892002415777170432e-01 4.566251047671293639e-01
5.462351478213783499e-22 9.744145612176514533e+02 4.348708251490163157e-01 2.464221448450102381e-01 6.126636062893526802e-01 1.376696375157846486e-01 9.629813862012811532e-01 6.965432393733416161e-01 3.947375035739235649e-01 2.680737410459336223e-01
5.811145300284484728e-22 9.744789595240738436e+02 5.448019957956422576e-01 1.039394475381911764e-01 5.239018483392350323e-01 1.908940439372435183e-01 8.743288126615608169e-01 9.824269756051396962e-01 7.259014198173856514e-01 7.779891865700755416e-01
5.910285069951477500e-22 9.744983759123834943e+02 5.596260806029274004e-02 5.787578530833503709e-02 4.511140533970651179e-01 9.325593981208009087e-01 2.887714574495876541e-01 9.241309644701145576e-02 1.162222962177124064e-01 5.096755990372781042e-01
9.269483704302312040e-22 9.749509095296402847e+02 4.949981767723443671e-01 2.705791732306322972e-01 5.481589141861489267e-01 1.312696198102144551e-01 4.952893184540173577e-01 5.051879430987548103e-01 8.887972761288737145e-01 8.372903263624774661e-01
1.434699215593671959e-21 9.753902221613195707e+02 9.688809180394717391e-01 3.515727397760031181e-01 9.083305408533223213e-01 8.456632834060890946e-01 3.362545764654374381e-01 7.819599247702750944e-01 5.903811494891473277e-01 6.729803099226444596e-01
1.450944508764776373e-21 9.754039816696645175e+02 6.036565076159190468e-01 1.235637054217281205e-01 3.552011510798034344e-01 1.393808674936731773e-01 3.759941229677375985e-01 5.160236372034155972e-01 3.166384646856937879e-01 7.796762729810036152e-01
