logz logzerr logvol nlive logl logwt insert_order
-4.633881763199396460e+02 2.489785349471642650e+00 -1.600000000000000866e-01 4.000000000000000000e+02 -4.440181783906991200e+02 -4.501708926773904409e+02 1.895000000000000018e+00
-4.501708908585011955e+02 6.629378947021468349e+00 -1.625000000000000888e-01 4.000000000000000000e+02 -4.409649377877279903e+02 -4.471201520744193090e+02 2.999999999999999889e-02
-4.470739137832309780e+02 4.285497517767209885e+00 -1.650000000000000910e-01 4.000000000000000000e+02 -4.246429151061214498e+02 -4.308006293928127661e+02 1.360000000000000098e+00
-4.308006293071874211e+02 1.096445842381352520e+01 -1.675000000000000933e-01 4.000000000000000000e+02 -4.155696779009143711e+02 -4.217298921876056852e+02 2.300000000000000100e-01
-4.217297772124634889e+02 1.136279644713477488e+01 -1.700000000000000955e-01 4.000000000000000000e+02 -4.136636812388110798e+02 -4.198263955255023916e+02 8.149999999999999467e-01
-4.196874481067363831e+02 3.954855217756536145e+00 -1.725000000000000977e-01 4.000000000000000000e+02 -4.135766066192177277e+02 -4.197418209059090373e+02 1.895000000000000018e+00
-4.190211178211150127e+02 3.364467115267697928e+00 -1.750000000000000999e-01 4.000000000000000000e+02 -4.095820806646870551e+02 -4.157497949513783624e+02 1.935000000000000053e+00
-4.157125413806627989e+02 2.016194141010812402e+00 -1.775000000000001021e-01 4.000000000000000000e+02 -4.069804857255712705e+02 -4.131507000122625755e+02 1.000000000000000021e-02
-4.130763697202618232e+02 1.139018898970361127e+00 -1.800000000000001044e-01 4.000000000000000000e+02 -3.835959533835539332e+02 -3.897686676702452360e+02 7.800000000000000266e-01
-3.897686676701698048e+02 1.154868130668993764e+01 -1.825000000000001066e-01 4.000000000000000000e+02 -3.774107969745467699e+02 -3.835860112612380703e+02 1.459999999999999964e+00
-3.835839484550363636e+02 1.063950733975406848e+01 -1.850000000000001088e-01 4.000000000000000000e+02 -3.765340613308548541e+02 -3.827117756175461523e+02 1.659999999999999920e+00
-3.823624984128127267e+02 8.513122164437803008e+00 -1.875000000000001110e-01 4.000000000000000000e+02 -3.648854438049348801e+02 -3.710656580916261760e+02 1.064999999999999947e+00
-3.710656456796226621e+02 4.819895734214123095e+00 -1.900000000000001132e-01 4.000000000000000000e+02 -3.598732704394290067e+02 -3.660559847261203004e+02 1.620000000000000107e+00
-3.660493337276912484e+02 4.988885890309714632e+00 -1.925000000000001155e-01 4.000000000000000000e+02 -3.558531353033522464e+02 -3.620383495900435378e+02 6.250000000000000000e-01
