weight logl α₁ f₁ α₂ f₂ α₃ variance ν μ
5.073168325905760790e-04 1.021752179059611990e+03 4.995825305249879111e-01 1.065452019190324612e-03 2.232266969552044067e+00 3.711380270093392331e-03 2.941673503285315849e+00 3.599137303368096091e-02 1.092144711310455207e+00 7.337023071201240754e-01
5.069205583450831724e-04 1.021753897636506963e+03 3.683726964671343307e-01 4.043150439219290841e-03 2.710239053163314260e+00 7.668769771998953239e-03 3.291270996553189665e+00 2.818094162105714423e-02 1.145897053834401325e+00 3.360909274747738151e-01
5.066003986088917247e-04 1.021755765859246367e+03 5.068555929472047250e-01 6.990851872339027585e-04 2.102372475438159860e+00 4.764687883425590409e-02 3.514545660745485467e+00 1.230733763151077229e-02 1.288422667000611588e+00 -4.786483764396887164e-03
5.060328253477538009e-04 1.021757144874259666e+03 1.027986482749691621e+00 3.217051922733632843e-03 2.323955671535943512e+00 2.001141955696771613e-01 3.151197531111944894e+00 8.443415071413159362e-03 1.080296292747314313e+00 3.295881898306937119e-01
5.088441262664962234e-04 1.021765185069265613e+03 5.152581508378663022e-01 1.739507505017622935e-03 2.321519556059095102e+00 1.775704722055220230e+00 3.114101758129896425e+00 1.270187507285270440e-02 1.047822725858483350e+00 2.966333945780596504e-01
5.093998497260388870e-04 1.021768776602390972e+03 6.933911711203357697e-01 1.823673255388780483e-03 2.019793598221827580e+00 2.665068611126075390e-02 3.052822571879183489e+00 1.713350910353952927e-02 1.008318579554535521e+00 2.699882986756147463e-01
5.082654246252496077e-04 1.021769047135395681e+03 1.057558436315058525e+00 1.528194225765757211e-02 3.348970647218949104e+00 1.120216581368448927e-01 3.584042978473787056e+00 1.242512877949298808e-02 1.317933648550525971e+00 -3.878354572963288449e-02
5.073686244750119688e-04 1.021769781144221838e+03 3.390059413364651664e-01 3.711974475966516463e-03 2.762491112007495531e+00 4.369799373116323160e+00 2.988931957434263431e+00 1.768006144001385907e-02 1.382770449698366821e+00 3.048855737598594740e-01
5.072334275166393317e-04 1.021772014641785972e+03 1.127407355968303104e+00 5.141937411875173143e-04 2.035194662945373878e+00 5.068757691407610455e-02 3.722802161206950622e+00 1.083860527128248895e-02 1.366173481072750162e+00 4.435988233429075112e-01
5.079086289160941736e-04 1.021775844901910091e+03 1.174013957309149037e+00 2.822452693365363422e-03 2.443559141363230935e+00 1.392658569377482891e-01 2.704547922162622076e+00 1.415927914441644266e-02 9.406809508702733691e-01 3.508651533163084646e-01
5.093197894915207089e-04 1.021781119424239932e+03 1.084817153584265004e+00 7.651738359598699718e-03 3.151394119201394783e+00 1.988764784922672613e+00 3.332117353173066121e+00 1.939407013385316750e-02 1.188757032636774458e+00 5.444491694278628113e-01
5.117293226500552661e-04 1.021788339153394418e+03 7.484024605268990715e-01 3.286447465838371416e-03 2.237433786465542251e+00 6.884829777224892033e-02 3.530653387922229935e+00 1.433442124231907276e-02 1.049593810412427386e+00 -1.181916196027057997e-01
5.127024408398323831e-04 1.021792738974382360e+03 7.501086222077762988e-01 5.758708024651477443e-03 2.997691185119941704e+00 1.566104377761939892e+00 3.996031668724345565e+00 2.466457504704238149e-02 1.106270566754609552e+00 3.836369029772035422e-01
5.118684944103775057e-04 1.021793611080041501e+03 1.023745231144439050e+00 3.993328458735958923e-03 2.024267490791585189e+00 4.680155699709757228e-02 3.549943145944502998e+00 9.690350015091832650e-03 9.382209905987797249e-01 1.585217078744233787e-01
5.125191239807973254e-04 1.021797381360248437e+03 1.239118323364765573e+00 1.110657554287338734e-02 3.137301809795725926e+00 3.338395949996061929e-01 3.385074738573274900e+00 1.235318893095699658e-02 1.249166303604551720e+00 4.671246332344748398e-01
5.114935116806209594e-04 1.021797878235272378e+03 8.772566856003611857e-01 3.936136811536461964e-03 2.687338297968527190e+00 6.578157811389379717e+00 3.629162181617777705e+00 1.256724079425648732e-02 1.299679613641054443e+00 6.075864185136392592e-03
5.114996922331589268e-04 1.021800390318544373e+03 7.867269514918366902e-01 7.067820118070063107e-04 2.157481775683604663e+00 1.234269722279189227e-03 2.606034860897198602e+00 1.962631977703011704e-02 1.013580051586791431e+00 9.071892086265223587e-02
5.117305848339387181e-04 1.021803341619898220e+03 6.185788281371518149e-01 7.706615527217873518e-04 2.595079483534248332e+00 1.436983466804309773e+00 3.810180873812603952e+00 2.910636575769068313e-02 1.049001985511088142e+00 4.982511008493338833e-01
5.120650507858189341e-04 1.021806495004132671e+03 3.910702613562758168e-02 2.292168972359016899e-03 2.307948653784866799e+00 2.431953544806020884e-01 3.980703354807036298e+00 9.405287502585785511e-03 1.273519263956573333e+00 1.358831514578681676e-01
5.121693497016240309e-04 1.021809198666333600e+03 7.001553066726390329e-01 7.310105502807636574e-03 2.935051765078211528e+00 3.014794913538341170e-01 3.322573184671766988e+00 1.387788366492114650e-02 1.058080147564333773e+00 -8.854629555629184301e-02
5.158121903005040204e-04 1.021818786061789297e+03 7.070845548357793664e-01 6.043933570559097829e-03 3.011157415919535119e+00 9.657647550277204118e+00 3.070405917123318229e+00 1.742959752730775802e-02 1.073826208054118769e+00 -1.239093533914455425e-01
5.186359339548129391e-04 1.021826745495861701e+03 1.180793962247858708e+00 1.497555687383746864e-02 3.196197531260550395e+00 1.416904638911847814e+00 3.995757001916170559e+00 1.172446729600630858e-02 1.171528828670471700e+00 -3.173987016333829070e-01
5.188083448883242226e-04 1.021829577872141840e+03 6.823754482857941062e-01 1.527277010756537866e-03 2.691991933028404116e+00 6.616983372387230666e-01 3.167893775711476678e+00 3.230033149342735610e-02 1.139094706218618969e+00 6.298202116581801402e-01
5.217242378032754379e-04 1.021837682503070710e+03 1.181518507620405112e+00 1.103297778531562960e-02 2.584808314785623118e+00 3.518104975162904269e-02 3.242600373026465199e+00 1.126462258044844296e-02 1.302774240790995464e+00 7.033630895526079563e-01
5.214591157551317670e-04 1.021839674208813676e+03 7.283803888083305589e-01 1.982064034549261416e-03 2.570264715944368117e+00 9.458953688842995644e-02 3.050664616644094274e+00 2.696925453920372140e-02 9.812303880198147699e-01 1.694629612631542992e-02
5.206882782767878427e-04 1.021840694883291462e+03 5.165044744441967817e-01 9.459256514895078701e-04 2.404082336612989312e+00 7.296302166127965894e-02 3.869067178493310166e+00 3.060507434161070447e-02 1.228850703242743814e+00 -4.599477082245579940e-01
5.218980396978663283e-04 1.021845515577402239e+03 8.478804049445232138e-02 1.687951473882904523e-03 2.739789205296713881e+00 5.167741491627847461e-01 2.795921292069902808e+00 4.217074410789041494e-02 1.072185545536119111e+00 -4.335667358584621711e-02
5.208963133518518121e-04 1.021846094342115066e+03 1.030165747270218812e+00 1.247554574881981453e-02 3.218122941288231065e+00 9.829888751328479113e-02 3.616462958858926324e+00 1.718291660056891698e-02 1.068985300692513185e+00 1.854550354930666889e-01
5.203179511866830873e-04 1.021847483404156719e+03 1.028528426703033460e+00 2.936886813203628773e-04 1.789950078276488554e+00 4.754184697372220575e-03 2.804058437229226541e+00 2.300543255649849586e-02 1.035777613196964708e+00 1.234590032545729077e+00
5.203714607172875038e-04 1.021850086238931453e+03 8.567816136121351178e-01 5.644867751243214798e-03 2.833283647791427384e+00 4.864553349166923779e-02 3.146463480225106579e+00 2.544417536193598756e-02 1.079296594888509375e+00 3.787758402101288890e-01
5.192427613564295618e-04 1.021850414856931593e+03 1.030360296867575354e+00 1.654825410098183019e-03 1.273827163650518512e+00 3.593934087062414153e-03 2.841051528003045057e+00 1.637303319022432799e-02 1.249187219058107257e+00 6.305490992268905082e-01
5.187306209082349993e-04 1.021851928048409263e+03 1.202129796960471397e+00 2.806444849437111748e-03 2.600514382305928240e+00 6.628965831726324476e-02 2.626649857143896316e+00 1.499865544348412752e-02 1.115813029136245360e+00 8.714162920971055826e-01
5.185460889401205054e-04 1.021854072247554427e+03 1.161707834491421343e+00 2.490930199325405280e-03 1.637949114251296745e+00 8.462240601464695103e-03 3.235863099485702499e+00 2.024270235337262760e-02 1.076951761990234901e+00 8.366209550498998615e-01
5.173441896198457436e-04 1.021854251731792260e+03 1.193331191723593587e+00 1.563018363324948298e-02 2.697126483211120362e+00 1.667647780935482132e-02 3.594464021269285325e+00 1.441346955107383233e-02 1.081991391919308043e+00 8.692179743528621882e-01
5.167323477193586220e-04 1.021855568372631183e+03 1.074917929785517812e+00 1.940003277268760725e-03 2.567473024964723294e+00 1.875728563373077806e+00 2.792905843644043706e+00 2.170956406830208685e-02 1.247773060758683883e+00 -1.445916253659002004e-02
5.166010377446512590e-04 1.021857814224304434e+03 8.987874084494988924e-01 2.503103226298140395e-03 2.798363951797413485e+00 6.683757488495035703e-01 2.990855635049619377e+00 3.125751283367567135e-02 1.221756098541824764e+00 1.409907976212709801e-02
5.193186908136683717e-04 1.021865561077373741e+03 1.112348374504914972e+00 8.430368157249443217e-03 2.687483021271168226e+00 1.518609779865207066e-01 3.961984706793733046e+00 1.532128732780831809e-02 1.150522479003564857e+00 4.575086185535633954e-01
5.204471413270953710e-04 1.021870231664099265e+03 8.309630919846641706e-02 9.467863107142005961e-04 1.974138454670353093e+00 2.206357338553083247e-02 2.947942408372340228e+00 1.294101079725158004e-02 9.595900749809695984e-01 2.818388732563187338e-02
5.203123140506444189e-04 1.021872472570076184e+03 1.059453262874543000e+00 2.044885857493411972e-03 2.565327191193756295e+00 3.236265084855398638e-03 2.721541345478427854e+00 2.635857693113610734e-02 1.101773921026210967e+00 9.061402599203165487e-01
5.191871139528758368e-04 1.021872807680886467e+03 1.101398622822624240e+00 4.150731971154055996e-03 2.495627859718890118e+00 6.247762946158690912e-03 2.774267400465105560e+00 1.546242205374792622e-02 1.285924543286969923e+00 -3.329314775778913216e-02
5.185470416827792518e-04 1.021874074084887297e+03 6.113693366761296932e-01 2.432313170491025994e-03 2.785881079380226666e+00 2.067460043339219844e-01 3.275032314847305948e+00 3.299979667878660816e-02 1.126591637290131009e+00 3.444399196268904118e-01
5.213441803631159097e-04 1.021881953773391388e+03 1.137889228306912193e+00 5.669009231829948495e-04 1.964165612690824680e+00 2.050863412798864874e-02 3.500401271040575857e+00 2.498719452156182574e-02 1.252212328170121403e+00 4.047912647456856639e-01
5.218527378026492202e-04 1.021885428771440047e+03 1.213741039687749268e+00 8.062914993094600496e-03 2.963583615482739297e+00 6.988342013527842900e-02 3.441239922049748046e+00 1.850994280841324405e-02 1.087629880496244983e+00 2.516454635538866724e-01
5.207829560429386249e-04 1.021885876698714355e+03 1.055770232027457289e-01 4.403886896640925438e-04 4.460766517906622486e-01 3.341470811867226255e-03 2.868399120575209515e+00 1.988209936495690874e-02 9.319072996057145009e-01 2.604771561250703860e-01
5.196971586334581030e-04 1.021886289589526314e+03 1.974729187633140204e-01 1.426310892909337692e-03 2.752131777470956830e+00 1.900588171511458091e-02 2.781008454255843088e+00 4.368398997397939659e-02 1.210408585509940238e+00 1.616451241549119455e-01
5.185637628990967486e-04 1.021886606330653649e+03 1.056367431701358273e+00 1.079606535625290964e-02 3.050717814060985411e+00 7.937832641128562683e-01 3.915484496738816489e+00 1.135637813551973463e-02 1.035839581357966832e+00 5.761681287377811156e-01
5.177305140454677504e-04 1.021887498198578101e+03 1.216757263724228766e+00 3.265721528571960582e-03 2.754841701773693252e+00 6.571150656658449885e-01 2.944541454985288187e+00 3.048265087627819586e-02 1.061387952497259590e+00 -1.099839310131442982e-01
5.165335087125438873e-04 1.021887683497803437e+03 8.934005699746150331e-01 7.444986730978295913e-03 2.892356211124310406e+00 6.774004891988389954e-01 3.713168277253794614e+00 1.239121549451199789e-02 1.246359162289166322e+00 6.006739654075377022e-01
5.160728436348270510e-04 1.021889291260200480e+03 8.738741184466582990e-01 6.147583625390320126e-03 2.757451060474060078e+00 4.076176413861688774e-02 3.718593266271303044e+00 2.525186208795983031e-02 1.156393690238755489e+00 3.630476917255067715e-01
5.162288211870967071e-04 1.021892093453946359e+03 4.325785743090663216e-01 3.528377406993346002e-04 2.364084844395514917e+00 4.186731599113467928e-01 3.423945056462315506e+00 1.847811647797126949e-02 1.084627709276301033e+00 4.582207679826821867e-01
5.160661071710526604e-04 1.021894278206795661e+03 9.732923323812279204e-01 6.809094879082764826e-03 3.069165482044499349e+00 1.037244899246834384e+00 3.917322825512590700e+00 1.967976709794624218e-02 1.258560540240203363e+00 -2.072935068664978342e-01
5.168765580303617086e-04 1.021898347414948148e+03 1.082819899611759729e+00 9.925124744499505894e-03 3.008620878665666076e+00 1.264113000237072348e-01 3.726163944479361945e+00 1.544175120633355970e-02 1.021073865104558775e+00 3.151372822103920557e-02
5.161040204204452595e-04 1.021899351669974635e+03 6.405041103974231653e-01 1.147321861118417866e-03 1.563407966299160234e+00 1.846214589987366442e-02 3.269879970541243352e+00 9.066690171324047476e-03 1.336095058817856396e+00 4.620931851383541789e-01
5.152170666901363747e-04 1.021900131635428579e+03 5.442783996860225404e-01 2.885803273051598954e-04 1.871626759525026440e+00 3.995510811970370835e-02 3.960913744797468272e+00 1.050238135757861242e-02 1.192433007036646675e+00 -1.605993649003993884e-01
5.149264545778143784e-04 1.021902067418668366e+03 1.243179895410422009e-01 3.385931232291987739e-03 2.924437276061386815e+00 7.946107991414768534e+00 3.699061469680263947e+00 2.225990974376111653e-02 1.275751648892995416e+00 7.510662469050100043e-02
5.198909439202894361e-04 1.021914162401197814e+03 5.875051868821333789e-01 3.419817809293352728e-03 2.961394943471342689e+00 5.439386372625342858e+00 3.335632458165191050e+00 3.707681685360360302e-02 1.188794224860019622e+00 9.865216845837604387e-02
5.211758578643700592e-04 1.021919130858734434e+03 4.852619428580179917e-01 4.267754944882541472e-03 2.770594093023613702e+00 1.759453431526047273e+00 3.251325854238330315e+00 1.999216988946734067e-02 1.281520909713634637e+00 3.907202299613844465e-01
5.200948440120007222e-04 1.021919554522122326e+03 2.758071848964426809e-01 2.472848248622268753e-03 2.487029882300158867e+00 5.574898763920550088e-02 3.556810845818135114e+00 2.663169928307513104e-02 1.220819729943528831e+00 -1.332639113525256325e-01
5.273990469423605991e-04 1.021936000801678119e+03 3.491090048394749346e-01 5.432014561164504821e-04 4.381624656855594990e-01 1.202761772894988569e-03 2.665323862367089180e+00 2.541959876254096945e-02 1.222309780709956106e+00 5.030195791145329887e-01
5.271060737982406893e-04 1.021937945141689625e+03 9.274815295947065330e-01 5.168350209710770825e-04 2.012091929179638417e+00 3.251184645654993377e-02 3.679528440769519015e+00 2.175806709003880179e-02 1.054178516857755321e+00 -2.456228900328923936e-01
5.270915082209030097e-04 1.021940417508203041e+03 9.100617527697525411e-01 1.236740851033195886e-02 2.782155447507422608e+00 2.625051589532803598e-01 3.136806854374686981e+00 8.704536606223133022e-03 1.053000468456422034e+00 1.137264692715702075e-01
5.270092498150788290e-04 1.021942761435066132e+03 1.217365789365068451e+00 3.856598419811689896e-03 2.692923233346042444e+00 1.451556895012474091e-01 3.843719775432004493e+00 2.315942919774317474e-02 1.012362740881858292e+00 -8.854283879755597830e-02
5.284392732420279759e-04 1.021947971229567202e+03 5.034076152904020107e-01 5.831093654153765094e-04 1.459296248261290563e+00 4.939053074541428258e-03 2.768794576648927475e+00 1.552587255918156696e-02 1.323339413853370283e+00 5.093125977895076595e-01
5.286771986414148068e-04 1.021950921369943899e+03 7.706117104912674209e-03 2.887427967480252732e-03 2.423816405333646617e+00 6.663041259196719746e-02 3.052534825718006495e+00 1.093749094239629405e-02 1.212486927843057227e+00 1.816472892373890702e-01
5.282716323211555844e-04 1.021952653941420749e+03 9.473942721379191578e-01 3.152629844146014482e-04 1.968175606262499100e+00 3.791649399911505621e-03 2.670757005037092569e+00 1.744519481923070825e-02 1.108510221135233120e+00 2.967985875828290654e-01
5.327275199018245916e-04 1.021963553408599637e+03 1.031148927684043759e+00 1.323882907183431511e-02 3.436126206805767858e+00 6.260581321015797229e+00 3.496477145238315654e+00 1.465710518530437614e-02 1.258966929930562584e+00 3.647719244763617530e-01
5.360326446883222377e-04 1.021972238398332934e+03 8.306030590328823404e-01 7.102656687762511599e-03 2.612747831875053883e+00 1.098073012261853269e-02 3.020182206371160749e+00 1.685928454919852562e-02 1.097587911783254100e+00 3.271528536066319881e-01
5.350090583290211107e-04 1.021972827013056303e+03 1.231336834011236281e+00 1.801760399082260201e-03 2.288267799570613992e+00 4.916754097464175882e-02 2.644859871588844946e+00 1.283735519532964824e-02 1.061769445660997402e+00 2.173782267362813492e-01
5.342011344925290828e-04 1.021973815759243507e+03 7.536523657890491501e-01 1.485467070226002394e-03 2.419722429632219285e+00 5.329748488191612954e-02 3.955015965111376985e+00 3.136420711369940911e-02 1.145926165481120584e+00 6.571326986361299971e-01
5.330506856499206024e-04 1.021974159849520106e+03 4.676608784048699730e-01 5.154685284600072455e-04 2.347431868749221273e+00 2.377582554254019931e-01 3.715378904060617771e+00 1.714524139536255376e-02 1.034913913981345468e+00 7.217961094067779637e-01
5.348274321994236913e-04 1.021979987473074289e+03 1.147718386553903791e+00 4.339426767997380495e-03 2.556078800902269244e+00 3.967971146872036226e+00 2.682725802551870764e+00 1.575545940679680748e-02 9.840364593204802279e-01 3.047910374140703760e-01
5.349136177604947020e-04 1.021982648606577186e+03 4.602287032945601153e-02 2.829927801416970423e-03 2.582246848814266915e+00 1.677268335087221673e-02 2.597126364921375163e+00 1.402183046888089146e-02 1.059055490945830735e+00 4.049058554047527125e-01
5.339179881952311199e-04 1.021983285581854261e+03 4.199598247575014875e-02 2.468017530611517699e-03 2.715974274661436372e+00 1.823433902774460158e+00 3.752046923827402125e+00 2.347631204885544318e-02 1.169336081693404195e+00 5.162017070997551027e-01
5.340745688901866366e-04 1.021986078806175101e+03 2.480997529835917703e-01 2.771776652403171518e-03 2.303193844771072030e+00 5.483141713896297897e-01 2.970502891333120399e+00 8.990424129198917522e-03 1.064331374290560683e+00 2.650132677904427081e-01
5.328479921230349064e-04 1.021986279525323198e+03 6.919513408856157177e-01 1.877604963929334738e-03 2.583903150019490891e+00 1.502823734613495735e-02 2.970163227543373363e+00 3.055028834731592785e-02 1.085815403560294046e+00 -1.092432865367264916e-01
5.323471752907800100e-04 1.021987839196481104e+03 1.131412864557222342e+00 1.039630248290768742e-02 2.868559503189393567e+00 4.415399306818842268e-02 3.500430486506149741e+00 1.111004430133746834e-02 1.288115621990118642e+00 2.336423279354767901e-01
5.321586972971755359e-04 1.021989985082895828e+03 1.100394374653494323e+00 7.405386695004384685e-03 2.713584486427617293e+00 7.957782763234270973e-03 3.136095270575087302e+00 2.309697438450521861e-02 1.105955139910081986e+00 8.500667614615187162e-02
5.334385791710892456e-04 1.021994887270884874e+03 1.015925961974875280e+00 2.707409492283873419e-03 2.445698654237357328e+00 1.905354583553440229e-01 2.655962377904361738e+00 1.249505063239745271e-02 1.226318460141295752e+00 2.657987527129777039e-01
5.340173766646714787e-04 1.021998471713848858e+03 2.832935797971868896e-01 1.887488239172032539e-03 2.573713166264072427e+00 5.123104940461649548e+00 2.926739083049803014e+00 2.883485056948072514e-02 1.115243623235944170e+00 1.606835038365911628e-01
5.327184122759693902e-04 1.021998536312235387e+03 1.016271367820163141e+00 8.178353702260493865e-03 2.739778684973849465e+00 7.204443980397966518e-01 3.054186394146453765e+00 1.434676605155274162e-02 1.013153870030572001e+00 1.845781158012715639e-01
5.341817148690113180e-04 1.022003779405939099e+03 5.101490611020297328e-01 1.062690866019958902e-03 1.934768470939204121e+00 1.085959403430867935e-02 2.660608768951334024e+00 1.291585382481669035e-02 1.150557084925170503e+00 5.639648001530302990e-01
5.346408228747328347e-04 1.022007138497168398e+03 9.515574301563806126e-01 3.936950857783253106e-03 2.759703980553481095e+00 1.457998733779552802e+00 3.643204984438683347e+00 1.879103564770802370e-02 9.831959450724312433e-01 -1.667508841988016299e-01
5.361508081832850464e-04 1.022012458814895353e+03 6.361849682505754666e-01 3.214350559168051638e-04 1.807810828632923972e+00 1.041424126586979262e-02 2.689314253532288479e+00 1.502124974374264080e-02 9.715806759168650331e-01 4.338527838089277777e-01
5.365163749679127420e-04 1.022015640418293856e+03 1.034744329295725462e+00 1.427767567639768014e-03 2.545880821519121540e+00 2.380543203635021310e-01 2.580865588313378201e+00 2.107594047911683435e-02 1.021066254604626522e+00 8.037899595548936293e-01
5.354046007995640283e-04 1.022016066059097398e+03 2.961298363216485763e-01 3.312462038902190889e-03 2.700998958332727184e+00 8.227974761021390748e-02 3.891723684084579471e+00 2.593584718530746874e-02 1.343580470120663506e+00 3.459310717849447547e-01
5.352273047158825079e-04 1.022018234860140183e+03 9.211666132597556844e-01 8.486889698541052324e-03 2.880139541502459100e+00 4.005003580523294748e-02 3.192284629644002170e+00 1.625455195023604860e-02 9.669205250211907465e-01 2.822228614696186688e-01
5.342662672886811350e-04 1.022018937677415579e+03 9.300238038331938295e-01 2.799119497353780208e-03 2.559084358074513510e+00 2.082382265960653830e-02 3.035476491784725450e+00 3.147894468382697597e-02 1.117585659600777603e+00 5.520666613476183926e-01
5.329812045464009471e-04 1.022019029494876349e+03 7.876434126691839177e-02 1.089046702473095299e-03 2.536238314974558872e+00 2.157098641642488102e-01 3.953443353892075685e+00 3.164428813538649327e-02 1.313168373775497999e+00 1.033306388840237733e-01
5.320047116383622631e-04 1.022019695680613040e+03 3.992726432454151708e-01 2.570150636593311264e-03 2.801725905846951914e+00 9.964722170356151709e-01 3.785846078580880292e+00 3.500750717755952285e-02 1.033926798044319861e+00 4.473467704640248233e-01
5.317826461425659507e-04 1.022021778180823389e+03 9.151866457566690816e-01 1.188529499527824114e-02 3.247509194581419401e+00 3.787269684245950230e-01 3.894166857616929267e+00 1.100077760378473032e-02 1.255872903665366858e+00 3.467664686724312717e-01
5.307499161670970042e-04 1.022022334277479104e+03 1.087650442961414665e+00 2.342097376790171128e-03 2.294045397454230972e+00 1.962899145094976205e-01 3.623298320641808790e+00 1.185279627455853267e-02 1.012578683214542474e+00 6.134637253994392747e-01
5.302713026143798629e-04 1.022023932102147000e+03 9.805615886611704912e-01 1.171956552123201364e-03 2.442239418421594976e+00 1.701469585417284325e+00 2.700562432692641401e+00 2.135587240250400726e-02 1.014012683957369987e+00 4.916638672330365667e-01
5.291645847402398888e-04 1.022024342842589363e+03 3.565382642710639982e-01 1.867150281309857282e-03 2.116302709710669028e+00 1.851932578840549334e-02 2.687972620715181726e+00 1.228575995040294931e-02 1.232980286753318611e+00 9.338076442924159171e-02
5.292410810962186723e-04 1.022026987392752972e+03 1.083818557748087219e+00 4.536908377311015851e-03 2.445765908039561509e+00 1.834335725896224512e-01 3.039083013132365174e+00 1.237768514696676279e-02 1.080645242722729993e+00 -3.513193282995227262e-01
5.286100919966518286e-04 1.022028294428770096e+03 6.270013964507001880e-01 2.671007590790515016e-03 2.623137951581879790e+00 1.090649382255587607e+00 2.997884832314861026e+00 2.452132159307596204e-02 1.094060370930020731e+00 6.734415395213824151e-01
5.361051035365629403e-04 1.022044873565383000e+03 7.407384189888883697e-01 1.271685610437546044e-03 2.521513059239358867e+00 3.139501427913534565e-02 2.560435009490906300e+00 2.369529933698761789e-02 1.112875470782815679e+00 -1.335610448870682698e-01
5.359151065333178469e-04 1.022047019100040984e+03 1.262486304506579837e-01 3.991050417966432624e-03 3.009896513589177314e+00 5.478108045421916858e-03 3.070724744296001951e+00 2.215384322144132653e-02 1.176919978179947757e+00 2.384849089283392898e-01
5.350973604231217982e-04 1.022047992047286016e+03 1.062056956463852231e+00 1.398927863334427282e-03 2.282880477587238666e+00 1.512906520977694638e-03 2.713872643677584406e+00 2.345289162338857689e-02 1.171034351288432918e+00 -1.619377283383461874e-01
5.339141497647326498e-04 1.022048278392652264e+03 1.124864797299919950e+00 3.099329251171070547e-03 2.676550180633033182e+00 1.069237079420814585e+00 3.383531821534036865e+00 1.752235522480880686e-02 1.266464814793059501e+00 -1.397342918017455138e-01
5.338811363749695242e-04 1.022050716557972464e+03 2.545401961293812798e-01 2.880241128890146567e-04 1.314884258346444401e+00 3.313945985649071908e-03 2.636165941973116489e+00 1.867810736138477562e-02 9.367981834056160473e-01 1.121246536314821907e-01
5.338172594681546597e-04 1.022053096904506447e+03 8.551433757848464490e-01 6.747252032004056981e-03 2.745959610743058832e+00 1.683440146720457387e+00 3.626950025505158326e+00 8.775147579729690103e-03 1.026087787986292854e+00 3.580132307338286801e-01
5.328603942628790894e-04 1.022053802800245194e+03 9.330493879364583076e-01 1.003624085710297202e-02 3.143495722523143243e+00 3.104855849298357118e+00 3.379566427719481680e+00 1.120449674632824875e-02 1.216932374870790978e+00 -6.377764571582655861e-02
5.342198543846334111e-04 1.022058850801408198e+03 1.185890858146058990e+00 4.690972789737036901e-03 2.027788177078695853e+00 1.117577148387881129e-02 3.288685312974612529e+00 2.550966099714327071e-02 1.106817698990176568e+00 2.382310637130002628e-01
5.335030081213768937e-04 1.022060008044038909e+03 1.096127898465806494e+00 8.244119599158392445e-03 2.784673388080266321e+00 9.318011944343462805e-02 3.889306969229644473e+00 1.850634135281551892e-02 1.166072708202092523e+00 -2.670334962682556768e-01
5.326533272893051521e-04 1.022060914129556181e+03 6.224260156432915858e-01 5.553884104605172215e-04 1.631809793082363402e+00 1.066819926941252328e-02 3.094064911182627498e+00 2.199916118800025050e-02 1.069530670387862870e+00 6.951506216974479013e-01
5.325372639499179397e-04 1.022063196209231364e+03 4.751781610054645055e-01 4.142565719284874788e-04 1.187564114757172717e+00 2.921456253442768734e-03 2.613466880104877266e+00 1.825015508511854817e-02 9.890768502128101103e-01 1.612450870300614347e-01
5.333545495955811658e-04 1.022067229734107741e+03 7.996884230026259921e-01 1.710234772595736665e-03 2.716034256670611935e+00 4.297238546984241125e-01 3.975201983120852489e+00 3.846337018214423392e-02 1.098277981566206041e+00 1.194983975585121594e-01
5.332093284509881789e-04 1.022069457418218462e+03 6.629573234800516524e-01 2.137918208794333322e-03 2.515438052299567850e+00 2.317904210056612180e-01 3.715803525461832457e+00 2.307613516027524209e-02 1.190413580664974713e+00 -1.799350365991588263e-01
5.350307023022520848e-04 1.022075367467577735e+03 9.896150330844911691e-01 2.327550774395097371e-03 2.685148445305195697e+00 2.738316446116996428e+00 2.885452069523674723e+00 3.031333056009300267e-02 1.037573374370295065e+00 6.477291605646999795e-01
5.340197551869266084e-04 1.022075976167855515e+03 1.130084005286033921e+00 2.828121251792395374e-03 2.605239055496991085e+00 1.277569069862577456e-01 3.060681701334430738e+00 2.464452387625128832e-02 1.151679968895571227e+00 1.108601204416977737e+00
5.342782888358026160e-04 1.022078960178203261e+03 8.549967547368308995e-01 4.876686980105427241e-04 1.908323759402086095e+00 4.424985730707838190e-03 2.617289117441644386e+00 1.403655967307347076e-02 1.042151968799606809e+00 2.381831563934547757e-01
5.354882515730270383e-04 1.022083722285321983e+03 8.870418617869115785e-01 3.110951618341643984e-04 2.199017867066896503e+00 1.702407022748580467e-01 3.615713041014112505e+00 1.430848839168620198e-02 1.040720048979960843e+00 3.023884583071352883e-01
5.347209950368749746e-04 1.022084788441108685e+03 9.247308590780711768e-01 1.055327409508623714e-02 2.845246336841967150e+00 6.752195895077983678e-02 3.503930765024850125e+00 1.412830351268289618e-02 1.251816588871993874e+00 -2.059868748076892908e-02
5.339286876595684224e-04 1.022085805621181294e+03 8.464094648112649999e-01 1.803038738723085387e-03 1.179464127685004415e+00 2.197677261339097809e-03 2.714270159923151571e+00 2.127240091315898279e-02 9.462668400557187054e-01 1.572466269293516239e-01
5.331724676154149739e-04 1.022086888285688701e+03 7.695324992760416150e-01 5.953791472765505507e-03 2.141372748565411044e+00 4.363533737826888470e-02 3.399175698814389968e+00 8.456682064084754952e-03 1.082738132945882725e+00 4.297416962383410755e-01
5.323686574798629483e-04 1.022087879549387367e+03 7.772266765133304389e-01 2.225929797255948514e-03 2.363818279827145652e+00 1.987845330386109610e-01 3.882172228672096992e+00 1.651212933678984640e-02 1.158524595876439411e+00 2.085156601750305372e-01
