weight logl α₁ f₁ α₂ variance ν μ
3.017245000043657782e-04 1.019237086854347353e+03 8.064532894385605388e-01 2.192146544971805000e-01 6.485770980437172151e-01 4.089292649114330547e-01 6.071908521454559837e-01 6.817936216575495312e-01
3.025240532819250747e-04 1.019242233294259677e+03 5.134929735770901171e-01 1.915349711931663146e-01 6.575448327308460739e-01 3.640071270381163293e-01 6.667442018667977255e-01 7.024248954336607120e-01
3.019078276721534376e-04 1.019242694269374738e+03 8.889832675472948420e-01 1.361322926736679428e-01 5.077229760680619375e-01 3.781990144548699195e-01 5.702017602481179726e-01 4.221933592132610658e-01
3.017391273510440768e-04 1.019244635332320172e+03 8.854335757774427496e-01 1.687159320878655611e-01 5.587193993003136683e-01 3.826561678180953607e-01 6.098683318683248977e-01 7.207583365550823684e-02
3.017583484654912237e-04 1.019247199031391801e+03 7.474672866586002939e-01 2.738839655717113519e-01 6.080798824655931911e-01 3.105866055335498310e-01 6.588764317335760179e-01 4.505608158849033762e-01
3.034660673400642545e-04 1.019255342304736473e+03 7.510099732534151196e-01 2.425480587221953144e-01 6.649098877977470679e-01 3.426849265516003218e-01 7.604210392870651702e-01 3.099512577521428836e-01
3.034481431742468713e-04 1.019257783238181446e+03 9.867340675023117402e-02 2.723399194213876884e-01 7.613681662091427160e-01 1.974690106508142085e-01 7.306613273376602047e-01 4.638738845321617177e-01
3.028001261181749730e-04 1.019258145443038075e+03 7.654845507698099238e-01 1.406551252238419369e-01 5.373962975798718400e-01 2.608359521051646368e-01 7.150042073812847843e-01 7.690681205278466770e-01
3.022014216544826400e-04 1.019258666259145684e+03 5.846770612359118990e-01 5.886734751522434972e-02 6.274513932114855752e-01 5.484945027243861571e-01 6.614480914397004030e-01 4.510459656646689797e-01
3.032745338079445400e-04 1.019264710952431642e+03 3.719760736402292212e-01 2.372763805217183997e-01 6.407707840818583911e-01 2.287843355422592984e-01 5.387389072529964462e-01 5.748754732088227071e-01
3.027146045516966155e-04 1.019265362967442684e+03 9.154934820238234128e-01 1.176000187526980156e-01 5.742609198267233372e-01 5.239841793533588366e-01 6.487831114941882138e-01 1.805497765725426196e-01
3.020991879890311976e-04 1.019265827905469450e+03 3.937244875706141789e-01 1.716807149753404316e-01 6.146891376760834635e-01 3.200422175733507180e-01 7.671825026692806748e-01 6.009834087148645532e-01
3.079811156976691960e-04 1.019287610973392361e+03 4.847358619344345199e-01 3.266088800974018547e-01 7.944185304825618354e-01 2.580976055201602559e-01 6.588220059251748140e-01 3.615948230071988068e-01
3.075182993274337218e-04 1.019288607100452282e+03 6.399951200656717187e-01 1.586539663348564555e-01 5.260013777011558478e-01 2.351141665714510942e-01 5.100573908705613446e-01 3.599679901626051670e-01
3.076119052560262338e-04 1.019291411445544099e+03 9.611881529542718461e-01 4.120640995382490734e-02 4.857059433379510294e-01 3.171124637511791300e-01 5.724875131295650288e-01 4.622607701114892498e-01
3.078734117743908011e-04 1.019294761202725567e+03 7.241819487132286071e-01 9.697518590011805495e-02 6.102671163740188698e-01 5.556119964513004383e-01 6.579494239808382217e-01 5.485417948354888162e-01
3.071471177634077141e-04 1.019294899348726403e+03 8.636079135798601092e-01 3.976280745939930750e-02 5.106033118169616136e-01 3.163253646789621065e-01 7.023871111838492221e-01 8.745578700835695551e-01
3.071024347149776805e-04 1.019297253860469027e+03 1.920978105490216969e-01 1.114197983671080527e-01 5.490835992731902815e-01 1.472876391180587552e-01 6.025795532589550696e-01 5.694354906099278191e-01
3.064096326890152736e-04 1.019297495380620717e+03 9.302044413112459109e-01 2.308858263420139334e-01 6.508680120529400925e-01 5.041941772601943317e-01 7.042482435754534587e-01 3.634415248921102348e-01
3.062475785783675590e-04 1.019299466360113229e+03 2.160901114040593152e-01 1.996295890454835575e-02 6.367866488356053178e-01 4.070806390385218743e-01 7.132265453647976816e-01 2.773728678398658110e-01
3.084502790333914341e-04 1.019309133165254480e+03 6.830374627896936834e-01 1.851549456636193969e-01 4.902347846737621362e-01 1.651118535576472646e-01 7.179348717725401174e-01 5.350768528526208545e-01
3.100397390418022201e-04 1.019316772984689351e+03 7.844109092729596444e-01 1.411595584596136155e-01 5.496373060845545222e-01 4.015607380789040226e-01 6.229707270289386312e-01 8.946067535937199944e-01
3.095082080018146707e-04 1.019317557116941089e+03 7.826383837983135194e-01 3.968276780213669808e-01 7.071311898012386798e-01 7.591734148084966494e-02 6.032639696159911580e-01 5.075222611337401046e-01
3.089093085489883405e-04 1.019318120238945198e+03 4.415887066618927603e-01 3.254632516588060187e-01 7.880788323978387133e-01 2.355896711355864315e-01 5.998577891373672033e-01 3.940805367611584509e-01
3.082947302289675440e-04 1.019318628746717195e+03 5.409895534558757380e-01 2.133359639739715874e-01 7.016441612631191260e-01 5.408597507764134615e-01 6.436835532263939230e-01 6.416460642425317884e-01
3.076714681302101357e-04 1.019319105056738408e+03 9.766575290795680431e-01 1.154298483280624815e-01 4.378260680479434952e-01 2.407479996729975369e-01 6.201464978226212121e-01 9.944954140089828920e-02
3.148289128013781728e-04 1.019344601862279433e+03 4.181732479982307460e-01 1.090525225039032375e-02 6.036516562280118681e-01 4.071557850209586715e-01 7.134698552657108284e-01 5.179338325833134915e-01
3.160769535478017951e-04 1.019351058212793646e+03 3.452116077594479804e-01 2.506490749157221920e-01 6.726646960494999661e-01 2.602942655532295424e-01 6.719858021132577575e-01 3.023372015982984662e-01
3.157419181377294978e-04 1.019352497670108050e+03 1.419476638745180708e-01 1.528707063305761449e-01 6.447090336171724667e-01 4.306717262174454830e-01 6.966788135046509955e-01 3.772757274849087294e-01
3.149939941173584309e-04 1.019352626077318178e+03 7.031871119102655054e-01 3.068478996967370920e-01 7.652310897344979379e-01 2.293366527594626059e-01 7.389488623612386897e-01 4.325019907249708639e-01
3.146974641397795743e-04 1.019354184250982030e+03 7.490242845387623527e-01 2.924756704652867190e-01 6.764246004322642669e-01 1.783706591886040360e-01 7.676439397840905121e-01 4.094328867688577511e-01
3.145026604742988201e-04 1.019356065040450858e+03 1.228003958185950872e-01 2.713837700710922118e-02 5.728461509777443839e-01 2.566778922757266823e-01 5.440723206326685268e-01 5.629464239839566675e-01
3.151770037450426143e-04 1.019360706902628976e+03 8.401352414891406495e-01 1.581323110629502815e-01 5.937024344850511115e-01 4.054150001107889034e-01 7.315022651832949752e-01 7.454124297261814913e-01
3.153313658917970244e-04 1.019363696546088931e+03 7.446890283244532727e-01 1.837337581921740792e-01 6.142144998688415791e-01 4.333771566088916449e-01 6.049173632147484270e-01 8.422319259626049881e-01
3.151448983908943413e-04 1.019365605032920598e+03 4.744318779414613552e-01 1.978823345429973901e-01 5.531113093546929926e-01 2.205637331982043536e-01 5.164950842190116909e-01 5.880825983824279346e-01
3.144188942582022759e-04 1.019365798659958841e+03 7.700371071319269678e-01 2.100333960381273180e-02 5.735205375758266610e-01 4.838024385235656921e-01 6.636340989247678790e-01 8.824314491117308812e-01
3.139607701255170240e-04 1.019366840547165566e+03 4.059090411210974914e-01 2.478219512870508401e-01 6.747714469814548588e-01 2.597178226985980554e-01 6.010080618377826589e-01 6.212607142537588389e-01
3.134552141071456684e-04 1.019367728997123777e+03 8.066560160436150317e-01 2.143199652393135701e-01 5.961033167256174492e-01 4.271229380413871235e-01 6.941362161225521632e-01 5.685802275892404278e-01
3.140289755027951286e-04 1.019372057765290606e+03 9.804942534611007510e-01 1.119536170504728950e-01 4.197226018422232086e-01 1.888728358498083792e-01 6.109536318112955833e-01 8.404189791903515783e-01
3.157060101932283305e-04 1.019379883938023681e+03 6.169050995216497357e-01 2.039330623787833086e-01 4.834132441294135552e-01 1.508864781608496020e-01 5.597427010395474856e-01 4.218574567935569064e-01
3.154650214067401121e-04 1.019381620313629924e+03 8.604189047665894430e-01 3.767118811480063556e-01 8.701571308457295428e-01 1.323461811834679702e-01 7.420647710246131012e-01 4.415409848879422450e-01
3.148991303725736258e-04 1.019382324871472861e+03 9.097170273406901542e-01 7.783018421122489539e-02 4.629645840026639370e-01 2.796325889145152566e-01 5.341319413800388327e-01 3.975863641606944832e-01
3.149984699866009968e-04 1.019385140286596879e+03 8.823391315517447042e-01 2.869033500727359298e-01 4.922672341304793475e-01 1.394583639926227914e-01 6.893750751932400389e-01 3.543980963516053517e-01
3.148780895443654016e-04 1.019387258051564004e+03 4.339364534125732531e-01 1.128882832624066163e-01 6.468457102049174345e-01 4.832813434435816458e-01 7.013815407501164945e-01 8.380594297799091041e-01
3.154258990840259078e-04 1.019391496291167414e+03 8.484221220865316715e-01 1.304177689785451788e-01 5.053347659430306171e-01 2.301243539710611241e-01 7.087010621753788708e-01 3.205678799591320516e-01
3.152596569462874339e-04 1.019393469112004937e+03 6.942464196668599596e-01 2.398733313663248268e-02 5.759511778922780101e-01 4.136740984692532930e-01 6.673956616513432305e-01 9.455573863903767862e-01
3.146585234301070870e-04 1.019394060503181208e+03 5.883889368536120434e-01 1.978011239458285497e-01 5.018371712461466849e-01 1.690430672376135868e-01 5.065518633511700841e-01 4.534895107275122017e-01
3.141728544863123143e-04 1.019395015831406113e+03 9.068082028821611296e-01 3.740875681886014492e-01 8.890042698652449449e-01 2.339777189771271859e-01 6.379015209908703854e-01 4.275573858557970008e-01
3.138641903395005244e-04 1.019396532882472798e+03 1.205618449884099386e-01 1.124868010711178451e-01 6.247235288025048128e-01 2.947091523218376419e-01 7.566426716444715206e-01 5.350713759374073897e-01
3.159561414318302181e-04 1.019405675915985398e+03 3.684318432654305475e-01 6.080097411255469542e-02 5.706838986779987355e-01 3.311316481810497869e-01 5.518990693303716943e-01 2.583604387361707611e-01
3.159511427340974611e-04 1.019408160095000767e+03 9.056956332767586160e-01 2.706197855912838568e-01 5.950959247869368474e-01 2.411016947660818421e-01 6.473137611733895680e-01 1.380491292308567153e-01
3.154132225813865466e-04 1.019408956101831564e+03 9.007953026298317623e-01 2.194277642602894818e-01 6.541786561671139033e-01 5.102344161956728907e-01 6.809850651145603617e-01 7.590990183010430936e-01
3.158674757475682425e-04 1.019412895250045040e+03 3.797847500827368217e-01 5.004090032187383241e-02 6.457089486809485246e-01 4.763515300395504415e-01 6.492373395962357518e-01 7.881252695703427902e-01
3.174635164916272240e-04 1.019420435408010917e+03 1.645708748421848000e-02 9.669150138261485561e-02 5.803717776529127015e-01 2.474037460756725038e-01 5.696597612846860947e-01 4.310051520929335522e-01
3.208158247668292250e-04 1.019433439708817787e+03 9.366294287239946836e-01 1.297529710477417497e-01 5.914528658188235033e-01 4.920063555886281526e-01 6.473167686622309791e-01 5.468264970420354532e-01
3.201448427382409703e-04 1.019433846031911571e+03 1.669538534115667661e-01 2.397592391724841232e-01 6.984235157768426960e-01 3.170445924213453059e-01 6.537426996024572334e-01 3.253039791742887155e-01
3.199182819432796858e-04 1.019435638099222729e+03 4.852833496125103507e-01 2.408562770749861914e-01 7.336658164287025441e-01 5.175556388393871554e-01 6.890303058404236847e-01 4.538752746856997144e-01
3.196512717384650151e-04 1.019437303130707505e+03 1.439609054513144026e-01 4.912534476031898967e-02 6.208875143588196144e-01 3.773668640196099489e-01 6.538717558355545689e-01 8.937240421994369077e-01
3.207140015379386601e-04 1.019443122270015806e+03 4.227275268756557347e-01 3.182793630586673306e-01 6.296106097688505265e-01 1.049085527492217562e-01 6.549522121734412394e-01 4.224624293107014927e-01
3.202330243577216858e-04 1.019444121436870319e+03 9.161433456857998037e-01 2.839554880291116357e-01 6.943238038488087627e-01 4.290792085903395447e-01 6.467910142522648176e-01 2.842115588376963320e-01
3.205301528747346498e-04 1.019447548857636207e+03 4.201693083540902762e-02 4.326639206950033678e-03 6.740279519485798954e-01 4.840606505814722960e-01 6.824745872395141522e-01 3.492172466289086286e-01
3.221008950667938716e-04 1.019454937340149286e+03 4.738274060018781153e-01 6.478504023792019950e-02 5.288445694590824253e-01 2.725886077455582646e-01 6.397696565839928740e-01 2.944496829018075079e-01
3.219461831285872562e-04 1.019456956903403466e+03 4.459307490381877459e-01 1.771396227569141946e-01 6.759814505504042614e-01 5.462918705842405576e-01 5.971557046670851188e-01 4.275220570219981919e-01
3.238047866843588420e-04 1.019465213328945083e+03 3.948815253107340606e-02 7.531911443077937696e-03 5.736850189541720102e-01 2.195651299873193907e-01 5.614865543429625738e-01 5.848662292049715550e-01
3.232768392084854180e-04 1.019466081548434204e+03 3.856811441910926730e-01 1.381256253581512328e-01 6.112479052800872115e-01 3.505076372036216581e-01 5.674908659199050520e-01 2.454123894584155918e-01
3.231374241058680794e-04 1.019468150199336037e+03 9.530821110368647986e-01 2.030969613480979041e-02 5.298388539759369964e-01 4.080127123296380942e-01 6.624977438237278360e-01 4.728931072844024253e-01
3.239701860087085749e-04 1.019473223998035110e+03 8.368210916414180467e-01 9.543615943818284375e-02 4.973318568962147301e-01 2.322517329912677786e-01 6.317913755612658555e-01 3.295226592522915166e-01
3.263237462475396733e-04 1.019482962480199717e+03 4.254135519623177819e-01 1.416799595111236931e-01 5.251042091292827951e-01 2.244066994903378687e-01 5.360074127573291047e-01 4.841407136280997392e-01
3.255768269515567663e-04 1.019483170966267835e+03 9.252356422635793498e-01 1.911384796043854584e-01 4.905571169650774221e-01 2.398258592514296295e-01 6.965499172664695315e-01 8.314155118012657164e-01
3.261947243019105774e-04 1.019487567021823793e+03 7.878415918154219044e-01 1.892507149402491429e-01 5.948649502779029818e-01 3.342245517577458469e-01 5.998274927248397059e-01 2.679229426524677438e-01
3.295925788401422385e-04 1.019500429787095300e+03 1.515089880798118904e-01 4.664310268975549456e-02 6.499919424063815843e-01 5.010430624746439188e-01 6.490061378115433710e-01 6.436325847707841108e-01
3.288010284606617635e-04 1.019500525296067281e+03 6.292735226941481574e-02 1.575372470822337112e-01 6.022333926561392881e-01 1.688603794574614625e-01 7.177885945413456925e-01 4.118192938724855590e-01
3.280164037976704156e-04 1.019500636123680238e+03 6.174303721411570356e-01 3.380726274872621895e-01 6.600714638888752761e-01 1.356089638405513498e-01 7.335237878374086806e-01 4.158476926816748187e-01
3.286363411846292574e-04 1.019505024298445051e+03 2.365621493703162215e-01 1.079108901708784318e-01 5.304618597911403555e-01 1.461688467214078968e-01 6.188932549198832289e-01 5.474223945500096278e-01
3.293713294981107228e-04 1.019509758280363258e+03 8.668165295281172744e-01 2.152604840057076863e-01 5.415521893561746625e-01 2.040517945138893563e-01 5.856011083954156815e-01 3.614753585462008312e-01
3.353747754908022616e-04 1.019530321144286631e+03 9.879283657479844827e-01 2.604342006850468572e-01 6.126321980148818902e-01 2.510893043608375397e-01 6.450450338720816745e-01 5.293167938222829161e-01
3.367795568177664781e-04 1.019537001087209887e+03 4.221619991289927709e-01 3.545644871043002189e-03 5.512218360110345827e-01 2.858351579799807141e-01 5.593238616446540856e-01 2.671401434734794189e-01
3.368774502476277761e-04 1.019539791720067569e+03 9.330658302998717790e-01 2.407820124021127217e-01 6.352927034494572078e-01 4.427514198757133146e-01 7.296301658390336176e-01 6.520625161164097516e-01
3.371081252206141227e-04 1.019542976230212616e+03 1.144246878458730632e-01 8.589020896265482652e-02 6.238105185287700083e-01 3.162831006175577109e-01 5.433687377700761045e-01 4.636554258780635762e-01
3.380593739494773238e-04 1.019548294047596983e+03 8.363302783095423187e-01 3.346527426203882438e-01 6.503109658928594161e-01 1.728235669948491871e-01 7.819370160801093483e-01 4.174738904867726363e-01
3.379618214806384083e-04 1.019550505439872381e+03 9.800404831268829664e-01 1.047283302489302181e-01 5.632411498170966091e-01 4.920767615359451508e-01 6.785130914687779180e-01 8.722000958347719823e-01
3.388443195583998530e-04 1.019555613272527467e+03 5.774130894312474727e-01 3.629751797576616368e-02 6.022139054609109143e-01 4.482472420671648194e-01 6.788747429487392848e-01 1.585909699185691912e-01
3.390820168679477297e-04 1.019558814520750275e+03 6.578549319061928191e-01 1.297767349853710672e-01 6.088680905150810618e-01 4.436912789544422697e-01 5.992170546614167259e-01 8.002742931602430110e-01
3.382556836515145018e-04 1.019558874574986817e+03 2.578437866997085326e-02 4.286466337001088034e-02 6.492411396267965262e-01 4.298728325357047408e-01 6.904771880740234735e-01 2.525106144914207595e-01
3.389340674170085986e-04 1.019563378102037746e+03 4.113473281338391185e-01 5.426359849619201425e-02 5.496353145110620675e-01 2.109498672588721591e-01 6.302453196418654757e-01 4.278270716500743864e-01
3.381771262686890248e-04 1.019563642305404301e+03 6.640369479429857336e-01 5.783223189471389802e-02 6.031556867883337558e-01 5.022870916117461171e-01 6.284969014233298124e-01 3.021895759739500753e-01
3.381966720353410307e-04 1.019566200101157847e+03 9.726471913696199678e-01 2.820393144813932995e-01 6.938610359962903429e-01 4.299015829523611387e-01 7.237885308562469477e-01 3.981332958680979250e-01
3.379600441913591189e-04 1.019568000181012167e+03 4.120255123381658113e-01 1.117474604543025052e-01 5.301357396220361951e-01 2.521455487173583365e-01 5.648199638470408068e-01 4.562640148265884599e-01
3.372322316114309071e-04 1.019568344312564363e+03 9.228750761627102506e-01 3.707064396278014762e-01 6.609070245947576971e-01 9.050674900178862226e-02 5.606672555268065183e-01 4.012327724193871514e-01
3.377285801557086057e-04 1.019572315060569508e+03 9.801054687169589164e-01 3.921119211845416341e-01 9.246870581769711661e-01 2.272714170379284138e-01 6.508955798733229159e-01 4.054147747011466185e-01
3.369086599402361598e-04 1.019572384359830153e+03 9.866356210840676599e-01 1.991054453495037790e-01 5.581768837100429259e-01 4.452331031172686582e-01 6.361035645794649307e-01 7.236079804759615319e-01
3.362616869233991555e-04 1.019572962191929946e+03 4.929042647212912298e-01 2.505817338843738251e-02 6.177285454504938267e-01 5.008795174320858079e-01 6.549204740916573231e-01 5.158385198509121139e-01
3.357717544192638840e-04 1.019574004131777656e+03 7.026728976389230441e-01 2.599698312899036412e-01 6.789356192209565766e-01 3.655596125616870640e-01 6.481721768761352642e-01 7.454537925210780180e-01
3.350545177378718830e-04 1.019574365763068840e+03 9.243772450448510813e-01 4.114020805205206854e-01 7.555739334636357718e-01 6.336167787161850473e-02 7.234782921247793208e-01 5.296102076833176797e-01
3.400222587888701532e-04 1.019591583587461855e+03 6.641076014428543006e-01 3.902629332737064805e-02 5.194049804335547638e-01 3.189527129002191486e-01 5.594863512789702842e-01 2.598419396031520501e-01
3.400795342081673611e-04 1.019594252019364262e+03 8.658007544959001045e-02 8.404228787277244483e-02 6.343868679373055874e-01 3.886736131561095431e-01 5.338161904824327841e-01 5.536563151888355128e-01
3.409013643907704409e-04 1.019599165686423930e+03 8.426418318975369415e-01 2.307935729104061695e-01 5.712704690351269043e-01 2.020758818993661221e-01 6.257528967596184266e-01 3.718248242847142504e-01
3.478453714382044679e-04 1.019621830551049243e+03 9.850599656271443738e-01 3.803788201007352598e-01 6.009869633878996975e-01 8.241383025545276353e-02 7.196645807422388241e-01 6.094256963008857220e-01
3.490265564093623799e-04 1.019627720517139437e+03 2.013680413770841948e-01 1.432710328933729516e-01 6.129736181309057841e-01 3.323556720113458596e-01 5.585061370570537642e-01 6.856671040624956470e-01
3.487315746699327533e-04 1.019629375004220719e+03 2.838364432073078314e-01 1.552119861568887205e-01 6.119707611378875090e-01 2.911742344417794781e-01 6.923319261810260139e-01 2.572777908086221199e-01
3.481778979902450675e-04 1.019630286055245506e+03 5.873826363989601562e-01 5.988406934056282604e-02 6.052458300966691018e-01 4.561704938550495969e-01 6.113077470019581128e-01 2.897556886441053359e-01
3.478325387747183747e-04 1.019631793658506581e+03 9.803088208604826548e-01 1.492572390883384892e-01 4.594470510149082365e-01 2.750027349839139212e-01 5.511108227186135577e-01 7.834533360050082162e-01
3.485725668929574449e-04 1.019636418939871533e+03 5.460594958022383372e-01 1.429154785430140628e-01 5.955656230168731025e-01 3.643090336550366959e-01 6.636466194442891542e-01 8.517156389531839178e-01
3.487981796667845866e-04 1.019639565978144446e+03 6.210720796408982780e-01 2.325974870349432067e-01 5.344790122786151620e-01 1.388969214793862872e-01 7.132385789013282462e-01 5.966976896188743718e-01
3.484793474400299344e-04 1.019641151472121805e+03 9.985129969221060442e-01 4.132042330989782464e-01 9.507984328702796528e-01 1.062319760596752705e-01 7.263111209203965135e-01 4.132366797287512217e-01
3.487389140068676086e-04 1.019644396049804868e+03 7.275023969289537984e-01 2.286529452215277647e-01 6.732230002480155129e-01 4.638964342103215621e-01 6.394256065715610005e-01 2.310441830356541604e-01
3.482329413239007403e-04 1.019645444132434022e+03 9.500617697784146110e-01 3.293203923168273040e-01 6.739373955996454946e-01 2.465901625582035961e-01 5.424042565190189125e-01 4.873715957568409696e-01
3.480111478830419250e-04 1.019647307018376523e+03 4.623237998365015700e-01 3.299061812037147878e-01 7.574729901158937517e-01 1.121582517967575909e-01 7.236485539559774915e-01 4.778168583837611449e-01
3.494744074836807039e-04 1.019654002837877215e+03 9.163975688200107772e-01 3.016954925803702614e-01 5.471569935167529541e-01 2.072700809705887159e-01 6.376282578213187113e-01 6.570345679309412823e-01
3.506763566273753780e-04 1.019659936242184017e+03 5.881975068627623981e-01 1.079222860051617522e-01 5.597451430615200119e-01 3.629894558433200413e-01 7.122742977272500386e-01 6.370225603124882729e-01
3.504883669834343461e-04 1.019661900021116026e+03 1.746715669624390177e-01 2.365005756089564315e-01 5.740224930566135697e-01 1.247901554223184162e-01 5.386978884048457816e-01 4.692080345902975846e-01
3.505890627936961330e-04 1.019664687281286433e+03 8.803098391504203812e-01 2.581026940477737508e-01 6.285089355202365669e-01 4.097528015474269925e-01 6.083922834758905829e-01 3.350990605049348758e-01
3.498447788404372184e-04 1.019665062072054184e+03 5.065174483878166489e-01 6.453955609401507143e-02 6.364984074656858670e-01 5.093808054492864335e-01 6.722434974501831917e-01 7.007396364328267735e-01
3.508282099245812135e-04 1.019670369178209853e+03 7.007964477410643100e-01 1.858705928382135830e-01 5.376500871227425371e-01 2.321771616022643703e-01 5.744932627534040659e-01 7.522359891921202024e-01
3.517260480459604528e-04 1.019675425104958435e+03 3.654450464991161329e-01 8.384669729988045161e-02 5.379331487023917280e-01 2.178652153422914739e-01 6.602229361559386334e-01 6.847492455119239541e-01
3.540950191343328075e-04 1.019684637797718892e+03 7.179451140870161119e-01 1.741837158867017288e-01 6.262694745012046260e-01 4.226559476215931976e-01 6.290427821682871290e-01 2.358582329130892163e-01
3.646498892697374217e-04 1.019716510190736926e+03 6.574660248569879073e-01 4.988460937207275792e-02 5.179765865129928315e-01 2.922860245738402307e-01 5.534349975885725081e-01 7.581776078051841727e-01
3.649285710842060070e-04 1.019719774143740324e+03 2.068520221505820711e-01 7.704344662371076513e-02 6.629309053315104450e-01 4.584303236297778694e-01 7.144656798983639590e-01 4.130490004727014330e-01
3.651690356564131382e-04 1.019722932862735433e+03 6.207596117330222985e-01 3.245066973684677114e-01 8.103593069882465416e-01 3.016601119634217953e-01 7.138803683849215265e-01 3.689985599587384812e-01
3.647913533432513029e-04 1.019724398060429507e+03 8.370709076867293152e-01 3.953962546854753457e-01 6.987463403256122252e-01 1.116639240333765493e-01 6.708364459745556063e-01 4.253641079712231488e-01
3.659972779684346868e-04 1.019730198401097482e+03 7.695463464727541059e-01 2.856360859011979336e-01 7.527608131536814851e-01 3.586111017392971112e-01 7.268976765344935531e-01 5.235477581327440122e-01
3.651472976379726101e-04 1.019730373332316958e+03 9.239971664964272691e-01 2.682200380408986673e-01 5.079073165394961675e-01 1.913118755258220727e-01 7.256306692705870587e-01 3.642023671800747042e-01
3.645895771235131656e-04 1.019731344779650044e+03 6.059853115532912726e-01 8.038586650368222120e-02 5.608599601969853632e-01 3.527109844169558084e-01 7.233794375525569587e-01 6.992353960778077138e-01
3.644171109728454056e-04 1.019733371625818336e+03 8.999862913742653348e-01 6.076715028775427074e-02 4.852998360076710149e-01 3.113926349810928196e-01 5.831342202402327590e-01 1.060998525253519231e-01
3.682243467827467278e-04 1.019746264895380250e+03 7.957449460921965922e-01 1.418743197994815075e-01 5.580722875203993905e-01 3.804782155842667546e-01 7.373047059937556380e-01 3.452374503104794767e-01
3.676338661940175764e-04 1.019747160019046532e+03 4.986304779957022593e-01 3.283733618025302947e-02 5.045414582567359085e-01 1.944335831460448638e-01 5.845328403111692550e-01 3.748524510418249078e-01
3.693625442859428459e-04 1.019754351171506983e+03 2.984291590776295133e-01 1.873899680193349127e-01 6.078853522374025875e-01 2.479280876194150385e-01 5.237870163542501789e-01 5.740999767358604400e-01
3.708361015625158690e-04 1.019760832695200520e+03 2.015240945524075511e-01 7.345441342962232001e-02 5.953528575599890127e-01 2.435544054865802499e-01 6.250391483764421441e-01 6.716596206321219231e-01
3.708908011322112645e-04 1.019763480187679534e+03 4.073525120677249922e-01 1.398878141077583570e-01 6.229561150125396685e-01 4.071991275627507845e-01 5.860099432878594916e-01 2.188667581475904900e-01
3.717457958611070914e-04 1.019768282781195921e+03 9.945030189646535401e-01 1.383466382986533461e-01 5.761910050695139285e-01 4.632061322113633084e-01 6.631395282581779016e-01 5.577821828708475760e-01
3.725308752694640431e-04 1.019772892425982604e+03 7.464713127385091962e-02 3.371391846755902866e-02 5.984764740129626670e-01 2.883016487825209584e-01 6.175485115530571223e-01 2.037283390282406681e-01
3.722829693829824522e-04 1.019774726740462825e+03 8.015237190449535643e-01 2.058488344022996186e-01 6.483036253289601314e-01 5.241149770078868952e-01 6.352875425813717669e-01 4.838674407377756559e-01
3.717309881344350278e-04 1.019775742947466142e+03 5.231439417087097032e-01 1.609529737874543232e-02 5.393091875885482889e-01 3.063059551153923810e-01 5.657088524440839761e-01 7.660155830213561945e-01
3.720656157790830885e-04 1.019779142730190188e+03 4.627524447458312151e-01 2.422123578332861515e-01 6.050409862375136782e-01 1.908719004418379384e-01 5.597470514410607390e-01 3.273548410988562640e-01
3.716464196906218271e-04 1.019780515422541953e+03 9.436754777731701793e-01 1.993800058788686436e-01 6.254228952466982516e-01 4.518837734322050936e-01 7.066334449387411398e-01 3.668660828368170979e-01
3.714609674492958566e-04 1.019782516296175004e+03 2.611602759959069653e-01 2.303004031404189689e-01 7.635260495634930145e-01 4.958885217204208606e-01 6.726807802123899727e-01 4.034119992107493835e-01
3.715696420775268681e-04 1.019785308813408164e+03 4.457331467278263792e-01 1.895464351919251278e-01 5.916811072525214321e-01 1.904776058791865234e-01 5.975617144440177331e-01 4.673065851441909890e-01
3.710363300762067537e-04 1.019786372487515223e+03 5.293254680697837555e-01 1.701935774524662159e-01 5.501162028172588148e-01 2.743946869163628177e-01 7.088962714674726939e-01 4.442168489710162649e-01
3.728757164741643365e-04 1.019793817669287705e+03 9.860346375888580095e-01 2.002379713578439913e-01 4.416568898869446258e-01 2.012155381924201902e-01 6.277421858147990141e-01 2.071804375149577937e-01
3.724476728432978218e-04 1.019795169057332032e+03 3.610573192335918558e-01 4.129514327505598437e-02 6.031361619254494988e-01 4.260116921179866178e-01 6.193639799786744282e-01 2.070773597383859244e-01
3.726546590885805739e-04 1.019798224648803739e+03 1.107016819774253036e-01 5.074499154960085412e-02 6.201187671572819804e-01 2.852370229401989810e-01 6.114058659637002791e-01 3.917405227127552236e-01
3.730404610180745656e-04 1.019801759393308657e+03 6.813795596969206558e-01 2.105505618232697829e-01 5.814214796738487179e-01 2.971677137160080862e-01 5.466927112750473716e-01 2.684980555880035480e-01
3.721739233732343759e-04 1.019801933785930260e+03 2.896260676453615290e-01 7.447117558002644411e-02 6.549112509679967387e-01 5.396970339976389086e-01 6.492231121113350989e-01 4.206156255331480742e-01
3.751667271458864372e-04 1.019812443037853427e+03 8.526895381853120126e-01 5.280771384811347446e-02 5.391174596037171529e-01 4.348183677384399037e-01 6.321080997192194406e-01 1.103604216289683082e-01
3.795099203655198953e-04 1.019826453242083062e+03 4.938942940579442165e-01 1.020556378096375699e-01 5.421949944051249748e-01 3.082381611502663654e-01 5.687052277732012051e-01 3.260665851935116155e-01
