weight logl α₁ f₁ α₂ variance ν μ
4.880873363451943762e-05 1.016110481769734974e+03 4.734219998796467266e-01 7.046772545807972144e-04 2.933327033848821319e+00 6.230445949557925078e-02 1.230178247168988381e+00 6.994196329369664067e-01
4.911547707503117257e-05 1.016119246705476144e+03 1.071184543625516739e+00 1.549283058424025077e-02 3.345123406906745700e+00 1.352118267777644225e-02 1.359875722632390982e+00 6.611540479534175896e-01
4.914715471144685550e-05 1.016122391459986375e+03 7.710158777604775304e-01 2.893258611142905494e-04 2.877182685483376634e+00 6.191319241116305383e-02 1.244752152681232404e+00 1.031715989458898530e+00
4.904340980825168948e-05 1.016122778325342324e+03 8.154573417583492745e-01 6.026576305658639526e-03 3.189229706683723187e+00 3.217853600766149708e-02 9.827724737139382771e-01 8.447585517789899523e-01
4.988187906807854872e-05 1.016142230296844332e+03 1.140203666881503430e+00 1.445299348712974011e-02 3.438818771868004998e+00 1.487356172002281610e-02 9.323290645117667808e-01 -3.911334497110361408e-01
5.090441370402576144e-05 1.016165022138007430e+03 1.063420412886244559e+00 2.451288335119747308e-02 3.649073528251017606e+00 7.682042635140892174e-03 1.362260998416264357e+00 4.709197401354003887e-01
5.086467268311694511e-05 1.016166741134181279e+03 1.055936320321725130e+00 2.193634026739271249e-03 2.515159609377318972e+00 2.240258595432539565e-02 9.490668884543580486e-01 1.299413664946132752e+00
5.075931586394559454e-05 1.016167167669865876e+03 8.405345770703029906e-01 1.446947161125880293e-03 2.491053029726268520e+00 2.447607051158079416e-02 1.275780771501557442e+00 -6.502634365806542194e-02
5.083923651422960724e-05 1.016171240933754007e+03 1.011648854791310947e+00 2.787269192964077647e-03 3.080564707946557235e+00 5.318744189358595026e-02 1.454230511153439265e+00 3.914372479168627406e-01
5.160593891991447821e-05 1.016188709266179899e+03 7.261149430624891377e-01 6.886391197513078329e-03 3.540535433589789172e+00 3.507215119784575647e-02 1.329701397962973264e+00 4.641721430715386454e-01
5.148519444731235645e-05 1.016188866784845800e+03 4.015692701388813290e-01 3.697892847016477288e-03 3.185654061762786426e+00 4.335779067891253058e-02 1.508729704008196393e+00 1.868467520081190381e-01
5.161379639321714231e-05 1.016193861513679735e+03 1.195699628920720237e+00 5.110577951305505769e-04 2.922144657878968044e+00 7.286148399639931494e-02 1.232702922046533089e+00 3.081082769126914034e+00
5.174409407628403971e-05 1.016198882806471261e+03 8.228908743175457063e-01 1.806650188135800264e-03 2.957989415454383764e+00 6.733747472558641867e-02 9.424970784012112190e-01 -3.006304639274437474e-01
5.228826249659962303e-05 1.016211844424400397e+03 1.083539394351168417e+00 3.115899445822093751e-03 3.089144221778964194e+00 6.380976440491462065e-02 1.104981345861341779e+00 1.783957837158034021e+00
5.233955832735146912e-05 1.016215324963504827e+03 6.521929137376231145e-01 1.022495208485183112e-03 3.043043171707984218e+00 9.899735478994982352e-02 1.254805809468089173e+00 -1.506057867346185519e-01
5.280965753645938530e-05 1.016226766586842245e+03 4.368743449288217673e-01 2.296618646462997553e-03 3.038886229231188896e+00 8.678235983177277901e-02 1.129713312861271524e+00 4.481489444175947301e-01
5.350981209703808668e-05 1.016242437545736720e+03 1.090657570365346718e+00 6.364983598891421320e-04 2.549682931164714006e+00 3.015332605264960802e-02 8.202972043827032600e-01 1.855304882446256742e-01
5.517125787697824585e-05 1.016275514632010299e+03 8.746120185311173634e-01 1.360566867459452479e-03 2.486296902425169542e+00 1.443355468849899688e-02 1.013662239403020138e+00 1.378654674389788504e+00
5.543078746788842573e-05 1.016282707674827748e+03 7.221115324608575747e-01 1.116237069102848402e-03 2.616912557224279290e+00 1.895327763497195450e-02 1.372341357254383665e+00 6.838833683318085166e-02
5.554107276766070099e-05 1.016287195301886527e+03 8.766587886366077331e-01 1.543456934447920642e-03 2.382504510433131273e+00 1.928989270351150892e-02 9.067030827229625167e-01 5.110288202700487004e-01
5.649153778652988596e-05 1.016306663358213655e+03 6.599404310286669517e-01 1.940684535088155454e-03 2.382955125484255809e+00 1.777923205766414327e-02 9.960038484671386305e-01 -3.762474628046541536e-02
5.651051982387253800e-05 1.016309499317362111e+03 1.082253210380977215e+00 2.538295348319813838e-03 2.838187277118690233e+00 5.156798909946135046e-02 1.003132730467896971e+00 7.184570870740445425e-01
5.662198138510225113e-05 1.016313969778478054e+03 1.127266336019670412e+00 6.923147337108926866e-03 2.950592813049724761e+00 2.228155711838317524e-02 1.111930380889768255e+00 -9.996676425955041134e-01
5.803391864255675030e-05 1.016341100148765349e+03 3.386719436912898340e-01 1.819926660407866119e-03 3.039362779185172059e+00 5.390545574459631312e-02 1.171513471767136716e+00 8.077076227735019431e-01
5.809683122962468985e-05 1.016344683627401082e+03 6.274197584768131941e-03 3.649025176452675898e-04 2.416828791009519861e+00 2.675847232041668119e-02 8.624797130164352232e-01 1.281305224455808744e+00
5.899667475287694713e-05 1.016362553587164939e+03 2.131277435006030674e-01 1.397057543976779797e-03 2.890233801316232309e+00 5.210901976629871146e-02 9.316974035706351298e-01 6.294967841243057638e-01
5.953137147794716787e-05 1.016374075930301615e+03 1.148486224287663005e+00 6.424037084207914576e-03 2.793563287924190952e+00 2.164941353177219502e-02 1.081551470793649328e+00 -5.271772814509400051e-01
5.981238824159947585e-05 1.016381285305700658e+03 1.138139536846021649e+00 5.559830835290346419e-03 2.408696241739606503e+00 5.786686567115098025e-03 1.069972127193727029e+00 -6.261246453096735998e-02
6.017163535486387126e-05 1.016389773572738591e+03 1.198896115621304936e+00 5.378039095846485519e-03 2.401309665632777701e+00 1.051503791895694144e-02 9.653348414475190209e-01 3.672535842248492721e-01
6.092743925565905541e-05 1.016404756140701579e+03 5.125488054354386813e-01 5.689988704709434027e-04 2.438236167677564126e+00 2.805940969655157033e-02 8.766648646352409591e-01 -5.186423063982624759e-01
6.118099086753071955e-05 1.016411409039498494e+03 9.909613349707785401e-01 3.300161996799774473e-03 2.371231979548761082e+00 9.422104850975393173e-03 1.012046026814568567e+00 -4.609353025956172134e-01
6.249514803842235843e-05 1.016435161427311868e+03 7.362949470459768664e-01 2.510673887349923732e-03 2.651747620103012348e+00 1.294024397979680330e-02 9.775508579299093670e-01 2.193163035389122106e-01
6.246777678112199275e-05 1.016437223357255789e+03 5.376214875033628049e-01 2.686580199320732273e-03 3.051950150251176552e+00 6.947795993792099667e-02 1.313034045790926418e+00 1.793369197983489260e-01
6.234703080131065759e-05 1.016437788554489771e+03 3.137997559401757286e-01 1.416407971084347435e-03 2.541475828698170680e+00 2.508400809924177591e-02 1.339000143741068127e+00 8.538370998989748273e-01
6.227037670835745885e-05 1.016439058323430459e+03 1.209781769005318530e+00 1.127990177725526942e-03 2.429465783129640233e+00 1.759124826078330150e-02 9.774167403778711849e-01 -1.690167771453570111e+00
6.262446849083145824e-05 1.016447228577164879e+03 7.966944942064185797e-01 4.567351744176191899e-03 2.961923960435841607e+00 3.124114594199254788e-02 8.615613877289977074e-01 2.292811638891716075e-01
6.251167800440916530e-05 1.016447925892327135e+03 8.824214865333251945e-01 9.969972189986630717e-04 2.963330280897942703e+00 6.452482733086627176e-02 1.306846335193523112e+00 3.909736147995495070e-01
6.242008697256755053e-05 1.016448959635154438e+03 1.101969017918923210e+00 1.336659177082910859e-03 2.818140644795384731e+00 3.188412073700148258e-02 1.055053186684699496e+00 8.398612155391128598e-01
6.236151475536931934e-05 1.016450520839359342e+03 5.043800027047117274e-01 2.151516485233582066e-03 2.642188092372394159e+00 2.479278958483595655e-02 1.048608327472749568e+00 1.152432120761301526e+00
6.223421874063538755e-05 1.016450977493966207e+03 2.927290141786956235e-02 3.067198173580282673e-04 2.815661462117097891e+00 5.750271176628062031e-02 9.870806209677205345e-01 3.123992337665572050e-01
6.222952473027331462e-05 1.016453402066211311e+03 9.729785106920265658e-01 6.859100501184468845e-03 2.784872925177769076e+00 1.694655779355749500e-02 1.218171606795583894e+00 7.232222058207541382e-01
6.336393281303900698e-05 1.016473967321460918e+03 1.137792590811022242e+00 1.102922684171568288e-02 2.587396004152524576e+00 6.993976524726996068e-03 1.021223282292599510e+00 -2.824918719367602860e-01
6.329183424504950721e-05 1.016475328824928965e+03 1.009266554793063486e+00 9.383836206773870812e-04 2.507251120233558339e+00 3.122124192728660888e-02 9.629952404173869329e-01 1.396741355933933892e+00
6.397386739271093963e-05 1.016488547182952857e+03 1.199397159471136565e+00 2.636303958015557072e-03 3.054426286725565376e+00 7.050252424136851936e-02 1.035760362878917373e+00 1.368564883610827732e+00
6.389747453273170066e-05 1.016489852343391249e+03 9.207222977298129551e-01 1.162142028253319512e-03 2.825218775803196358e+00 3.679699086104908090e-02 1.383206679844627196e+00 1.019069775971963132e+00
6.409816657232235036e-05 1.016495488265869881e+03 5.625290842301132743e-01 1.839707994510602664e-03 2.523581577855015912e+00 2.520898318067158611e-02 1.044651382467765233e+00 -4.724060087072121661e-01
6.403779246984927424e-05 1.016497045921388462e+03 9.249562444583647736e-01 7.294029602898626907e-04 2.571825121233271005e+00 4.142337856231589899e-02 1.068394482732350603e+00 -2.099136801534056129e-01
6.442319911912371252e-05 1.016505546307978534e+03 4.329248829880000260e-01 5.365094338584151107e-03 2.609226823815757879e+00 6.410310675147923472e-03 1.193881871621718993e+00 3.300104744960527525e-01
6.442602057477788010e-05 1.016508090102666074e+03 8.080258635660454436e-01 1.208753757711948824e-02 3.354635128925061771e+00 1.796367877067680044e-02 1.261212409663837963e+00 4.823493865704492345e-02
6.451456544176152759e-05 1.016511963524078737e+03 2.442421555690783841e-01 5.601645799072650428e-04 2.524937063492505018e+00 3.352873331154983955e-02 8.861660451130685123e-01 1.600440173804519972e+00
6.436053576394635102e-05 1.016512073151544200e+03 8.993606014221580125e-01 3.599891443267081489e-03 3.085543088546021551e+00 5.271577306562876680e-02 9.485549937735181514e-01 4.510010972774345372e-01
6.492651934108952352e-05 1.016523328663723191e+03 6.874763670754377998e-01 1.228750576911715907e-03 2.837331855666151537e+00 3.812877345773064280e-02 1.081570201735978953e+00 -6.369321113851983407e-01
6.484437722351933924e-05 1.016524562707631162e+03 1.042339225465256591e+00 3.397564050754968857e-04 2.903796529096928758e+00 8.382204969130609140e-02 1.133140094807912002e+00 -1.726523013291975106e-01
6.615736764154926718e-05 1.016547108767128293e+03 4.711687831381458635e-01 7.989154628133037167e-04 2.894211823454291288e+00 6.031163670730758930e-02 1.263759568530028465e+00 -1.033946949910231616e+00
6.614592175846661698e-05 1.016549435742207152e+03 4.149885397154960964e-01 2.818468018762242599e-04 2.354084976359517967e+00 1.884941037889955456e-02 1.277102832796270793e+00 5.206043142246692401e-01
6.700783161134989607e-05 1.016564882007249707e+03 9.243192635787634837e-01 8.713663748847489407e-04 2.747314508226474494e+00 3.387411451307700133e-02 9.808610351272925021e-01 1.080650263222635354e+00
6.742744923944593962e-05 1.016573624698724643e+03 9.116857749478499140e-02 5.212827364707124048e-04 2.725385575865687748e+00 3.478822880112737020e-02 1.056950437672516285e+00 -3.942280378140594621e-01
6.754562597548900477e-05 1.016577875814879462e+03 5.686863431383805123e-01 4.166738217945019688e-04 2.366594984561334325e+00 1.929768379570919942e-02 8.236618279818241906e-01 1.218352826886512696e+00
6.739846110234644404e-05 1.016578194690316423e+03 7.823519798555647053e-01 5.699370044383576285e-03 3.395011927034079058e+00 4.096830199011581436e-02 1.145849054826381108e+00 -2.761283976525198414e-01
7.066196034433563651e-05 1.016627979889853350e+03 1.083570983126740106e-01 8.136089828530276499e-04 2.760651498454747443e+00 4.849106728883977729e-02 8.861550709745230625e-01 2.168584016763049349e-01
7.086839669855106980e-05 1.016633397094401289e+03 4.497076204700715119e-01 5.036840296399342897e-04 2.754821675365936695e+00 4.887928018134348601e-02 1.409558918398543303e+00 9.811438674764131340e-01
7.096430656034588178e-05 1.016637249531098973e+03 3.802382310975522262e-01 3.157890616601765526e-04 2.537811679643025897e+00 3.011996256475808070e-02 1.370718033622566168e+00 1.149599090125194234e+00
7.432355626816907325e-05 1.016686000449084759e+03 1.079061289169838789e+00 3.556593046539287977e-04 2.258197248194415252e+00 1.276470083581034316e-02 8.285733036549114416e-01 3.050879439505350676e-01
7.453509964272400732e-05 1.016691342655547942e+03 1.061455483432049096e+00 1.896687570667093857e-03 2.789486172288076382e+00 2.306388118468919238e-02 1.191993624189839451e+00 -5.746393914881886555e-01
7.447152146132828617e-05 1.016692989295008829e+03 5.745258072226062662e-01 3.211813647011610949e-03 3.203182055691132568e+00 7.244569266405530283e-02 1.055245451008239632e+00 4.135876760812561281e-01
7.454471591818641080e-05 1.016696471663964530e+03 9.970925056298264311e-01 6.958006396068577327e-03 3.235064982486985041e+00 1.957823007900389919e-02 1.089135852555640716e+00 -4.982681121865796259e-01
7.622676357488212748e-05 1.016721285134011509e+03 3.159644978121628478e-01 8.238432966456816445e-04 2.555451082786306394e+00 3.450064403489894876e-02 1.313564502821864100e+00 8.611738673775840569e-01
7.802721611362259304e-05 1.016747130195331465e+03 3.690692350823820411e-01 4.775322515968630482e-04 2.493790684974359184e+00 2.935560045190203221e-02 1.292841713988446051e+00 1.228845931106781642e+00
7.855417139449873912e-05 1.016756360973218420e+03 5.756551157534696150e-01 5.757432344557800738e-04 2.685150256649678102e+00 5.323671829842292758e-02 8.972934576972205756e-01 2.386323355654275669e-01
7.944504121398428818e-05 1.016770137982082247e+03 3.689783485280518915e-01 1.488077652494331545e-03 2.604721007770335994e+00 1.747113255530110751e-02 9.668242625834073678e-01 -6.880406710012493265e-02
7.980000187286009081e-05 1.016777096032893382e+03 7.424040329590274601e-01 1.196578464976665902e-03 2.806655962468202592e+00 6.537621251047034954e-02 1.062290303681450832e+00 1.774645651125406509e+00
8.019164520001997583e-05 1.016784491839850830e+03 9.034753409959923598e-01 4.191946476320635058e-03 3.168010452724362658e+00 4.805487771454974161e-02 1.280707629545221993e+00 -6.466954201161635440e-01
8.024897309523302191e-05 1.016787706470575358e+03 1.083072714673232628e+00 1.268167078101659854e-03 2.693152701564810236e+00 4.928296320026998717e-02 1.110114671870858549e+00 2.032155857736108184e-01
8.094842634524205410e-05 1.016798884745066516e+03 2.196246361544607617e-01 2.989965644529693316e-04 2.630810346388718024e+00 3.112191233439744881e-02 1.303879649346876279e+00 -1.530536613521784606e+00
8.160502128776868272e-05 1.016809463300434345e+03 7.660283594573138455e-01 3.789487760032985569e-03 3.287049438827583714e+00 4.940395258634260045e-02 1.218377785205047692e+00 1.178755439426449059e-01
8.151004863125524283e-05 1.016810798813703741e+03 8.055922007394675788e-01 9.113145458129484231e-04 2.340598917166406778e+00 1.796849679493441737e-02 8.305233453595382009e-01 6.360074699718243352e-01
8.147644598709540280e-05 1.016812886477151324e+03 3.668014340220238090e-01 8.486319427317503411e-03 3.436732021324412578e+00 1.734774724195798160e-02 1.471857237776616589e+00 1.251506615974754266e-01
8.147686212919759852e-05 1.016815391584652502e+03 7.746829109368802424e-01 1.865376645186223861e-03 2.614104691994665330e+00 2.842582653779830021e-02 9.041077242534456548e-01 -7.394584078881732969e-01
8.315765675193201615e-05 1.016838310789974798e+03 3.259115260729893992e-01 2.927792228998699585e-03 2.401530286750056309e+00 1.134597771449954821e-02 1.234985350739801202e+00 3.942427303117517767e-01
8.350387912779732354e-05 1.016844965592366293e+03 6.517374937783466660e-01 6.392920864184937439e-04 2.646004365455982388e+00 4.506718461142731474e-02 8.691422997275698448e-01 5.739631340248444458e-01
8.365514241069767990e-05 1.016849275405833623e+03 1.180930489234578662e+00 1.110580458656853370e-02 3.350901094570470917e+00 1.438188459542180143e-02 1.110549341532697021e+00 1.118717754173469192e+00
8.364324251559140185e-05 1.016851633146299832e+03 1.177462062826442057e+00 3.588894284239220293e-04 2.603826537792373941e+00 3.723570503577176144e-02 8.746506342910470577e-01 1.208992234776780084e+00
8.420993684827290189e-05 1.016860885434078341e+03 4.779887370982344175e-01 8.959267469116452857e-04 2.416572844327539382e+00 2.624892218147783021e-02 9.051716013763707602e-01 1.400919037657273880e-01
8.588117023669138844e-05 1.016883037104302957e+03 1.803910339873206203e-01 5.124962052104780827e-03 3.393176484291030359e+00 4.488655598356353083e-02 1.193185512073573484e+00 9.499256602431394025e-03
8.583897165790802366e-05 1.016885045623464862e+03 1.078517664996811787e+00 5.807726056949298827e-04 2.251518078556306257e+00 9.514901429915987446e-03 9.824589924086362114e-01 7.769313978630927320e-01
8.691078449960941855e-05 1.016899954631951573e+03 1.141598461559733879e+00 1.041478811369680405e-03 2.826077471848424061e+00 4.520741040876488648e-02 1.220479146261725489e+00 -2.309630568676978246e+00
8.783209644973248684e-05 1.016912999502016191e+03 1.038902582590603974e+00 4.660772211272284698e-04 2.420895977496185125e+00 2.311359915445814969e-02 8.316258358375845372e-01 -1.227169177139676437e-01
8.793196760937646204e-05 1.016916635925106107e+03 1.123216304375790564e+00 3.203150282543035178e-04 2.235829607084571791e+00 1.114244801302911522e-02 9.635741292511144085e-01 -6.651450303571713185e-01
8.830960439829401093e-05 1.016923421376745750e+03 5.029108763586332964e-01 3.330799174295812656e-04 2.472641699789673631e+00 2.918813169424173959e-02 1.232450296810279955e+00 -5.265693473634854849e-01
8.838395283140055593e-05 1.016926762929076858e+03 5.603722874833667600e-01 7.413531508833465494e-04 2.265630801167209718e+00 1.131487223932180902e-02 1.244671270691393827e+00 4.591617986144627128e-01
8.934897060442259834e-05 1.016940122225571940e+03 1.078421349857003442e+00 7.601202568785983202e-03 3.271733180148061582e+00 3.045607551936137247e-02 9.844485036081350726e-01 -4.290962923033171394e-01
9.136445008907213383e-05 1.016964928959070903e+03 7.298635039760626997e-01 1.557400036038576871e-03 2.745308458356904957e+00 2.539895805803757053e-02 1.382013670836601760e+00 -3.542717554239741551e-01
9.209862815387354616e-05 1.016975432552938059e+03 1.114441303491242596e+00 8.224026088639584120e-03 2.868383340755500832e+00 1.360304417272876175e-02 1.516795441471565642e+00 3.373411496088932204e-01
9.231968767907615381e-05 1.016980329924696662e+03 6.439166029778125022e-01 3.041539920331336861e-04 2.443159141990506988e+00 3.026695488241318635e-02 9.602756285358482469e-01 7.556519672001419385e-01
9.228483248578825762e-05 1.016982452304542335e+03 5.409515948766490112e-01 2.822864880552415287e-03 2.860255217200871058e+00 3.246574398618688045e-02 1.242544765622596081e+00 1.085704446893291486e+00
9.260726773207917175e-05 1.016988440128768161e+03 1.095907094510103708e+00 6.568078137451613440e-04 2.645860662782832939e+00 3.985229240461590772e-02 8.697312167480969469e-01 5.437955284869763206e-01
9.272948411752956533e-05 1.016992258986490128e+03 3.091719521953905092e-01 1.811747229900691853e-03 2.376572282423630167e+00 1.435580176597104837e-02 1.116550195206598151e+00 -2.182713452616263927e-01
9.299451356782662307e-05 1.016997613002486901e+03 5.658676720802787719e-01 3.694491485911247271e-03 2.555953356700091383e+00 1.478474071611051745e-02 1.318445999743189212e+00 -1.699793655110026780e-02
9.317302825695271016e-05 1.017002030788391949e+03 1.009568325022861979e+00 2.485616326114791809e-03 2.868665674757942430e+00 2.603111750538757499e-02 1.195722946490385352e+00 -8.741385979666863593e-01
9.449620507564567191e-05 1.017018632180731856e+03 1.403677813305706512e-01 3.279298870451058498e-04 2.257301733177906389e+00 1.557483219556738026e-02 1.107204580108945402e+00 4.190533024513306559e-01
9.464964149778567234e-05 1.017022754594954336e+03 4.578489370309216655e-01 9.709311440365480609e-04 2.644518006904869711e+00 3.877167860830309926e-02 1.375554012888445810e+00 9.069169926784506064e-01
9.478467609166331875e-05 1.017026680256560553e+03 1.003131581998440103e+00 3.943428272303937769e-03 3.124075517480671138e+00 4.476194975344546106e-02 9.885465202236695115e-01 -3.955049794959860643e-01
9.633339167275347585e-05 1.017045387510011892e+03 5.569793296001752658e-01 7.852001373417194898e-04 2.422108638944818537e+00 2.663076699259775762e-02 9.576791865015688021e-01 7.957549559969865349e-01
9.611314049114190613e-05 1.017045598549277656e+03 1.112551242207958202e+00 2.145319781673640010e-03 2.963115737349898637e+00 3.686317191511517127e-02 1.136223354425540011e+00 8.787987028957795488e-01
9.632983191327321951e-05 1.017050350556830949e+03 5.290951634707996565e-01 4.735197348256533004e-03 2.967403001240280780e+00 2.646808572441031876e-02 1.464862691360349300e+00 2.682156103985863238e-01
9.684685973045153084e-05 1.017058203470242347e+03 8.013605384694617584e-01 7.881071776874292237e-03 3.127838263021035292e+00 1.655097062715612036e-02 1.366011627898015224e+00 7.278780955441195299e-01
9.672298833270639247e-05 1.017059423607537610e+03 5.812209096100885430e-01 6.742452502095583333e-03 3.379700263692775764e+00 3.702986478420532135e-02 1.089323541460061495e+00 3.623473024628851014e-01
9.683603836199483400e-05 1.017063091727093479e+03 4.715354576443637202e-01 1.495824539827269673e-03 2.423144079002709006e+00 1.455660488787408405e-02 9.775318408185120767e-01 9.443627282325812722e-01
9.798118876694467106e-05 1.017077348013856067e+03 1.091999576664595129e+00 8.129372159443338250e-04 2.513947230457425075e+00 1.780890103321199069e-02 1.176258703036785702e+00 2.107812991562972194e+00
9.834009685623173146e-05 1.017083504351863439e+03 5.274614738446425921e-02 1.915810468260190384e-03 2.383814809877375929e+00 1.675063845787322717e-02 1.108806010355454452e+00 -8.875702359312065415e-03
9.886503049205089700e-05 1.017091328096562052e+03 8.332104895278625856e-01 7.415415438695955284e-03 2.616565936525689029e+00 7.778381406015795647e-03 1.385043986580589470e+00 2.721531509746420996e-01
9.965006979107814567e-05 1.017101737251988880e+03 8.960679178094677066e-02 6.390363326810228652e-04 2.638566122628525967e+00 5.310683373209668795e-02 1.110932720955341679e+00 1.035644795349846659e+00
1.000092633185912941e-04 1.017107835319852029e+03 1.214746197326276311e+00 6.205474916288193643e-03 3.205996677440509757e+00 3.629889322930955620e-02 1.030164313271315857e+00 1.386067134039769666e+00
1.004285643994881860e-04 1.017114519177732745e+03 1.026656948356461818e+00 1.619361682918295632e-03 2.380012094084611451e+00 1.157677445308440654e-02 1.025843084989932708e+00 1.279293798595101617e+00
1.005950376271433122e-04 1.017118675433655199e+03 1.213919043632156747e+00 4.966440632022728124e-04 2.576518277796662648e+00 4.099648086724882318e-02 1.052954083276272712e+00 4.911865535986157938e-01
1.013372608957823905e-04 1.017128526675795229e+03 1.122986311457861097e+00 2.343424065950477052e-03 2.465780575739896285e+00 1.155656463322163145e-02 1.363805902006505644e+00 -3.039295659827262464e-01
1.011598034818700386e-04 1.017129273984121482e+03 3.470336386952246888e-01 1.145859169017460124e-03 2.300446661304206053e+00 1.500706791130170664e-02 8.074815563300368204e-01 4.639044164065428966e-01
1.010914846427155651e-04 1.017131098400372366e+03 5.930440661744715847e-01 5.100040448822742122e-04 2.719162751403113365e+00 5.242419276779267112e-02 1.339656321593803101e+00 4.139579559468403169e-01
1.026134764418597483e-04 1.017148541778415165e+03 9.553739329477657360e-01 3.875185807715275915e-03 2.963710896855721977e+00 4.503009401344005430e-02 1.074808373244869220e+00 8.729070938207876829e-01
1.027977184389358641e-04 1.017152835663569249e+03 1.131425620975878399e+00 1.350587374111477876e-02 3.421241514047054011e+00 1.322317755886336793e-02 1.323300780902777918e+00 -6.006955914899148041e-01
1.034976923813127943e-04 1.017162121821592336e+03 9.795258561050299573e-01 1.246189158043611855e-02 3.658023286629105364e+00 2.150215611378556921e-02 1.400782676869401833e+00 1.886272133747437518e-01
1.034034361048382354e-04 1.017163710697678425e+03 1.018838938426849028e+00 4.809586175200659779e-03 2.772913727588485866e+00 2.317191761100758501e-02 9.015882057938315874e-01 -3.921297778581778193e-01
1.036052043366605832e-04 1.017168160068441694e+03 7.741762730757686395e-01 1.281136265550952098e-03 2.721487146504530052e+00 3.714991727942663219e-02 9.521335962839737599e-01 -1.156010701589425427e+00
1.034488104686759932e-04 1.017169149410482532e+03 1.160808274616259350e+00 5.232250466420888813e-03 3.099014692715001296e+00 1.975472278591424574e-02 1.266708099078673433e+00 8.327563292759142533e-01
1.033605458096599738e-04 1.017170795825654750e+03 2.490715484802306090e-01 4.452652902537550424e-03 2.594642335413868572e+00 9.445683162157516438e-03 1.224585477856440674e+00 -2.180762726661933382e-02
1.051367197490705150e-04 1.017190334100986320e+03 2.426809371726457165e-01 8.883445016769494443e-04 2.521262626159582965e+00 3.227469700302319083e-02 1.254992647763705005e+00 7.310381502701572831e-01
1.071307429414210428e-04 1.017211622490170839e+03 9.672811891088071157e-01 3.291754265153552361e-03 2.789504428563794214e+00 3.509589885339468862e-02 1.242459253072636605e+00 2.693675672716734915e-01
1.076679857960577375e-04 1.017219124791423496e+03 3.967961788069990225e-01 1.665994070850636407e-03 2.699127860369608278e+00 4.740580087499992462e-02 9.658065638117419027e-01 4.773367384004963410e-01
1.085400581881896869e-04 1.017229691809702445e+03 6.538920760639937990e-01 4.515528217844337177e-04 2.347898485367292842e+00 2.145288606546609175e-02 1.064646480663958839e+00 5.208672024028067060e-01
1.086937042022276966e-04 1.017233606378395280e+03 1.096621563013056910e+00 2.657218686364600391e-03 2.810012387331966899e+00 4.185898623512133293e-02 1.100806236250412740e+00 -1.028394981710554656e+00
1.086163725108653665e-04 1.017235394660873567e+03 5.987302576632127504e-01 5.765439988595064992e-03 3.298213163569460704e+00 3.812571958905886654e-02 1.282879283053516284e+00 -1.307786340220476462e-01
1.091958311266587073e-04 1.017243215391054491e+03 3.805526400705673273e-01 1.110440835863839163e-03 2.798663801750404190e+00 5.237961634732821864e-02 9.659848157158746895e-01 1.456428670806950265e+00
1.098831454221578681e-04 1.017251989991760865e+03 3.505865769056426551e-01 9.791343158137820208e-04 2.356565703115979016e+00 2.109806517002678003e-02 9.796887496911313997e-01 5.604488311769775244e-01
1.099895236463445001e-04 1.017255457626646376e+03 4.733406627069309813e-01 3.900149698768415958e-04 2.870457324736135352e+00 7.114795206429722074e-02 1.057569417631842645e+00 6.627745670689138002e-01
1.106075737362823398e-04 1.017263561070340188e+03 4.077512311701366743e-01 4.006790093296805594e-04 2.763016716530380279e+00 7.059275626242571267e-02 1.131947012971595168e+00 8.385565562952279617e-03
1.124417037328304217e-04 1.017282507403264844e+03 7.876573179828902926e-01 8.684439012006128257e-04 2.313998228077664532e+00 1.177763176247013412e-02 1.193493315481387818e+00 9.188689749344319813e-01
1.125446264391533838e-04 1.017285922327415392e+03 4.544619137033724110e-01 7.882195694074901763e-04 2.638248122986516453e+00 3.864741031702598889e-02 9.225934291049703306e-01 -1.006435255658026051e+00
1.123220675406190526e-04 1.017286442852667278e+03 2.461646806656944686e-01 1.663125942992162544e-03 2.680197815643386772e+00 2.127724000261213902e-02 1.413482363068363945e+00 -1.022977348762518224e-01
1.121188653559218205e-04 1.017287132111305709e+03 2.366657960526606652e-01 1.441361532947842269e-03 2.195557002639794586e+00 8.884578544144570295e-03 1.112892318206705422e+00 2.008475129471043452e-01
1.130428541914068631e-04 1.017297839492418916e+03 8.821236883723171385e-01 3.764674109413900871e-04 2.794037330598660773e+00 6.529744076926762009e-02 1.109946172766366645e+00 -2.569914919698855549e+00
1.137837076963862118e-04 1.017306871850298648e+03 7.671426984865064025e-01 1.979405022103541273e-03 2.329623354655584677e+00 1.398997902921390347e-02 1.041451852540851597e+00 1.104876828264659272e-01
1.135288704080270272e-04 1.017307129674372845e+03 3.291554293704147538e-01 1.238256192747485152e-03 2.994749997094293459e+00 9.620000254423494157e-02 1.252663653143105682e+00 7.410519395269246079e-01
1.146813179836119438e-04 1.017319729638624153e+03 8.076292335825816515e-01 1.383242138897187393e-03 2.805565574294413445e+00 2.941715213908632082e-02 1.145946560039902584e+00 4.237358348232911354e-01
1.152876631817891434e-04 1.017327502928962531e+03 1.202635058766691190e+00 5.687309430889345672e-04 2.474582959147078043e+00 2.741120496896813988e-02 1.186746334129822777e+00 1.919319656629273618e-01
1.150090039721207784e-04 1.017327582925676325e+03 4.799510843591373033e-01 2.712903258442822280e-03 3.086277698254894730e+00 5.077943532231929402e-02 1.000100264473896772e+00 3.300334812270633300e-02
